Tile_ID,File_ID,Centroid_X,Centroid_Y,Aire,Diamètre_équivalent
Image_5,10,587.9495614035088,194.3421052631579,456.0,24.095585330081406
Image_5,10,559.2490974729242,194.173285198556,277.0,18.77997214831907
Image_5,10,616.9961685823755,195.95402298850576,261.0,18.229523339239496
Image_5,10,636.2903225806451,199.33333333333331,93.0,10.881694613449236
Image_5,10,529.5231607629428,191.87465940054497,367.0,21.616635097022034
Image_5,10,503.25,196.225,40.0,7.136496464611085
Image_5,10,504.21176470588233,198.5529411764706,85.0,10.403141895720198
Image_5,10,504.0892857142857,187.46875,224.0,16.88803298257901
Image_5,10,504.4531490015361,192.27496159754224,,
Image_5,10,471.375,199.52777777777777,72.0,9.574614729634384
Image_5,10,480.61538461538464,186.55769230769232,208.0,16.273715780512877
Image_5,10,461.7058823529412,184.68627450980392,102.0,11.396070970426017
Image_5,10,458.1725888324873,184.3248730964467,197.0,15.837556323903858
Image_5,10,433.587982832618,184.4592274678112,233.0,17.22396045987371
Image_5,10,415.0833333333333,181.58333333333331,12.0,3.9088200952233594
Image_5,10,403.28311688311686,186.5792207792208,385.0,22.140398025397776
Image_5,10,374.9465648854962,182.4083969465649,262.0,18.26441241104166
Image_5,10,351.6052149400986,185.8335447498238,,
Image_5,10,344.4169381107492,178.94136807817588,307.0,19.77080019204319
Image_5,10,349.6851851851852,188.5185185185185,54.0,8.291859587312052
Image_5,10,323.18110236220474,194.0748031496063,254.0,17.983404693292407
Image_5,10,353.0,190.0,,
Image_5,10,299.7260273972603,194.26027397260276,146.0,13.63425735166143
Image_5,10,351.58610271903325,198.7764350453172,331.0,20.529059630371258
Image_5,10,290.1904761904762,191.04761904761904,21.0,5.170882945826411
Image_5,10,348.5,191.0,,
Image_5,10,293.9375,189.60416666666663,48.0,7.817640190446719
Image_5,10,267.88739946380696,192.9544235924933,373.0,21.792621462004423
Image_5,10,234.85,192.675,40.0,7.136496464611085
Image_5,10,234.62874251497007,187.0718562874252,167.0,14.581872443920643
Image_5,10,235.08403361344537,186.23949579831933,238.0,17.407785949022028
Image_5,10,209.8968609865471,184.1928251121076,223.0,16.85029431422316
Image_5,10,184.23628691983123,182.873417721519,237.0,17.371176474327626
Image_5,10,233.79885057471265,179.32758620689654,174.0,14.884343478431232
Image_5,10,179.5,182.5,20.0,5.046265044040321
Image_5,10,179.6,181.98181818181817,55.0,8.368283871884005
Image_5,10,179.4516129032258,182.4193548387097,31.0,6.282549314314218
Image_5,10,163.02,183.02666666666667,150.0,13.81976597885342
Image_5,10,157.0,178.0,,
Image_5,10,159.0,178.0,,
Image_5,10,141.22134387351778,180.47035573122528,253.0,17.94796937867892
Image_5,10,121.0,176.65384615384616,208.0,16.273715780512877
Image_5,10,114.75342465753424,173.7945205479452,73.0,9.640875829802336
Image_5,10,161.5142857142857,175.22857142857143,70.0,9.440697438826296
Image_5,10,121.03448275862068,180.86206896551724,87.0,10.524820207108489
Image_5,10,121.57142857142856,181.25396825396825,63.0,8.95623198216277
Image_5,10,95.71331058020478,174.49146757679182,293.0,19.314740138231286
Image_5,10,94.8988764044944,176.061797752809,178.0,15.054455784347004
Image_5,10,123.95061728395062,174.76543209876544,81.0,10.155412503859614
Image_5,10,71.3099173553719,172.52479338842974,242.0,17.55346033766304
Image_5,10,49.762962962962966,173.07407407407408,135.0,13.110581167104948
Image_5,10,50.331460674157306,171.74719101123594,178.0,15.054455784347004
Image_5,10,24.914507772020727,171.90673575129534,386.0,22.16913314200113
Image_5,10,3.099009900990099,168.7128712871287,101.0,11.340070282773887
Image_5,10,157.0,173.0,,
Image_5,10,188.58098591549296,164.54577464788733,284.0,19.015783725757565
Image_5,10,124.22922728742321,168.06304558680893,,
Image_5,10,183.08,164.88,25.0,5.641895835477563
Image_5,10,214.67123287671237,165.67123287671234,73.0,9.640875829802336
Image_5,10,182.8421052631579,164.8421052631579,38.0,6.955796338302048
Image_5,10,160.2575366063738,169.23227103072063,,
Image_5,10,159.13253012048193,163.33734939759037,415.0,22.98683125324351
Image_5,10,211.83823529411765,164.7549019607843,204.0,16.11647812414279
Image_5,10,234.52073732718893,169.1705069124424,217.0,16.622063085174787
Image_5,10,211.38181818181815,173.56363636363636,55.0,8.368283871884005
Image_5,10,261.85057471264366,171.904214559387,261.0,18.229523339239496
Image_5,10,289.7330097087379,174.98058252427185,206.0,16.195287778099022
Image_5,10,314.7281105990783,175.80645161290323,217.0,16.622063085174787
Image_5,10,127.4949494949495,158.97979797979798,198.0,15.877702285203682
