Tile_ID,File_ID,Centroid_X,Centroid_Y,Aire,Diamètre_équivalent
Image_10,19,11.713603818615752,421.0572792362768,419.0,23.09734550211416
Image_10,19,24.574468085106385,417.7021276595744,47.0,7.735777827895049
Image_10,19,39.42598187311178,419.4561933534743,331.0,20.529059630371258
Image_10,19,72.0,418.0,,
Image_10,19,66.92760180995475,412.316742081448,221.0,16.774562271083887
Image_10,19,65.42622950819673,413.92896174863387,183.0,15.26443044094783
Image_10,19,57.0,420.0,,
Image_10,19,89.50442477876106,415.51769911504425,226.0,16.96325844612841
Image_10,19,62.0,424.0,,
Image_10,19,115.95876288659794,419.1855670103093,388.0,22.22649192646566
Image_10,19,59.27586206896552,425.7155172413793,116.0,12.153015559492998
Image_10,19,140.64397905759162,417.5078534031414,382.0,22.05396803500069
Image_10,19,140.5070821529745,417.2889518413598,353.0,21.200319792199185
Image_10,19,163.288256227758,415.6654804270463,281.0,18.91508160359296
Image_10,19,185.4359756097561,414.9786585365854,328.0,20.435815879801165
Image_10,19,216.70877192982456,412.0,285.0,19.04923279949934
Image_10,19,237.08527131782947,410.0697674418605,258.0,18.12445316531431
Image_10,19,255.33476394849785,408.7167381974249,233.0,17.22396045987371
Image_10,19,275.8009828009828,407.5749385749386,407.0,22.764193258431348
Image_10,19,275.6705539358601,407.0320699708455,343.0,20.897874625046462
Image_10,19,296.7782805429864,405.0497737556561,221.0,16.774562271083887
Image_10,19,316.81481481481484,403.42283950617286,324.0,20.310825007719227
Image_10,19,338.981981981982,404.8258258258258,333.0,20.590987552733093
Image_10,19,360.03212851405624,403.6265060240964,249.0,17.805522925178455
Image_10,19,394.38461538461536,409.46153846153845,13.0,4.068428945128219
Image_10,19,381.8030303030303,398.9343434343434,396.0,22.45446191105733
Image_10,19,405.8917378917379,396.1396011396012,351.0,21.14017691983778
Image_10,19,429.7171052631579,395.6019736842105,304.0,19.67396303746374
Image_10,19,454.0923913043478,395.5489130434783,368.0,21.646065519224038
Image_10,19,481.8170426065163,392.7142857142857,399.0,22.539356209735228
Image_10,19,508.65202702702703,394.1554054054054,296.0,19.413369239820483
Image_10,19,533.1208053691275,394.4563758389262,298.0,19.47884453275087
Image_10,19,539.1111111111111,383.22222222222223,9.0,3.385137501286538
Image_10,19,569.0255102040817,374.1173469387755,196.0,15.797308339337176
Image_10,19,569.0909090909091,380.8181818181818,22.0,5.292567428401227
Image_10,19,592.5185185185185,375.69135802469134,162.0,14.361922094451577
Image_10,19,612.3153846153846,371.9230769230769,130.0,12.865501965161373
Image_10,19,632.8724832214765,372.3489932885906,149.0,13.773623058786647
Image_10,19,543.6237623762377,374.9504950495049,202.0,16.03728119216293
Image_10,19,520.9142857142857,372.8142857142857,140.0,13.351162356249091
Image_10,19,500.5,372.3307692307693,130.0,12.865501965161373
Image_10,19,479.965034965035,369.9370629370629,143.0,13.493452297211721
Image_10,19,478.9887640449438,370.85393258426967,178.0,15.054455784347004
Image_10,19,459.0127388535032,372.61146496815286,157.0,14.138550439257221
Image_10,19,435.37179487179486,373.0833333333333,156.0,14.093451279891855
Image_10,19,413.6054421768707,373.6938775510204,147.0,13.680870333281758
Image_10,19,390.8759689922481,375.27131782945736,129.0,12.815923738491737
Image_10,19,368.6071428571428,378.0816326530612,196.0,15.797308339337176
Image_10,19,342.5261437908497,379.4411764705882,306.0,19.738573927438622
Image_10,19,315.5154639175258,380.9845360824742,194.0,15.716503163191918
Image_10,19,293.7792207792208,382.3246753246753,154.0,14.002817212590296
Image_10,19,273.17391304347825,384.11801242236027,161.0,14.317526556719258
Image_10,19,249.44588744588745,385.67965367965365,231.0,17.14987856615383
Image_10,19,224.1595744680851,387.2340425531915,188.0,15.471555655790098
Image_10,19,554.175925925926,397.1296296296296,216.0,16.583719174624104
Image_10,19,574.1659751037345,395.103734439834,241.0,17.517155313611116
Image_10,19,595.6809523809524,396.2,210.0,16.351767622932517
Image_10,19,621.4277929155313,392.75204359673023,367.0,21.616635097022034
Image_10,19,371.1818181818182,411.8181818181818,11.0,3.742410318509555
Image_10,19,369.82758620689657,416.0689655172414,58.0,8.593479713983122
