Tile_ID,File_ID,Centroid_X,Centroid_Y,Aire,Diamètre_équivalent
Image_1,22,235.8102345415778,414.8507462686568,469.0,24.436639426909572
Image_1,22,268.3195020746888,420.7800829875519,241.0,17.517155313611116
Image_1,22,205.02493074792244,410.8476454293629,361.0,21.43920417481474
Image_1,22,174.3128205128205,404.5102564102564,390.0,22.283703068536735
Image_1,22,174.3128205128205,404.5102564102564,390.0,22.283703068536735
Image_1,22,146.46636771300447,398.2914798206278,223.0,16.85029431422316
Image_1,22,120.8080808080808,397.3030303030303,198.0,15.877702285203682
Image_1,22,96.11004784688996,394.4497607655503,209.0,16.312788383647018
Image_1,22,67.71102661596959,389.0722433460076,263.0,18.29923496393627
Image_1,22,36.11059907834101,382.59447004608296,434.0,23.507147049675353
Image_1,22,8.195121951219512,381.6682926829269,205.0,16.15593100600236
Image_1,22,298.56420233463035,422.2451361867704,257.0,18.089294154193436
Image_1,22,328.4976525821596,424.1408450704225,426.0,23.28948359361322
Image_1,22,351.86309523809524,430.4940476190476,168.0,14.625465582862905
Image_1,22,372.0681818181818,431.8863636363636,44.0,7.48482063701911
Image_1,22,376.0,433.0,,
Image_1,22,374.0,434.0,,
Image_1,22,400.1818181818182,441.2181818181818,55.0,8.368283871884005
Image_1,22,391.228813559322,434.8135593220339,118.0,12.257335203001883
Image_1,22,414.4911660777385,440.5441696113074,283.0,18.982275710779543
Image_1,22,421.8421052631579,432.578947368421,19.0,4.918490759365935
Image_1,22,427.3563218390804,433.2988505747126,,
Image_1,22,457.30981595092027,434.6779141104295,326.0,20.37341629633241
Image_1,22,482.7435158501441,437.5533141210375,347.0,21.019374919894773
Image_1,22,483.1889534883721,437.4767441860465,344.0,20.928315827817965
Image_1,22,515.036231884058,441.963768115942,138.0,13.255453865237978
Image_1,22,437.3030303030303,448.04242424242426,165.0,14.494292838262302
Image_1,22,434.9490196078431,447.3333333333333,255.0,18.01877032173579
Image_1,22,434.9490196078431,447.3333333333333,255.0,18.01877032173579
Image_1,22,464.8021978021978,452.5879120879121,182.0,15.222667215103916
Image_1,22,493.09777777777776,460.5177777777778,450.0,23.936536824085962
Image_1,22,493.0567823343849,459.6782334384858,317.0,20.090219901261573
Image_1,22,493.09777777777776,460.5177777777778,450.0,23.936536824085962
Image_1,22,438.0415094339623,452.0,265.0,18.36868202552426
Image_1,22,519.6906474820144,469.36690647482015,278.0,18.81384047546846
Image_1,22,462.07142857142856,464.8452380952381,84.0,10.341765891652821
Image_1,22,505.3703703703704,458.4074074074074,27.0,5.863230142835039
Image_1,22,473.8108108108109,464.6756756756757,74.0,9.706684619910241
Image_1,22,440.8076923076923,458.6442307692308,104.0,11.507254783503184
Image_1,22,488.6705882352941,471.6588235294118,85.0,10.403141895720198
Image_1,22,436.0,463.0,,
Image_1,22,491.6570743405275,468.7323741007194,,
Image_1,22,429.8347319347319,458.38228438228435,,
