Tile_ID,Mask_ID,Centroid_X,Centroid_Y,Area,Equivalent_Diameter,Corrected_CX,Corrected_CY,File_ID,Order,2p_Thickness
Image_0,87,253.375,400.7083333333333,24,5.527906391541368,253.35416666666666,400.7708333333333,9,0,0.1121909334819829
Image_0,87,253.375,400.7083333333333,24,5.527906391541368,253.39583333333331,400.66666666666663,9,1,8.493112461537887
Image_0,100,270.23414634146343,390.809756097561,205,16.15593100600236,270.22125813449026,390.823571945047,9,2,0.040601454572018074
Image_0,46,325.9795918367347,424.59183673469386,98,11.170383851240114,325.94109195402297,424.5905172413793,9,4,0.08605212399464701
Image_0,46,325.9795918367347,424.59183673469386,98,11.170383851240114,326.0270833333333,424.59375,9,5,24.417231248525894
Image_0,67,357.13,443.29,100,11.283791670955123,356.46296296296293,442.7055555555556,9,6,0.036929302563624346
Image_1,241,3.3181818181818183,340.8909090909091,110,11.834540545406394,3.765804597701149,340.4454022988506,19,0,0.15809993620638788
Image_1,241,3.3181818181818183,340.8909090909091,110,11.834540545406394,3.8952991452991452,340.3547008547008,19,1,50.39029157178442
Image_1,89,68.73426573426573,331.8251748251748,286,19.08262324195121,68.72530375066033,331.81299524564184,19,2,0.03257950359993473
Image_1,92,98.63829787234044,324.8936170212766,47,7.735777827895049,97.7298201589293,325.7001254705144,19,4,0.03537881885522445
Image_1,115,122.3738019169329,317.4185303514377,313,19.963065333312567,122.3658418243571,317.39689471130515,19,6,0.048115039174134525
Image_1,117,147.79255319148936,314.6808510638298,188,15.471555655790098,147.77912867274568,314.6980749746707,19,8,0.044357527613719326
Image_1,269,178.14453125,309.734375,256,18.0540666735282,178.14337700145558,309.74818049490534,19,10,0.0261704219113743
Image_1,147,185.89078498293517,284.07849829351534,293,19.314740138231286,185.8806818181818,284.0688131313131,19,12,0.026197252920995884
Image_1,152,196.874251497006,302.4491017964072,167,14.581872443920645,196.8675799086758,302.4417808219178,19,14,0.01883688483952022
Image_1,152,196.874251497006,302.4491017964072,167,14.581872443920645,196.88120567375884,302.45478723404256,19,15,6.4858972583611205
Image_1,150,216.93191489361703,298.0936170212766,235,17.297725082009,216.8929254302103,298.07265774378584,19,16,0.09654128481600432
Image_1,150,216.93191489361703,298.0936170212766,235,17.297725082009,216.97841726618705,298.1175059952038,19,17,6.8079428164469284
Image_1,151,221.73646209386283,277.87003610108303,277,18.77997214831907,221.70242914979758,277.8529014844804,19,18,0.0692541625017667
Image_1,151,221.73646209386283,277.87003610108303,277,18.77997214831907,221.76384364820848,277.8849077090119,19,19,45.114747565005615
Image_1,176,301.75931232091693,272.88252148997134,349,21.079862454783044,301.7224979321753,272.88626964433416,19,20,0.08834363001206362
Image_1,176,301.75931232091693,272.88252148997134,349,21.079862454783044,301.8107344632768,272.8819209039548,19,21,6.129122407312181
Image_1,261,328.2631578947368,266.7368421052632,19,4.918490759365935,328.231884057971,266.7246376811594,19,22,0.04530500827397823
Image_1,261,328.2631578947368,266.7368421052632,19,4.918490759365935,328.2704402515723,266.748427672956,19,23,
Image_10,132,4.090909090909091,554.7727272727273,66,9.16699568847508,4.636015325670498,554.6053639846743,8,0,0.11054154453245744
Image_10,132,4.090909090909091,554.7727272727273,66,9.16699568847508,4.650574712643678,554.7149425287356,8,1,12.937131745247711
Image_10,129,29.615384615384617,553.9010989010989,91,10.764051215546116,29.574944071588362,553.917225950783,8,2,0.07830252586077632
Image_10,130,52.29203539823009,552.0176991150443,113,11.994835078277376,52.27543859649122,552.0157894736842,8,4,0.03135076122925502
Image_10,719,94.18604651162792,548.4883720930233,43,7.399277020331919,94.14583333333333,548.5,8,6,0.07261700296097354
Image_10,719,94.18604651162792,548.4883720930233,43,7.399277020331919,94.21604938271604,548.4814814814815,8,7,10.005866903795873
Image_10,145,120.11650485436893,550.9757281553398,206,16.195287778099022,120.10583153347733,550.9359251259899,8,8,0.08864334454865089
Image_10,145,120.11650485436893,550.9757281553398,206,16.195287778099022,120.13296398891967,551.0203139427516,8,9,7.203984331282619
Image_10,137,147.3231441048035,549.5240174672489,229,17.075475271404667,147.29528535980148,549.5153019023986,8,10,0.05417580482368152
Image_10,718,175.07177033492823,547.133971291866,209,16.312788383647018,175.03205128205127,547.1217948717948,8,12,0.07669796963140338
Image_10,718,175.07177033492823,547.133971291866,209,16.312788383647018,175.10522598870054,547.1447740112994,8,13,5.383505636688739
Image_10,149,202.3641975308642,549.8518518518518,324,20.310825007719227,202.35555555555555,549.8421652421652,8,14,0.024959167959466896
Image_10,149,202.3641975308642,549.8518518518518,324,20.310825007719227,202.37271448663853,549.8602906704172,8,15,5.845472931307217
Image_10,156,227.06989247311827,547.1505376344086,186,15.389040103942165,227.0679012345679,547.1316872427983,8,16,0.03673646030681213
