Tile_ID,File_ID,Centroid_X,Centroid_Y,Aire,Diamètre_équivalent
Image_3,20,340.2519893899204,57.16180371352785,377.0,21.909160375631842
Image_3,20,314.0568862275449,54.55688622754491,334.0,20.62188177498708
Image_3,20,364.4954128440367,59.26146788990825,218.0,16.66031874701878
Image_3,20,391.0,62.0,,
Image_3,20,383.92712550607285,59.69635627530364,247.0,17.733870630789692
Image_3,20,396.05119355766465,61.484037963761864,,
Image_3,20,396.0,61.0,,
Image_3,20,390.0,66.0,,
Image_3,20,393.3623188405797,62.10144927536232,69.0,9.373021315815206
Image_3,20,426.156146179402,65.22923588039868,301.0,19.576646877473273
Image_3,20,414.36206896551727,64.53448275862068,58.0,8.593479713983122
Image_3,20,412.0,66.0,,
Image_3,20,404.1590909090909,62.24242424242424,264.0,18.333991376950163
Image_3,20,447.6023166023166,67.06177606177606,259.0,18.159544104586082
Image_3,20,474.15057755775575,71.14315181518151,,
Image_3,20,464.06666666666666,70.41481481481482,135.0,13.110581167104948
Image_3,20,470.34,71.08,50.0,7.978845608028654
Image_3,20,480.5473251028807,71.58024691358025,243.0,17.58969042850512
Image_3,20,471.02777777777777,70.90277777777777,72.0,9.574614729634384
Image_3,20,500.3617021276596,71.82127659574468,235.0,17.297725082009
Image_3,20,533.3,63.7,20.0,5.046265044040321
Image_3,20,521.6294117647059,75.50882352941177,340.0,20.806283791440396
Image_3,20,546.0030303030303,76.17878787878787,330.0,20.49802550887777
Image_3,20,577.2857142857143,76.0,7.0,2.985410660720923
Image_3,20,569.2391304347826,74.77173913043478,276.0,18.746042631630413
Image_3,20,593.55,75.18333333333334,240.0,17.480774889473267
Image_3,20,612.8341463414635,76.08780487804879,205.0,16.15593100600236
Image_3,20,632.2153284671533,77.45620437956204,274.0,18.677998695187732
Image_3,20,501.875,61.125,8.0,3.1915382432114616
Image_3,20,284.1578947368421,57.78947368421053,38.0,6.955796338302048
Image_3,20,287.4533333333333,55.30133333333333,375.0,21.850968611841584
Image_3,20,298.0,54.5,,
Image_3,20,301.2560975609756,56.36585365853659,82.0,10.217907939900583
Image_3,20,301.06349206349205,56.0,63.0,8.95623198216277
Image_3,20,260.6372239747634,53.08832807570978,317.0,20.090219901261573
Image_3,20,305.0,58.0,,
Image_3,20,271.3333333333333,66.23809523809524,42.0,7.312732791431452
Image_3,20,237.0,71.5,2.0,1.5957691216057308
Image_3,20,235.40625,51.35227272727273,352.0,21.17026971360491
Image_3,20,211.52029520295204,49.28044280442804,271.0,18.575465448360347
Image_3,20,187.1405405405405,46.54054054054054,370.0,21.70480664627101
Image_3,20,160.54711246200608,45.60182370820669,329.0,20.466944330257718
Image_3,20,133.67235494880546,45.23890784982935,293.0,19.314740138231286
Image_3,20,134.8235294117647,44.66806722689076,238.0,17.407785949022028
Image_3,20,108.22873900293256,41.67741935483871,341.0,20.83685880248485
Image_3,20,89.20930232558139,38.95348837209303,43.0,7.399277020331919
Image_3,20,75.6590909090909,47.06818181818182,44.0,7.48482063701911
Image_3,20,80.02314814814815,37.833333333333336,216.0,16.583719174624104
Image_3,20,133.6153846153846,35.38461538461539,13.0,4.068428945128219
Image_3,20,89.91428571428571,38.614285714285714,70.0,9.440697438826296
Image_3,20,57.22083333333333,34.583333333333336,240.0,17.480774889473267
Image_3,20,34.98780487804878,30.8130081300813,246.0,17.697935698969246
Image_3,20,10.774809160305344,26.927480916030536,262.0,18.26441241104166
Image_3,20,42.25,48.88559322033898,236.0,17.334489682638438
Image_3,20,12.728155339805824,46.34304207119741,309.0,19.83509564693766
Image_3,20,38.74683544303797,49.18354430379747,158.0,14.183506197980657
Image_3,20,9.0,55.0,,
Image_3,20,6.0,55.0,,
Image_3,20,5.7727272727272725,51.77272727272727,22.0,5.292567428401227
Image_3,20,7.777777777777777,56.75555555555555,,
Image_3,20,4.575,51.15,40.0,7.136496464611085
