Tile_ID,Mask_ID,Centroid_X,Centroid_Y,Area,Equivalent_Diameter,2P_thickness
Image_0,200,535.125,473.0625,4.359744,2.35605570089543,NA
Image_0,255,264.4712643678161,503.5862068965517,23.706108,5.493956148110631,NA
Image_0,124,207.28865979381445,507.3298969072165,26.430948,5.801114392807537,6.14437868122444
Image_0,22,187.0,508.32142857142856,7.629552,3.116768729792644,NA
Image_0,175,93.5,521.7272727272727,5.994648,2.7627201976254407,6.526355532031801
Image_0,107,76.61538461538461,518.5384615384615,3.542292,2.1237199093569306,15.780624426862529
Image_0,106,40.99047619047619,531.8952380952381,28.61082,6.035596692233477,11.043921419042643
Image_0,104,5.747081712062257,524.6381322957199,70.028388,9.442611548488976,0
Image_1,184,611.4166666666666,395.25,3.2698080000000003,2.040404089706594,3.3637344522939667
Image_1,730,595.934065934066,391.1758241758242,49.592088,7.946232286284244,0
Image_1,722,580.2730923694779,395.6144578313253,67.848516,9.294482966943152,NA
Image_1,470,531.6222222222223,408.6666666666667,12.26178,3.951225529483571,NA
Image_1,77,500.5,433.0,2.72484,1.8626255772634928,NA
Image_1,432,461.29855072463766,437.6144927536232,94.00698,10.940448090326443,4.359719438411327
Image_1,527,436.6446700507614,447.994923857868,53.679348,8.267204401077814,7.8138897736064905
Image_1,534,410.7857142857143,448.8571428571428,7.629552,3.116768729792644,10.345954387008032
Image_1,538,385.8358208955224,460.23880597014926,18.256428,4.821286765502575,5.258439615551371
Image_1,394,372.5384615384616,470.38461538461536,3.542292,2.1237199093569306,13.376237539434236
Image_1,64,344.8,462.2,1.36242,1.3170751764945237,9.85054596228469
Image_1,400,325.2916666666667,476.25,13.079232,4.080808179413188,9.642132602470657
Image_1,519,299.7741935483871,476.7096774193548,8.447004,3.2794907420720216,6.15831438143513
Image_1,352,284.3333333333333,482.8888888888889,2.452356,1.7670417756715728,8.146641130100004
Image_1,353,264.5,485.9166666666667,6.5396160000000005,2.8855671363845943,NA
Image_1,514,209.28571428571428,501.75,7.629552,3.116768729792644,2.3420612223535358
Image_1,321,198.80645161290323,507.4193548387097,16.894008,4.63790028511526,7.603656266540088
Image_1,49,178.57142857142858,510.7142857142857,1.907388,1.558384364896322,13.555483158251867
Image_1,43,157.7,531.2,2.72484,1.8626255772634928,NA
Image_1,283,105.390625,533.2421875,69.755904,9.42422280358172,NA
Image_1,98,70.52097902097903,552.3321678321678,77.930424,9.961129332298531,2.562906416589927
Image_1,99,53.18181818181818,555.8484848484849,8.991972,3.383627393131716,0.6561471875978953
Image_1,106,39.54736842105263,552.5719298245614,77.65794,9.943699521338656,3.630353357022715
Image_1,101,28.0,567.5,4.904712,2.498974444434574,0.9873311690761026
Image_1,105,17.862385321100916,566.6238532110092,29.700756,6.149485917353592,0
Image_2,626,614.6117647058824,183.6,23.16114,5.430440069565944,5.68638744557253
Image_2,596,587.7848739495798,170.49411764705883,162.12798,14.367593933711785,0
Image_2,602,562.4972170686457,168.82374768089053,146.868876,13.674767303833915,5.286558519243121
Image_2,610,531.7977528089888,170.64044943820224,48.502152,7.858425919429137,8.074799238604896
Image_2,77,510.0,158.5,3.2698080000000003,2.040404089706594,3.2833565587977738
Image_2,791,499.1666666666667,155.16666666666666,8.17452,3.2261621352976797,8.828524843261688
Image_2,630,478.3478260869565,166.7608695652174,12.534264,3.994886805524074,0.021726896278801533
Image_2,436,466.44642857142856,163.60714285714286,61.036416,8.815553216906244,5.38068493548035
Image_2,437,434.649,145.497,272.484,18.62625577263493,NA
Image_2,404,394.0,148.0,3.542292,2.1237199093569306,6.008119410671593
Image_2,401,383.1666666666667,136.91666666666666,3.2698080000000003,2.040404089706594,2.5644614580927767
Image_2,738,372.43030303030304,146.0787878787879,44.95986,7.566020861572922,NA
Image_2,363,260.8350515463917,121.01288659793816,105.723792,11.602228785615074,4.355258695614866
Image_2,322,237.2625,114.325,21.79872,5.268300705978095,9.227152487024611
Image_2,321,210.86666666666667,116.75555555555556,12.26178,3.951225529483571,10.651587606253683
Image_2,48,181.47252747252747,113.51648351648352,24.796044,5.618834734515073,5.627073793499907
Image_2,651,159.08898305084745,102.77118644067797,64.306224,9.048603614337264,0.306627749310576
Image_2,265,145.31884057971016,100.59420289855072,18.801396,4.892717126855538,12.786914897658855
Image_2,277,113.4,102.92,6.8121,2.945069626119288,10.19765371304021
Image_2,806,96.0,88.0,0.272484,0.5890139252238575,0.7614666936527925
Image_2,202,81.81156316916488,87.12847965738759,127.250028,12.728698586982752,0
Image_2,804,71.21096725057122,90.23686214775324,357.771492,21.34312094313529,0
Image_2,204,56.54205607476636,93.7570093457944,116.623152,12.185614837096225,1.8532237394150695
Image_2,659,35.88172043010753,94.09677419354838,25.341012,5.680244588220502,6.815472606889423
Image_2,208,15.947368421052632,87.63157894736842,5.177196,2.567452176389018,2.2712631010341884
Image_2,761,3.630952380952381,80.7202380952381,45.777312,7.634493034254437,0
Image_3,483,622.4973262032086,631.1497326203208,50.954508,8.054644285635723,10.314878942280485
Image_3,481,588.6802721088435,625.3197278911565,40.055148,7.141414313973078,11.295620811580328
Image_3,474,553.7430167597765,634.1173184357542,48.774636,7.880469233190577,1.5757203748494018
Image_3,153,538.2795698924731,624.4032258064516,50.682024,8.03307893425781,3.776015254598857
Image_3,151,512.6381215469613,625.4475138121547,98.639208,11.206754226222552,2.10343466200025
Image_3,161,493.30392156862746,632.1470588235294,27.793368,5.948749046562381,3.161569347560306
Image_3,482,477.33898305084745,634.1355932203389,16.076556,4.524301807168633,6.952125038085796
