Tile_ID,Mask_ID,Centroid_X,Centroid_Y,Area,Equivalent_Diameter,2P_thickness
Image_0,150,373.3465982028241,517.0038510911425,212.265036,16.43971525908624,NA
Image_0,110,58.13533834586466,543.3233082706766,72.480744,9.606526400974802,0.8666642783741629
Image_0,115,43.403225806451616,539.1774193548387,16.894008,4.63790028511526,1.228666898800281
Image_0,20,27.868852459016395,537.6516393442623,66.486096,9.20069163716828,3.9837561550946443
Image_0,21,4.815068493150685,534.5479452054794,39.782664,7.117082337567267,0
Image_1,272,630.675,416.49375,43.59744,7.450502309053973,3.2111680083583902
Image_1,271,609.9465240641712,413.10695187165777,50.954508,8.054644285635723,11.60489822003038
Image_1,273,576.0388888888889,429.1611111111111,49.04712,7.902451058967142,3.03579008147023
Image_1,264,555.510752688172,424.3709677419355,50.682024,8.03307893425781,2.5762907918115925
Image_1,808,534.0826771653543,421.484251968504,69.210936,9.387337249898636,3.1500986881146495
Image_1,809,510.44444444444446,416.5823754789272,71.118324,9.515811183083017,4.111619008432857
Image_1,807,484.0524475524476,413.8531468531468,77.930424,9.961129332298531,NA
Image_1,730,428.907949790795,427.38912133891216,65.123676,9.105934305809605,4.952606925025394
Image_1,733,402.2931034482759,424.2155172413793,63.216288,8.97159282139838,3.1697430100818504
Image_1,914,387.65,413.35,10.89936,3.7252511545269855,1.391921094112866
Image_1,664,377.1952662721894,422.0,46.049796,7.657181027910149,3.9334707166821268
Image_1,663,354.5882352941176,418.1764705882353,55.586736,8.412801580802537,4.149536234272231
Image_1,662,328.8489425981873,412.9123867069487,90.192204,10.716169127053798,3.811079149539329
Image_1,594,309.16279069767444,420.953488372093,11.716812,3.8624226046132617,NA
Image_1,923,263.1244635193133,428.7618025751073,126.977544,12.715063126628554,1.6517210092975798
Image_1,520,235.1434034416826,424.90248565965584,142.509132,13.470273284097958,2.236200447671516
Image_1,521,209.6329588014981,418.0861423220974,72.75322800000001,9.624566842031566,0.8268579102980063
Image_1,519,190.54508196721312,413.5655737704918,66.486096,9.20069163716828,NA
Image_1,435,133.02846975088968,430.19217081850536,76.568004,9.873672597075526,1.6095621259418902
Image_1,436,111.93723849372384,427.4937238493724,65.123676,9.105934305809605,1.3678924947391984
Image_1,364,91.62765957446808,422.9255319148936,76.84048800000001,9.891225806660554,1.0216513246926677
Image_1,36,72.6701030927835,419.3608247422681,52.861896,8.204014651186181,0.5460320456887207
Image_1,369,55.84313725490196,417.2205882352941,55.586736,8.412801580802537,0.5751307907533985
Image_1,365,38.251028806584365,413.6296296296296,66.213612,9.181818403679673,0.6719112006951136
Image_1,363,18.554054054054053,411.72635135135135,80.655264,10.133778743186292,4.218630869147976
Image_1,887,2.9012345679012346,428.39506172839504,22.071204,5.301125327014718,0
Image_2,214,635.6,162.5888888888889,24.52356,5.587876731790479,3.6756386951532107
Image_2,866,618.557003257329,176.93811074918565,83.652588,10.320357700246545,1.3767788256722913
Image_2,212,596.3526170798898,169.96969696969697,98.911692,11.222222493386266,0.1472330895243168
Image_2,208,577.4120603015075,171.34170854271358,54.224316,8.309063931479622,0.96278253430037
Image_2,205,557.9258064516129,168.20645161290324,84.47004,10.370660310383371,0.49665507885746685
Image_2,783,537.468438538206,165.22591362126246,82.017684,10.219009670041048,4.89125357534896
Image_2,796,518.4166666666666,177.27777777777777,9.809424,3.5340835513431457,NA
Image_2,877,478.06666666666666,169.53333333333333,4.08726,2.2812411230762613,8.518607650797456
Image_2,864,449.9895833333333,178.77864583333334,104.633856,11.542268545538375,2.0725979426746086
Image_2,926,426.8781512605042,173.39495798319328,64.851192,9.0868642653895,2.4514779702305276
Image_2,698,405.3891402714932,169.80090497737555,60.218964,8.75632150550579,2.3325225567875894
Image_2,631,384.91121495327104,164.67757009345794,58.311576,8.616530884238149,8.170947176342215
Image_2,641,355.40865384615387,177.18269230769232,56.676672,8.494879637427722,3.8166902936950553
Image_2,635,332.0462962962963,172.96296296296296,58.856544,8.656701409153783,3.486073547071676
Image_2,561,308.80645161290323,171.57603686635946,59.129028,8.67671693046124,1.473434578946879
Image_2,573,296.125,179.66666666666666,13.079232,4.080808179413188,11.418633493573749
Image_2,554,263.3387622149837,165.61889250814332,83.652588,10.320357700246545,NA
Image_2,919,215.13392857142856,164.46875,61.036416,8.815553216906244,NA
Image_2,409,157.3501945525292,177.73929961089493,70.028388,9.442611548488976,2.659428590346762
Image_2,882,134.51190476190476,174.3015873015873,68.665968,9.350306189377932,2.6164666813316266
Image_2,968,114.31111111111112,170.67407407407407,36.78534,6.843723369228783,0.7825559118164671
Image_2,971,98.54973821989527,168.98429319371726,52.044444,8.14033440250182,1.7917906397394798
Image_2,292,79.09051724137932,165.20258620689654,63.216288,8.97159282139838,1.337346588654004
Image_2,294,61.04458598726114,162.656050955414,42.779988,7.38032332929227,1.9730222679042226
Image_2,317,50.11173184357542,177.45251396648044,48.774636,7.880469233190577,4.157970514959191
Image_2,296,27.121495327102803,171.42523364485982,58.311576,8.616530884238149,4.9788395381103
Image_2,324,6.231884057971015,179.7246376811594,18.801396,4.892717126855538,0
Image_3,25,633.2173913043479,576.0483091787439,56.404188,8.474434650776212,10.991877066205475
Image_3,111,601.7368421052631,579.1578947368421,5.177196,2.567452176389018,7.079406513388463
Image_3,912,584.6,581.4,1.36242,1.3170751764945237,6.0289066708786985
Image_3,912,572.0,587.0,0.8174520000000001,1.020202044853297,0.3490463579572598
Image_3,105,558.4417040358744,587.262331838565,121.527864,12.43921549905768,1.4399890787186482
