Tile_ID,File_ID,Centroid_X,Centroid_Y,Aire,Diamètre_équivalent
Image_6,5,277.1558669001751,552.5586690017514,571.0,26.963304323539017
Image_6,5,308.00896860986546,544.8251121076233,223.0,16.85029431422316
Image_6,5,249.7729257641921,557.1353711790393,229.0,17.075475271404667
Image_6,5,225.62235649546827,552.3293051359517,331.0,20.529059630371258
Image_6,5,275.1015873015873,558.7587301587301,315.0,20.026743534373637
Image_6,5,300.0355555555556,561.4622222222222,225.0,16.925687506432688
Image_6,5,321.2625698324022,562.9553072625698,179.0,15.09668435477122
Image_6,5,343.23383084577114,564.6318407960199,201.0,15.99753570059363
Image_6,5,287.0,567.8571428571429,21.0,5.170882945826411
Image_6,5,274.5,569.5,14.0,4.222008245644752
Image_6,5,253.9811320754717,576.5283018867924,53.0,8.214724333230155
Image_6,5,320.94444444444446,575.0666666666667,90.0,10.704744696916627
Image_6,5,340.73148148148147,576.175925925926,108.0,11.726460285670077
Image_6,5,361.9866666666667,577.8533333333334,75.0,9.772050238058398
Image_6,5,379.0416666666667,576.4166666666666,48.0,7.817640190446719
Image_6,5,237.96629213483143,573.6179775280899,89.0,10.645107772184812
Image_6,5,366.79761904761904,565.1746031746031,252.0,17.91246396432554
Image_6,5,391.62985074626863,566.2119402985074,335.0,20.65272978291924
Image_6,5,414.59090909090907,570.3051948051948,308.0,19.802974013476614
Image_6,5,439.95911949685535,569.1635220125786,318.0,20.12188299403865
Image_6,5,472.1785714285714,568.3928571428571,28.0,5.970821321441846
Image_6,5,466.14841849148416,570.4111922141119,411.0,22.875783109789968
Image_6,5,466.1412213740458,571.1297709923664,262.0,18.26441241104166
Image_6,5,493.4920634920635,575.0,315.0,20.026743534373637
Image_6,5,515.6232876712329,576.9520547945206,146.0,13.63425735166143
Image_6,5,534.4854771784233,578.7966804979253,241.0,17.517155313611116
Image_6,5,550.9,579.54375,160.0,14.27299292922217
Image_6,5,570.1984435797665,578.5447470817121,257.0,18.089294154193436
Image_6,5,591.2837837837837,581.3614864864865,296.0,19.413369239820483
Image_6,5,616.1296296296297,583.5123456790124,324.0,20.310825007719227
Image_6,5,636.3839285714286,584.8839285714286,112.0,11.941642642883693
Image_6,5,198.90833333333333,549.425,240.0,17.480774889473267
Image_6,5,180.6086956521739,549.0434782608696,23.0,5.4115163798060095
Image_6,5,175.30769230769232,546.6111111111111,234.0,17.26088217525478
Image_6,5,226.38499844382196,545.684718331777,,
Image_6,5,223.0,543.0,,
Image_6,5,226.0,544.0,,
Image_6,5,180.41176470588235,549.1176470588235,17.0,4.652426491681278
Image_6,5,251.2317073170732,538.8130081300814,246.0,17.697935698969246
Image_6,5,279.74719101123594,542.6573033707865,178.0,15.054455784347004
Image_6,5,225.38053097345133,533.362831858407,113.0,11.994835078277376
Image_6,5,224.6292134831461,532.8089887640449,89.0,10.645107772184812
Image_6,5,227.6932773109244,536.8739495798319,238.0,17.407785949022028
Image_6,5,227.7596153846154,540.3076923076923,104.0,11.507254783503184
Image_6,5,202.40441176470588,531.0661764705883,272.0,18.609705966725112
Image_6,5,175.0515873015873,528.1190476190476,252.0,17.91246396432554
Image_6,5,149.97285067873304,522.262443438914,221.0,16.774562271083887
Image_6,5,205.9298245614035,522.0701754385965,57.0,8.51907589177983
Image_6,5,149.86666666666667,531.25,60.0,8.740387444736633
Image_6,5,203.5,524.0,,
Image_6,5,181.0,518.0,,
Image_6,5,178.0,522.0,,
Image_6,5,212.0,522.0,,
Image_6,5,237.334375,518.2375,320.0,20.185060176161283
Image_6,5,176.0,521.0,,
Image_6,5,178.96226415094338,519.4150943396227,53.0,8.214724333230155
Image_6,5,262.2895622895623,522.6599326599327,297.0,19.44613444328572
Image_6,5,291.15,526.1176470588235,340.0,20.806283791440396
Image_6,5,319.246963562753,528.9473684210526,247.0,17.733870630789692
Image_6,5,348.3776435045317,532.1933534743202,331.0,20.529059630371258
Image_6,5,373.4620253164557,531.2405063291139,158.0,14.183506197980657
Image_6,5,376.9519713261649,531.5232974910393,,
Image_6,5,382.091743119266,532.0183486238532,109.0,11.780624362746345
Image_6,5,402.6697247706422,533.1880733944954,218.0,16.66031874701878
Image_6,5,383.5945945945946,533.2432432432432,37.0,6.863662517577698
Image_6,5,428.0617283950617,536.9783950617284,324.0,20.310825007719227
Image_6,5,451.59,537.4533333333334,300.0,19.544100476116796
Image_6,5,475.6266233766234,537.5974025974026,308.0,19.802974013476614
Image_6,5,421.21677927927925,544.0948761261261,,
Image_6,5,499.3625,539.534375,320.0,20.185060176161283
Image_6,5,504.9347826086956,543.2391304347826,46.0,7.653039857325812
Image_6,5,525.5489361702128,541.6851063829787,235.0,17.297725082009
Image_6,5,546.1,547.05,20.0,5.046265044040321
Image_6,5,549.6465863453815,539.6506024096385,249.0,17.805522925178455
Image_6,5,574.2933333333333,540.6711111111111,225.0,16.925687506432688
Image_6,5,570.9417475728155,539.1262135922331,103.0,11.451797811161432
Image_6,5,578.8,538.56,25.0,5.641895835477563
Image_6,5,595.7748917748918,541.2727272727273,231.0,17.14987856615383
Image_6,5,619.3842592592592,545.3101851851852,216.0,16.583719174624104
Image_6,5,567.4918032786885,546.0327868852459,61.0,8.812923024107548
Image_6,5,546.15625,547.4375,32.0,6.383076486422923
Image_6,5,567.0,551.0,,
Image_6,5,179.0,517.0,,
Image_6,5,180.70212171970965,516.6809045226131,,
Image_6,5,212.64791666666667,510.31458333333336,480.0,24.721548929484133
Image_6,5,177.0,516.0,,
Image_6,5,185.07803468208093,508.1040462427746,346.0,20.98906578384008
Image_6,5,211.78922366992398,503.2480998914223,,
Image_6,5,161.45317220543808,503.90634441087616,331.0,20.529059630371258
Image_6,5,137.49799196787149,501.5421686746988,249.0,17.805522925178455
Image_6,5,117.20567375886525,498.60283687943263,141.0,13.398760233979036
Image_6,5,116.54901960784314,501.171568627451,204.0,16.11647812414279
Image_6,5,82.99230769230769,495.2076923076923,130.0,12.865501965161373
Image_6,5,66.06106870229007,493.5419847328244,262.0,18.26441241104166
Image_6,5,100.98837209302326,493.63953488372096,172.0,14.798554040663838
Image_6,5,100.95317725752508,496.9030100334448,299.0,19.511499785403828
Image_6,5,44.223404255319146,495.10283687943263,282.0,18.948708441878455
Image_6,5,20.02409638554217,495.51807228915663,249.0,17.805522925178455
Image_6,5,2.196969696969697,496.7272727272728,66.0,9.166995688475081
Image_6,5,149.29761904761904,490.4880952380952,84.0,10.341765891652821
Image_6,5,177.22727272727272,494.09090909090907,22.0,5.292567428401227
Image_6,5,126.36129032258064,519.941935483871,155.0,14.048207338801282
Image_6,5,149.80384615384617,540.873076923077,260.0,18.19456736586892
Image_6,5,125.74509803921568,537.7892156862745,204.0,16.11647812414279
Image_6,5,102.8529411764706,533.9679144385027,374.0,21.821814538001895
Image_6,5,73.26608187134502,534.8391812865497,342.0,20.867389014906145
Image_6,5,46.127272727272725,533.4763636363637,275.0,18.712051592547777
Image_6,5,22.16289592760181,528.4841628959276,221.0,16.774562271083887
Image_6,5,5.909803921568628,527.1137254901961,255.0,18.01877032173579
Image_6,5,333.7647058823529,547.9632352941177,272.0,18.609705966725112
Image_6,5,360.8909090909091,548.1772727272727,220.0,16.73656774376801
Image_6,5,384.1674418604651,548.2511627906977,215.0,16.545286401814263
Image_6,5,413.17894736842106,551.8631578947368,285.0,19.04923279949934
