Tile_ID,Mask_ID,Centroid_X,Centroid_Y,Area,Equivalent_Diameter,2P_thickness
Image_0,194,637.0530973451328,207.98230088495572,30.790692,6.26130391086079,0.0837047891319802
Image_0,187,619.5545023696683,210.94549763033172,114.988248,12.09990018691948,0.4888525597157827
Image_0,190,596.9314641744548,211.6728971962617,87.467364,10.553052009657906,0.2812709475702455
Image_0,850,576.5906040268457,213.03691275167785,81.200232,10.167956846095954,0.0
Image_0,188,556.6871165644171,212.98466257668716,88.829784,10.634923306685518,1.1096023697022108
Image_0,604,531.8387096774194,211.78225806451613,135.152064,13.117962968288088,2.0522770246031854
Image_0,602,504.4313725490196,216.96323529411765,111.173472,11.897498093124762,2.1804613630347447
Image_0,849,477.237089201878,215.82863849765255,116.078184,12.157110435866102,1.6791934887501228
Image_0,548,450.6860465116279,216.55116279069767,117.16812,12.214052716697882,0.9129608878079729
Image_0,848,424.1638733705773,216.45065176908756,146.323908,13.64937309936943,1.7738204749349382
Image_0,807,394.2237762237762,217.6888111888112,155.860848,14.087164198289038,0.0
Image_0,848,383.8636363636364,214.6818181818182,5.994648,2.7627201976254407,2.916408178191066
Image_0,493,362.02564102564105,216.0239316239316,159.40314,14.246346247475364,0.8738259970754552
Image_0,494,337.0366972477064,221.21406727828747,89.102268,10.651222049285728,0.6733603438197147
Image_0,827,315.9109589041096,220.6541095890411,79.56532800000001,10.06507436631364,0.0
Image_0,830,298.3717472118959,220.907063197026,73.298196,9.660546656631224,0.0
Image_0,435,282.925,221.075,43.59744,7.450502309053973,0.065125889544003
Image_0,434,266.63671875,221.09375,69.755904,9.42422280358172,0.0
Image_0,379,248.812030075188,222.09774436090223,72.480744,9.606526400974802,0.0
Image_0,380,231.4495798319328,221.1890756302521,64.851192,9.0868642653895,0.0
Image_0,378,213.6654275092937,221.85130111524165,73.298196,9.660546656631224,0.43560280320097
Image_0,377,193.27083333333331,223.04761904761904,91.554624,10.796803590885546,2.0102026959114276
Image_0,383,176.44,220.56,6.8121,2.945069626119288,6.8814280649999215
Image_0,318,151.4801587301587,220.6468253968254,68.665968,9.350306189377932,0.0
Image_0,321,133.3639705882353,221.27205882352945,74.11564800000001,9.71426651463051,0.6859303394503531
Image_0,316,111.0045871559633,222.61238532110093,118.803024,12.298971834707183,1.2710437626255366
Image_0,250,86.13055555555556,224.1305555555556,98.09424,11.17575346358096,1.313944233302573
Image_0,251,62.0855614973262,226.18716577540107,101.909016,11.39098718883699,0.0
Image_1,0,637.65,621.15,5.44968,2.6341503529890478,12.768623668974037
Image_1,76,605.8385416666666,607.0364583333334,52.316928,8.161616358826375,3.0105085726334764
Image_1,69,584.6,607.9621621621621,50.40954,8.011455533166803,2.5390842499281003
Image_1,79,566.2129629629629,607.2407407407408,29.428272,6.121212269119781,3.361035420475832
Image_1,588,545.7476190476191,607.9571428571429,57.22164,8.535622699170775,NA
Image_1,134,511.2608695652174,589.8478260869565,50.137056,7.989773611048148,2.7236011739332397
Image_1,138,494.9736842105263,591.2631578947369,10.354392,3.630925688593669,6.863073643821383
Image_1,137,472.9684210526316,593.5578947368421,25.88598,5.740997595385625,13.610062949917141
Image_1,121,440.73333333333335,574.6857142857143,28.61082,6.035596692233477,6.019978766006886
Image_1,120,416.53879310344826,565.4224137931035,63.216288,8.97159282139838,2.0428140989094423
Image_1,650,395.2738589211618,565.5767634854772,65.668644,9.143955073705005,3.1348621666311924
Image_1,767,374.0,563.8529411764706,37.057824,6.869023726748641,0.9672001133312076
Image_1,653,356.544061302682,565.639846743295,71.118324,9.515811183083017,NA
Image_1,432,320.6326530612245,541.2448979591836,66.75858,9.219526235461664,4.681958024117392
Image_1,431,292.7111801242236,540.8509316770186,87.739848,10.569477003269954,4.45050931539199
Image_1,637,267.1375,544.15625,43.59744,7.450502309053973,NA
Image_1,638,232.32608695652172,522.0065217391304,125.34264,12.6329413000102,NA
Image_1,377,186.60773480662985,523.9944751381215,49.319604,7.924371908452967,3.4551376469705204
Image_1,327,165.6867469879518,519.1325301204819,45.232344,7.588913564000072,10.172861713585824
Image_1,621,135.68016194331983,499.9311740890688,67.303548,9.25708046927222,0.2966783386873004
Image_1,615,118.31313131313132,499.4343434343434,53.951832,8.288160592876322,NA
Image_1,272,42.99435028248588,477.2203389830509,48.229668,7.836320598791761,2.074091483679574
Image_1,610,20.89945652173913,474.1847826086956,100.274112,11.299246201034949,0
Image_2,637,517.186943620178,297.9347181008902,91.827108,10.812858326282957,3.2545209252092793
Image_2,641,496.0597014925373,299.8059701492537,18.256428,4.821286765502575,5.162536418806074
Image_2,640,474.948905109489,299.6131386861314,37.330308,6.894231237980302,2.6097245457737177
Image_2,576,453.8245614035088,299.99298245614034,77.65794,9.943699521338656,2.5247062001309732
Image_2,577,432.475,302.5125,43.59744,7.450502309053973,3.128561965436404
Image_2,579,412.8455882352941,304.2867647058824,37.057824,6.869023726748641,1.663677839257927
Image_2,825,395.1144278606965,303.18407960199005,54.769284,8.350713635709875,1.6794382210504821
Image_2,515,375.73333333333335,303.8333333333333,57.22164,8.535622699170775,1.4880608312871324
Image_2,514,356.69458128078816,302.83251231527095,55.314252,8.392156637828327,1.1097684199939142
Image_2,839,337.42641509433963,301.0679245283019,72.20826,9.588452017323664,1.0668614616312002
Image_2,456,317.2629482071713,301.42231075697214,68.393484,9.331735552993967,1.0191078823562627
Image_2,457,298.30243902439025,301.98048780487807,55.85922,8.433395985133231,1.4141243789283369
Image_2,809,280.8531468531468,303.6993006993007,38.965212,7.043582099144519,3.1328612617643987
