Tile_ID,Mask_ID,Centroid_X,Centroid_Y,Area,Equivalent_Diameter,Corrected_CX,Corrected_CY,File_ID,Order,2p_Thickness
Image_0,4,16.897590361445783,615.1204819277109,166,14.538148590038452,16.890974084003574,615.1045576407507,0,3,0.03573533289783417
Image_0,3,29.91333333333333,633.76,150,13.81976597885342,29.898860398860396,633.1894586894587,0,5,0.13706432258965537
Image_0,3,29.91333333333333,633.76,150,13.81976597885342,29.91188959660297,633.3259023354564,0,6,6.978271994404398
Image_0,29,46.22222222222222,620.1018518518518,216,16.583719174624104,46.200520833333336,620.1059027777777,0,7,0.04001538392921986
Image_0,33,50.93827160493827,636.8024691358024,81,10.155412503859614,51.13168724279835,636.2798353909465,0,9,0.21059957818427266
Image_0,33,50.93827160493827,636.8024691358024,81,10.155412503859614,51.29078014184397,636.1418439716311,0,10,7.952350485070543
Image_0,6,66.23308270676692,622.9022556390977,133,13.013103375051497,66.22258771929823,622.9078947368421,0,11,0.025261639174864587
Image_0,131,103.4983660130719,633.031045751634,612,27.914558950087667,103.48826666666666,632.5338666666667,0,13,0.5139115305898033
Image_0,131,103.4983660130719,633.031045751634,612,27.914558950087667,104.00033266799733,632.4903526280771,0,14,19.83456936705909
Image_0,39,151.46853146853147,626.9370629370629,143,13.49345229721172,151.51796407185628,626.9930139720559,0,15,0.06089127113543532
Image_0,39,151.46853146853147,626.9370629370629,143,13.49345229721172,151.52479338842974,626.9325068870523,0,16,
Image_1,347,2.988636363636364,258.09090909090907,88,10.585134856802457,3.5,258.01666666666665,21,0,0.120957557067367
Image_1,347,2.988636363636364,258.09090909090907,88,10.585134856802457,3.6206896551724137,258.0086206896552,21,1,6.417644529689241
Image_1,28,22.450819672131143,262.7950819672131,244,17.625846048215095,22.433394720687534,262.81767955801104,21,2,0.062026606120844305
Image_1,28,22.450819672131143,262.7950819672131,244,17.625846048215095,22.471901462663585,262.7690531177829,21,3,7.183228506327783
Image_1,345,45.830601092896174,269.04918032786884,183,15.26443044094783,45.82319545823195,269.05758313057584,21,4,0.024075798144019413
Image_1,345,45.830601092896174,269.04918032786884,183,15.26443044094783,45.83904465212876,269.0394600207684,21,5,5.796988287867578
Image_1,346,65.00746268656717,274.0223880597015,134,13.061933202803932,64.99453551912568,274.03825136612016,21,6,0.04545277108389593
Image_1,878,80.85606060606061,277.4621212121212,132,12.964089628857147,80.84660766961652,277.46017699115043,21,8,0.019040367573047223
Image_1,878,80.85606060606061,277.4621212121212,132,12.964089628857147,80.86534216335541,277.4635761589404,21,9,4.991756839693611
Image_1,341,98.48717948717947,281.11538461538464,156,14.093451279891855,98.48161764705883,281.12009803921563,21,10,0.014222010513559332
Image_1,415,118.14689265536722,284.8757062146893,177,15.012108426804138,118.14362272240085,284.88853161843514,21,12,0.02463269688506167
Image_1,415,118.14689265536722,284.8757062146893,177,15.012108426804138,118.15029387069688,284.86481947942906,21,13,4.732096914209329
Image_1,417,136.70068027210883,287.53061224489795,147,13.680870333281758,136.68888888888887,287.5503267973856,21,14,0.0419369945521314
Image_1,417,136.70068027210883,287.53061224489795,147,13.680870333281758,136.7107107107107,287.5145145145145,21,15,4.861806716092108
Image_1,420,156.13756613756613,291.7142857142857,189,15.512648837479231,156.12235294117647,291.7192156862745,21,16,0.033341223281104546
Image_1,420,156.13756613756613,291.7142857142857,189,15.512648837479231,156.15407854984895,291.7089627391742,21,17,4.262353860017477
Image_1,499,177.9030612244898,296.4948979591837,196,15.797308339337176,177.8936977980258,296.50493545937735,21,18,0.029828137976693703
Image_1,502,202.43255813953488,300.72093023255815,215,16.545286401814263,202.4240837696335,300.7294938917975,21,20,0.02268866194361989
Image_1,57,223.9777777777778,303.76296296296294,135,13.110581167104948,223.97413793103448,303.78304597701145,21,22,0.037915872718818217
Image_1,57,223.9777777777778,303.76296296296294,135,13.110581167104948,223.9805194805195,303.745670995671,21,23,5.323638715340259
Image_1,505,243.74175824175825,308.54395604395603,182,15.222667215103916,243.72957516339866,308.54411764705884,21,24,0.02563580631184722
Image_1,505,243.74175824175825,308.54395604395603,182,15.222667215103916,243.75520833333331,308.54375,21,25,4.793218515002117
Image_1,61,263.2464788732394,312.0774647887324,142,13.446189622059965,263.2289972899729,312.0853658536585,21,26,0.035737229116216206
Image_1,61,263.2464788732394,312.0774647887324,142,13.446189622059965,263.26190476190476,312.07142857142856,21,27,5.725219802132777
Image_1,901,280.78195488721803,314.77443609022555,133,13.013103375051497,280.7799779977998,314.77337733773373,21,28,0.0032937538546519655
Image_1,569,296.50387596899225,319.37984496124034,129,12.815923738491737,296.48474576271184,319.4033898305085,21,30,0.0644699605786239
Image_1,585,313.485549132948,323.6127167630058,173,14.841510746523856,313.4764353041988,323.5912596401028,21,32,0.049774640210579583
Image_1,651,334.3469387755102,328.1530612244898,196,15.797308339337176,334.3454821564161,328.1374335611237,21,34,0.0348107726272483
Image_1,651,334.3469387755102,328.1530612244898,196,15.797308339337176,334.3497584541063,328.1719806763285,21,35,6.570551772995067
Image_1,654,355.541095890411,332.28767123287673,146,13.63425735166143,355.52437417654806,332.2859025032938,21,36,0.030583136280723015
Image_1,654,355.541095890411,332.28767123287673,146,13.63425735166143,355.55488418932526,332.28801611278953,21,37,5.198727984622753
Image_1,648,374.5263157894737,335.25,152,13.911592676604096,374.5261627906977,335.23449612403095,21,38,0.03318251453542637
Image_1,648,374.5263157894737,335.25,152,13.911592676604096,374.5265151515151,335.26767676767673,21,39,6.612063306496683
Image_1,652,394.95625,338.16875,160,14.27299292922217,394.9342891278375,338.1624850657109,21,40,0.04113713869311276
Image_1,652,394.95625,338.16875,160,14.27299292922217,394.97414589104335,338.1726685133887,21,41,6.542367183052097
Image_1,721,417.140625,342.328125,192,15.635280380893438,417.13255813953486,342.31550387596894,21,42,0.03239036452122056
Image_1,721,417.140625,342.328125,192,15.635280380893438,417.1508875739645,342.3422090729783,21,43,7.310742671988539
Image_1,722,439.25,345.5357142857143,140,13.351162356249093,439.22727272727275,345.56749311294766,21,44,0.07225319893451025
Image_1,722,439.25,345.5357142857143,140,13.351162356249093,439.2672955974843,345.50733752620545,21,45,7.749506540524436
Image_1,78,460.60869565217394,349.7391304347826,161,14.317526556719258,460.59667852906284,349.7615658362989,21,46,0.04801740803477752
Image_1,78,460.60869565217394,349.7391304347826,161,14.317526556719258,460.6189164370982,349.7190082644628,21,47,6.568925963056241
Image_1,796,480.86764705882354,353.36764705882354,136,13.159049284959082,480.8628081457663,353.36120042872454,21,48,0.01681916854302038
Image_1,800,499.9420289855073,357.0434782608696,138,13.255453865237978,499.93277310924367,357.046218487395,21,50,0.016969575758256358
Image_1,799,519.2,360.90434782608696,115,12.100518486599809,519.1982905982906,360.8803418803418,21,52,0.043135981929466514
Image_1,793,537.5895522388059,363.2985074626866,134,13.061933202803932,537.5849673202614,363.27995642701524,21,54,0.04172471110028182
Image_1,261,555.7235772357724,366.5528455284553,123,12.514330345744634,555.719298245614,366.53907496012755,21,56,0.02588682032157075
Image_1,261,555.7235772357724,366.5528455284553,123,12.514330345744634,555.7255594817432,366.5641931684334,21,57,7.504865636211299
Image_1,260,574.8776978417267,370.3093525179856,139,13.303394180365686,574.8685594111461,370.30389064143003,21,58,0.02285942950769756
Image_1,259,593.9929577464789,373.5774647887324,142,13.446189622059965,593.9918699186992,373.5813008130081,21,60,0.007033473856047737
Image_1,18,614.0888888888888,377.1333333333333,135,13.110581167104948,614.0560949298813,377.14131607335486,21,62,0.07716369355622958
Image_1,17,633.9375,379.5625,128,12.766152972845846,633.4077834179357,379.5008460236886,21,64,0.10555571191156198
Image_1,17,633.9375,379.5625,128,12.766152972845846,633.5067650676506,379.5375153751537,21,65,
Image_10,284,3.376,115.704,125,12.6156626101008,3.8541666666666665,115.65494791666666,44,0,0.11555219235396044
Image_10,284,3.376,115.704,125,12.6156626101008,3.9696969696969693,115.65719696969695,44,1,7.371586013238986
Image_10,289,25.64,121.24,400,22.56758334191025,25.634790528233147,121.23497267759562,44,2,0.014489635867613917
Image_10,285,53.550251256281406,126.71608040201004,398,22.511093682995384,53.543839320200846,126.7365778292777,44,4,0.04632961899635455
Image_10,285,53.550251256281406,126.71608040201004,398,22.511093682995384,53.55738454503886,126.692272519433,44,5,6.080121441580534
