Tile_ID,File_ID,Centroid_X,Centroid_Y,Aire,Diamètre_équivalent
Image_12,5,572.7354330708662,198.6944881889764,635.0,28.43425945768288
Image_12,5,539.3625730994152,202.6315789473684,513.0,25.557227675339483
Image_12,5,604.3341013824885,200.49308755760367,434.0,23.507147049675353
Image_12,5,572.7354330708662,198.6944881889764,635.0,28.43425945768288
Image_12,5,572.6506024096385,198.48709122203095,581.0,27.19838553096727
Image_12,5,631.3244837758112,198.882005899705,339.0,20.775663783985824
Image_12,5,510.02364066193854,203.8983451536643,423.0,23.207333483685147
Image_12,5,510.6491646778043,203.28400954653935,419.0,23.09734550211416
Image_12,5,484.2078313253012,205.21987951807228,332.0,20.56004690782767
Image_12,5,458.8631284916201,207.80446927374305,358.0,21.349935761383176
Image_12,5,458.3125,208.7,80.0,10.092530088080641
Image_12,5,432.3849765258216,209.6150234741784,426.0,23.28948359361322
Image_12,5,403.036231884058,211.8671497584541,414.0,22.959119571977435
Image_12,5,375.1580135440181,211.76975169300223,443.0,23.74963406702674
Image_12,5,371.8888888888889,221.66666666666663,9.0,3.385137501286538
Image_12,5,339.0,230.0,,
Image_12,5,344.17391304347825,210.0923913043478,552.0,26.510907730475957
Image_12,5,344.28880157170926,210.18467583497053,509.0,25.45739437315213
Image_12,5,344.17391304347825,210.0923913043478,552.0,26.510907730475957
Image_12,5,316.7808988764045,213.91011235955057,356.0,21.290215544369623
Image_12,5,287.890590809628,215.21225382932167,457.0,24.121991458915023
Image_12,5,257.38862559241704,216.760663507109,422.0,23.179885415554555
Image_12,5,230.18731988472624,216.13544668587895,347.0,21.019374919894773
Image_12,5,201.4708904109589,214.33390410958904,584.0,27.26851470332286
Image_12,5,201.147347740668,213.8958742632613,509.0,25.45739437315213
Image_12,5,176.14227642276424,216.33739837398372,246.0,17.697935698969246
Image_12,5,154.4109947643979,214.92931937172776,382.0,22.05396803500069
Image_12,5,130.07570977917982,219.67192429022083,317.0,20.090219901261573
Image_12,5,104.69553805774278,219.6902887139108,381.0,22.025082668269306
Image_12,5,70.88235294117646,222.4889705882353,544.0,26.318098569918163
Image_12,5,92.0,224.0,,
Image_12,5,64.47513331156817,221.02720644248555,,
Image_12,5,52.36842105263158,222.05263157894737,38.0,6.955796338302048
Image_12,5,33.233226837060705,220.6182108626198,626.0,28.2320377409108
Image_12,5,2.0,221.0,,
Image_12,5,8.3109243697479,222.218487394958,119.0,12.309163489997376
Image_12,5,4.0,223.0,,
