Tile_ID,File_ID,Centroid_X,Centroid_Y,Aire,Diamètre_équivalent
Image_0,9,141.74418604651163,622.0790697674419,430.0,23.398568422792877
Image_0,9,172.2303664921466,612.4554973821989,191.0,15.594510349620345
Image_0,9,108.92700729927007,624.6861313868613,137.0,13.207339536360731
Image_0,9,175.65697674418604,626.2848837209302,172.0,14.798554040663838
Image_0,9,172.22962962962964,611.3111111111111,135.0,13.110581167104948
Image_0,9,197.10416666666666,611.0902777777777,,
Image_0,9,191.33823529411765,612.5735294117648,68.0,9.304852983362556
Image_0,9,191.3,612.7166666666667,60.0,8.740387444736633
Image_0,9,202.0253164556962,609.8481012658228,79.0,10.02925341359355
Image_0,9,219.9586776859504,612.0743801652893,121.0,12.412170838050638
Image_0,9,236.367816091954,607.7126436781609,87.0,10.524820207108489
Image_0,9,252.3606557377049,609.4754098360655,61.0,8.812923024107548
Image_0,9,284.9019607843137,609.3921568627451,51.0,8.058239062071396
Image_0,9,304.4113475177305,609.418439716312,141.0,13.398760233979036
Image_0,9,320.05882352941177,610.5882352941177,17.0,4.652426491681278
Image_0,9,321.46456692913387,607.3700787401575,127.0,12.716187407449045
Image_0,9,340.3775510204082,607.8163265306123,98.0,11.170383851240114
Image_0,9,361.2828947368421,608.2763157894736,152.0,13.911592676604096
Image_0,9,384.956043956044,608.0989010989011,182.0,15.222667215103916
Image_0,9,385.5,602.0,,
Image_0,9,411.6858638743456,607.0314136125654,191.0,15.594510349620345
Image_0,9,434.0495867768595,606.4793388429752,121.0,12.412170838050638
Image_0,9,451.5132743362832,607.6991150442478,113.0,11.994835078277376
Image_0,9,465.0833333333333,611.4479166666666,96.0,11.055812783082736
Image_0,9,482.3285714285714,607.9142857142857,140.0,13.351162356249091
Image_0,9,484.258064516129,610.2258064516129,31.0,6.282549314314218
Image_0,9,503.6776859504132,608.4628099173553,121.0,12.412170838050638
Image_0,9,523.0121951219512,606.3170731707318,82.0,10.217907939900583
Image_0,9,543.937106918239,604.3081761006289,159.0,14.228319915326999
Image_0,9,159.875,628.125,8.0,3.1915382432114616
Image_0,9,208.60119047619048,624.672619047619,168.0,14.625465582862905
Image_0,9,240.3692307692308,623.1692307692308,130.0,12.865501965161373
Image_0,9,264.68224299065423,621.6822429906542,107.0,11.67204486311899
Image_0,9,284.8970588235294,625.2352941176471,68.0,9.304852983362556
Image_0,9,252.6764705882353,635.6862745098039,102.0,11.396070970426017
Image_0,9,305.5189873417722,625.2405063291139,79.0,10.02925341359355
Image_0,9,329.943661971831,621.887323943662,142.0,13.446189622059965
Image_0,9,355.0128205128205,623.0641025641025,78.0,9.965574970333758
Image_0,9,375.1830985915493,621.5492957746479,71.0,9.507891862878783
Image_0,9,402.859872611465,621.7834394904459,157.0,14.138550439257221
Image_0,9,425.890243902439,621.609756097561,82.0,10.217907939900583
Image_0,9,426.2686567164179,621.4029850746268,67.0,9.23618154310838
Image_0,9,274.17241379310343,636.9137931034483,58.0,8.593479713983122
Image_0,9,232.5,636.4857142857143,70.0,9.440697438826296
Image_0,9,210.70408163265307,636.8673469387755,98.0,11.170383851240114
Image_0,9,184.0952380952381,637.6904761904761,42.0,7.312732791431452
Image_0,9,299.28125,636.8125,96.0,11.055812783082736
Image_0,9,296.0,637.5,12.0,3.9088200952233594
Image_0,9,325.832,636.416,125.0,12.6156626101008
Image_0,9,351.6463414634146,636.5731707317074,82.0,10.217907939900583
Image_0,9,378.719512195122,635.670731707317,82.0,10.217907939900583
Image_0,9,375.5191409897292,635.4957983193277,,
Image_0,9,381.2283464566929,635.488188976378,127.0,12.716187407449045
Image_0,9,367.2111111111111,635.5666666666667,90.0,10.704744696916627
Image_0,9,404.070796460177,636.0,113.0,11.994835078277376
Image_0,9,428.8543689320388,636.4174757281553,103.0,11.451797811161432
Image_0,9,453.76,635.8,125.0,12.6156626101008
Image_0,9,465.9245283018868,635.1509433962265,53.0,8.214724333230155
Image_0,9,478.0070422535212,635.3591549295775,142.0,13.446189622059965
Image_0,9,500.0967741935484,635.4301075268817,93.0,10.881694613449236
Image_0,9,509.3414634146341,635.7317073170732,41.0,7.225151993843567
Image_0,9,520.2868217054264,635.0077519379845,129.0,12.815923738491737
Image_0,9,515.6953405017921,635.069295101553,,
Image_0,9,531.1549295774648,634.2112676056338,71.0,9.507891862878783
Image_0,9,543.1642857142857,634.7928571428571,140.0,13.351162356249091
Image_0,9,83.88135593220339,624.9661016949152,59.0,8.667244841319219
Image_0,9,58.49738219895288,625.3141361256545,191.0,15.594510349620345
Image_0,9,31.420765027322403,625.1530054644809,183.0,15.26443044094783
Image_0,9,5.878378378378378,625.2297297297297,148.0,13.727325035155395
Image_0,9,6.745358090185676,626.1909814323608,377.0,21.909160375631842
Image_0,9,5.766355140186916,628.0046728971963,214.0,16.50676414605009
