Tile_ID,Mask_ID,Centroid_X,Centroid_Y,Area,Equivalent_Diameter,Corrected_CX,Corrected_CY,File_ID,Order,2p_Thickness
Image_0,770,249.05420054200545,14.102981029810298,369,21.675455981530703,249.04705299653293,14.117384843982169,112,0,0.03085683057615355
Image_0,770,249.05420054200545,14.102981029810298,369,21.675455981530703,249.06060606060606,14.089663760896638,112,1,5.27852946495711
Image_0,29,270.3429752066116,14.351239669421489,242,17.55346033766304,270.33720930232556,14.37596899224806,112,2,0.04689546627626378
Image_0,29,270.3429752066116,14.351239669421489,242,17.55346033766304,270.3475836431227,14.330235439900866,112,3,6.666102002964994
Image_0,409,289.6776859504132,10.822314049586776,242,17.55346033766304,289.69832402234636,10.822470515207945,112,4,0.028889653388766715
Image_0,409,289.6776859504132,10.822314049586776,242,17.55346033766304,289.72131147540983,10.839968774395002,112,5,5.920041515793052
Image_0,411,311.7544483985765,10.08540925266904,281,18.91508160359296,311.62596259625957,10.018701870187018,112,6,0.06733937741383401
Image_0,411,311.7544483985765,10.08540925266904,281,18.91508160359296,311.6626180836707,9.96221322537112,112,7,6.508942487454036
Image_0,472,334.9537037037037,7.157407407407407,216,16.583719174624104,335.034632034632,7.428571428571429,112,8,0.0855732739865731
Image_0,472,334.9537037037037,7.157407407407407,216,16.583719174624104,335.04371584699453,7.5136612021857925,112,9,
Image_1,269,26.857142857142858,529.7006802721088,147,13.680870333281758,26.885093167701864,530.0869565217391,19,0,0.047519738364369894
Image_1,269,26.857142857142858,529.7006802721088,147,13.680870333281758,26.886554621848738,530.1344537815127,19,1,5.337704159140191
Image_1,268,46.943521594684384,526.9568106312292,301,19.576646877473276,46.97112462006079,526.935663627153,19,2,0.04690456359655954
Image_1,268,46.943521594684384,526.9568106312292,301,19.576646877473276,46.98339483394834,526.980934809348,19,3,6.518762306323325
Image_1,267,69.33333333333333,525.68,225,16.925687506432688,69.46341463414635,525.660569105691,19,4,0.021403693473112193
Image_1,267,69.33333333333333,525.68,225,16.925687506432688,69.46938775510205,525.6811224489796,19,5,14.356756135268576
Image_1,796,109.52488687782804,521.6153846153846,221,16.774562271083887,109.63237311385458,521.7311385459533,19,6,0.05489769524396297
Image_1,796,109.52488687782804,521.6153846153846,221,16.774562271083887,109.68221070811744,521.7081174438687,19,7,8.75334465057309
Image_1,757,146.40414507772022,519.6839378238342,193,15.67594437773643,146.3848555815769,519.7782982045277,19,8,0.0188834483279242
Image_1,757,146.40414507772022,519.6839378238342,193,15.67594437773643,146.40158259149356,519.7695351137487,19,9,
Image_10,864,175.93466424682396,86.15607985480943,551,26.486883341553696,175.52672955974842,85.74465408805031,124,0,0.07254477415823432
