Tile_ID,Mask_ID,Centroid_X,Centroid_Y,Area,Equivalent_Diameter,2P_thickness
Image_0,69,382.6,444.8,1.36242,1.3170751764945237,NA
Image_0,91,324.8,448.5,2.72484,1.8626255772634928,7.808813592629569
Image_0,117,309.0,458.0,2.452356,1.7670417756715728,NA
Image_0,61,210.125,455.875,2.179872,1.665982962956383,NA
Image_0,88,149.1315789473684,462.3684210526316,10.354392,3.630925688593669,1.2574383251336094
Image_0,85,135.71428571428572,458.1571428571429,57.22164,8.535622699170775,10.918011574436704
Image_0,87,102.26760563380282,463.3380281690141,19.346364,4.963119552422724,6.687209226292243
Image_0,55,85.61111111111111,474.3333333333333,4.904712,2.498974444434574,10.32228296162361
Image_0,56,62.2,473.4,1.36242,1.3170751764945237,15.874220908229141
Image_0,52,28.27777777777778,470.27777777777777,4.904712,2.498974444434574,0
Image_1,4,633.945205479452,416.06849315068496,19.891332,5.03253718315682,NA
Image_1,68,467.07142857142856,445.8571428571428,3.814776,2.203888304226561,NA
Image_1,69,399.65,454.75,5.44968,2.6341503529890478,NA
Image_1,88,349.9186351706037,466.0787401574803,103.816404,11.49709315283658,NA
Image_1,142,301.48275862068965,482.5517241379311,7.902036,3.1719370610276725,NA
Image_1,61,249.1794871794872,486.4102564102564,10.626876,3.6783907840517744,14.77157478176185
Image_1,10,219.2,500.4,1.36242,1.3170751764945237,13.167574171711022
Image_1,56,190.3809523809524,496.57142857142856,5.722164,2.6992008977213864,NA
Image_1,8,152.0,501.2,6.8121,2.945069626119288,NA
Image_1,83,2.5064655172413794,536.6487068965517,126.432576,12.68774824411069,0
Image_2,81,607.5089379600421,469.875920084122,259.132284,18.16418099740098,NA
Image_2,78,547.7660427807486,468.8716577540107,203.818032,16.109288571271446,3.862861109055192
Image_2,79,519.6708860759494,458.5759493670886,43.052472,7.403790235345903,0
Image_2,82,495.7059942911513,463.6917221693625,286.38068400000003,19.095319104877625,NA
Image_2,85,440.5929752066116,461.650826446281,263.764512,18.32581259252021,NA
Image_2,12,391.48333333333335,463.28333333333336,16.34904,4.5624822461525225,0.49613686440680027
Image_2,231,370.7276688453159,454.82026143790847,250.140312,17.846247139687144,NA
Image_2,92,318.3354166666667,466.39375,261.58464,18.24992898461009,NA
Image_2,208,270.4193548387097,461.3991935483871,67.576032,9.27580057023052,NA
Image_2,185,219.91878172588832,445.0279187817259,107.358696,11.691592586914783,8.47301642994783
Image_2,200,184.8186046511628,451.5627906976744,58.58406,8.636639501747046,10.127179579988201
Image_2,54,146.85756676557864,453.86053412462905,91.827108,10.812858326282957,10.567765933414334
Image_2,5,112.07142857142856,455.4821428571428,15.259104,4.407776608453122,0
Image_2,143,100.51612903225806,452.8104838709677,135.152064,13.117962968288088,NA
Image_2,183,55.16719242902208,444.6687697160883,86.377428,10.487094788458542,NA
Image_2,47,12.366935483870968,452.0376344086022,202.728096,16.06615786851562,0
Image_3,49,626.672131147541,298.0669398907104,199.458288,15.936065380349536,1.3400431312243057
Image_3,136,590.5337650323775,293.8695652173913,294.555204,19.36593229979732,0
Image_3,142,577.0232558139535,294.5348837209302,105.451308,11.587267813839786,NA
Image_3,240,534.7643253234751,295.59426987061,294.827688,19.37488764469205,NA
Image_3,104,488.243093922652,292.3425414364641,147.958812,13.725414763512086,6.8666760766408075
Image_3,95,450.15102974828375,291.82151029748286,119.075508,12.313068082124303,2.2720951307393555
Image_3,215,415.05398230088497,290.7867256637168,307.90692,19.799981480839985,NA
Image_3,214,364.0938166311301,290.31556503198294,255.589992,18.039603239898156,NA
Image_3,219,319.6666666666667,289.418001525553,357.226524,21.326859515293965,NA
Image_3,196,260.93071354705273,289.01964839710445,263.492028,18.3163443342842,NA
Image_3,71,213.14745308310992,286.33914209115284,203.273064,16.087737673901874,NA
Image_3,221,173.9781085814361,283.8660245183888,311.176728,19.90483648490732,NA
Image_3,63,133.526,285.6,136.242,13.170751764945235,9.632646183565189
Image_3,7,102.2,295.5,2.72484,1.8626255772634928,4.9481358815507885
Image_3,53,86.66990291262135,288.6116504854369,28.065852,5.977838457426268,0
Image_3,221,72.85197368421052,283.36513157894734,82.835136,10.269808705556072,NA
Image_3,52,6.2631578947368425,286.3483709273183,108.721116,11.76554394148179,0
Image_4,29,638.5,0.0,0.544968,0.8329914814781915,12.332728672362254
Image_4,4,610.7105263157895,2.5,10.354392,3.630925688593669,0
Image_4,27,599.0,4.214285714285714,72.480744,9.606526400974802,NA
Image_4,122,548.2382075471698,4.408018867924528,115.533216,12.12853904399162,NA
Image_4,193,498.5543478260869,5.886645962732919,175.479696,14.947497725214903,NA
Image_4,198,438.0,11.0,0.272484,0.5890139252238575,NA
Image_4,202,400.10869565217394,3.9565217391304346,37.602792,6.919346917654225,1.6966642230214504
Image_4,66,384.14406779661016,2.796610169491525,32.153112,6.398328975966983,NA
