Tile_ID,Mask_ID,Centroid_X,Centroid_Y,Area,Equivalent_Diameter,Corrected_CX,Corrected_CY,File_ID,Order,2p_Thickness
Image_0,22,83.5576923076923,530.25,52,8.136857890256438,83.0,530.4252873563217,0,0,0.08541807527603851
Image_0,22,83.5576923076923,530.25,52,8.136857890256438,83.0,530.3398692810457,0,1,38.299361405363626
Image_0,12,87.390625,583.4739583333334,384,22.111625566165472,87.37825059101654,583.4591016548463,0,2,0.03630353055067354
Image_1,93,408.26666666666665,360.5777777777778,45,7.569397566060481,408.3624595469255,360.1326860841424,7,0,0.033300997934356216
Image_1,92,433.2702702702703,371.2432432432432,74,9.70668461991024,432.85744234800836,371.3605870020964,7,2,0.02028831816881502
Image_1,98,509.64666666666665,402.3466666666667,150,13.81976597885342,509.4881291547958,402.360873694207,7,4,0.023122787418866583
Image_1,43,545.9574468085107,411.3191489361702,47,7.735777827895049,546.0,411.5,7,6,0.0
Image_1,103,607.7678571428571,434.9285714285714,56,8.444016491289505,608.0,435.0,7,8,0.0
Image_10,396,3.333333333333333,219.29885057471265,87,10.524820207108489,3.6517690875232773,219.24767225325883,66,0,0.11547112895948378
Image_10,396,3.333333333333333,219.29885057471265,87,10.524820207108489,3.766381766381766,219.23361823361822,66,1,15.903453524201055
Image_10,399,28.30434782608696,213.20289855072463,69,9.373021315815206,28.01388888888889,213.55555555555554,66,2,0.012448990415518158
Image_10,390,47.66923076923077,213.3692307692308,130,12.865501965161371,47.17898193760262,213.63711001642034,66,4,0.0433217831773342
Image_10,1271,68.08127208480565,214.9399293286219,283,18.982275710779543,68.3222912353347,214.60593512767423,66,6,0.02644360468912103
Image_10,386,92.57619047619048,211.3,210,16.351767622932517,92.57153231663034,211.3413217138707,66,8,0.08820849773664573
Image_10,386,92.57619047619048,211.3,210,16.351767622932517,92.65711556829035,211.31996179560647,66,9,7.123234089566779
Image_10,1219,116.93207547169813,209.70188679245285,265,18.36868202552426,116.73309608540926,209.81079478054565,66,10,0.051747736160102434
Image_10,499,135.5201793721973,209.68161434977577,223,16.85029431422316,135.69415807560136,209.63642611683846,66,12,0.010362971563434973
Image_10,508,153.69,206.79,100,11.283791670955123,153.90804597701148,206.3711001642036,66,14,0.024008774226779543
Image_10,502,170.40540540540542,205.86486486486487,111,11.888212206450683,170.54666666666665,205.58095238095237,66,16,0.034348213635795925
Image_10,502,170.40540540540542,205.86486486486487,111,11.888212206450683,170.567081604426,205.6085753803596,66,17,5.799157437940229
Image_10,584,185.8703703703704,201.88888888888889,108,11.726460285670075,185.94578313253012,201.9879518072289,66,18,0.008013624326374992
Image_10,584,185.8703703703704,201.88888888888889,108,11.726460285670075,185.95299145299145,201.991452991453,66,19,4.059392170856668
Image_10,1210,213.1389521640091,199.25968109339408,439,23.64216910815792,212.85476902625456,199.0751080093054,66,20,0.06954734747750523
Image_10,587,244.03097345132744,198.90265486725664,226,16.96325844612841,243.984126984127,198.89241622574954,66,22,0.044093197436484155
