Tile_ID,File_ID,Centroid_X,Centroid_Y
Image_15,0,220.2845188284519,484.8884239888424
Image_15,0,196.90226876090748,480.6352530541012
Image_15,0,173.8820754716981,473.0566037735849
Image_15,0,223.2108714043993,487.3422165820642
Image_15,0,185.139846743295,477.5613026819923
Image_15,0,162.15797788309635,466.03475513428117
Image_15,0,134.2941176470588,455.3529411764706
Image_15,0,148.1764705882353,460.02941176470586
Image_15,0,117.07627118644068,447.7372881355933
Image_15,0,89.41071428571429,433.6785714285714
Image_15,0,60.522157996146426,420.8863198458574
Image_15,0,73.57452574525745,425.4688346883469
Image_15,0,46.898924731182795,416.21720430107524
Image_15,0,105.052,429.156
Image_15,0,119.74846625766872,430.80981595092027
Image_15,0,90.61379310344827,417.2551724137931
Image_15,0,106.2483660130719,425.05882352941177
Image_15,0,106.2483660130719,425.05882352941177
Image_15,0,74.76036866359448,411.4285714285714
Image_15,0,74.76036866359448,411.4285714285714
Image_15,0,74.70319634703196,411.45205479452056
Image_15,0,56.826530612244895,405.2244897959184
Image_15,0,56.921875,405.0625
Image_15,0,39.68062827225131,396.4502617801047
Image_15,0,21.312925170068027,390.4489795918368
Image_15,0,12.364303178484109,387.50611246943765
Image_15,0,5.979020979020979,384.16783216783216
Image_15,0,19.66346153846154,404.08653846153845
Image_15,0,34.9537037037037,410.2685185185185
Image_15,0,4.333333333333333,398.3134328358209
Image_15,1,218.567335243553,373.7865329512894
Image_15,1,215.8947368421053,372.8311403508772
Image_15,1,215.8947368421053,372.8311403508772
Image_15,1,215.82238442822384,372.712895377129
Image_15,2,339.6212338593974,312.20373027259683
Image_15,2,337.33870967741933,311.72379032258067
Image_15,2,366.78125,325.65625
Image_15,2,337.33870967741933,311.72379032258067
Image_15,2,337.3636363636364,311.73737373737373
Image_15,2,342.3872,314.2064
Image_15,2,305.0,305.5
Image_15,2,339.88115942028986,312.56231884057974
Image_15,2,275.3333333333333,297.8484848484848
Image_15,2,251.16666666666666,295.3974358974359
Image_15,2,381.2079646017699,331.1386430678466
Image_15,2,395.30960854092524,337.49347568208776
Image_15,2,413.9856459330144,345.0143540669856
Image_15,2,413.9856459330144,345.0143540669856
Image_15,2,413.7224880382775,345.0047846889952
Image_15,2,431.96590909090907,351.7386363636364
Image_15,2,431.9320987654321,351.5925925925926
Image_15,2,431.9814814814815,351.5740740740741
Image_15,2,431.9814814814815,351.5740740740741
Image_15,3,624.9971264367816,232.60488505747125
Image_15,3,601.2336683417085,218.15577889447235
Image_15,3,601.4518518518519,218.1259259259259
Image_15,3,601.2336683417085,218.15577889447235
Image_15,3,569.9187358916479,204.7042889390519
Image_15,3,623.4987654320988,228.7851851851852
Image_15,3,623.0550458715596,228.6949541284404
Image_15,3,623.4987654320988,228.7851851851852
Image_15,3,586.429003021148,211.9939577039275
Image_15,3,586.5670731707318,211.6280487804878
Image_15,3,586.429003021148,211.9939577039275
Image_15,3,630.5,229.7619047619048
Image_15,3,569.9187358916479,204.7042889390519
Image_15,3,569.9389140271493,204.68325791855204
Image_15,3,578.0461634435434,206.0253690996049
Image_15,3,547.9061583577712,195.5982404692082
Image_15,3,547.8294117647059,195.4823529411765
Image_15,3,547.9061583577712,195.5982404692082
Image_15,3,526.4636118598382,186.51212938005392
Image_15,3,526.5311653116531,186.50948509485096
Image_15,3,505.878125,178.4
Image_15,3,505.7084639498432,178.63322884012538
Image_15,3,489.1,171.176
Image_15,3,489.1,171.176
Image_15,3,470.9071856287425,164.90718562874252
Image_15,3,469.3231707317073,169.3028455284553
Image_15,3,470.8516320474777,164.91988130563797
Image_15,3,469.3231707317073,169.3028455284553
Image_15,3,451.48,154.53333333333333
Image_15,3,451.3630136986301,154.6986301369863
Image_15,3,451.4625850340136,154.73809523809524
Image_15,3,432.9964412811388,146.44839857651246
Image_15,3,433.1825095057034,146.40684410646386
Image_15,3,424.403992015968,149.0255489021956
Image_15,3,433.0674157303371,146.38202247191012
Image_15,3,484.0,161.0
Image_15,3,407.6830985915493,131.19600938967136
Image_15,3,395.5842105263158,124.44736842105264
Image_15,3,380.38589211618256,115.29460580912864
Image_15,3,380.38589211618256,115.29460580912864
Image_15,3,364.8168498168498,106.73260073260072
Image_15,3,364.8168498168498,106.73260073260072
Image_15,3,364.7841726618705,106.79856115107914
Image_15,3,335.47747747747746,90.80630630630633
Image_15,3,349.2022471910112,98.22846441947566
Image_15,3,349.2022471910112,98.22846441947566
Image_15,3,349.36186770428014,98.1556420233463
Image_15,3,322.3235294117647,83.17156862745098
Image_15,3,322.2713567839196,83.25628140703517
Image_15,3,291.22354948805463,68.10580204778157
Image_15,3,298.79928315412184,70.0
Image_15,3,298.5689655172414,70.07586206896552
Image_15,3,303.5992110453649,73.14201183431953
Image_15,3,283.8677685950413,65.52066115702479
Image_15,3,276.3653516295026,62.67066895368782
Image_15,3,283.87654320987656,65.65020576131687
Image_15,3,283.87654320987656,65.65020576131687
Image_15,3,269.17028985507244,60.15217391304348
Image_15,3,269.35357142857146,60.02142857142857
Image_15,3,253.25412541254124,52.27392739273928
Image_15,3,269.17028985507244,60.15217391304348
Image_15,3,253.25412541254124,52.27392739273928
Image_15,3,253.2214983713355,52.244299674267104
Image_15,3,236.2982456140351,44.449122807017545
Image_15,3,236.2982456140351,44.449122807017545
Image_15,3,228.58227848101265,42.5548523206751
Image_15,3,219.7412935323383,40.22885572139303
Image_15,3,206.27090301003344,37.044593088071345
Image_15,3,188.3399209486166,31.83399209486166
Image_15,3,188.3399209486166,31.83399209486166
Image_15,3,188.37980769230768,27.860576923076923
Image_15,3,187.80357142857144,31.169642857142858
Image_15,3,188.37980769230768,27.860576923076923
Image_15,3,169.6953125,27.234375
Image_15,3,169.4921875,27.40625
Image_15,3,169.4921875,27.40625
Image_15,3,151.80597014925374,22.58582089552239
Image_15,3,151.80597014925374,22.58582089552239
Image_15,3,151.706106870229,22.66412213740458
Image_15,3,118.48193760262726,12.076354679802956
Image_15,3,134.39901477832512,17.17241379310345
Image_15,3,103.04093567251462,8.070175438596491
Image_15,3,74.40441176470588,4.316176470588236
Image_15,3,74.40441176470588,4.316176470588236
Image_15,3,97.73297002724796,6.959128065395095
Image_15,3,89.42893081761005,6.149685534591194
Image_15,3,303.36681222707426,64.93013100436681
Image_15,3,391.6072607260726,141.68646864686468
Image_15,3,391.6072607260726,141.68646864686468
Image_15,3,391.7574750830565,141.80730897009963
Image_15,3,371.212,131.22
Image_15,3,371.259842519685,131.46850393700788
Image_15,3,352.76005188067444,119.63942931258106
Image_15,3,335.5058823529412,111.58823529411764
Image_15,3,307.8052287581699,97.00522875816993
Image_15,3,320.8917525773196,103.90721649484536
Image_15,3,291.5126582278481,90.08227848101266
Image_15,3,273.69127516778525,81.58165548098434
Image_15,3,256.2016607354685,75.7888493475682
Image_15,3,240.1751592356688,68.40233545647558
Image_15,3,220.6092715231788,61.04635761589404
Image_15,3,220.6092715231788,61.04635761589404
Image_15,3,220.6127946127946,61.05723905723906
Image_15,3,201.15702479338842,52.96326905417814
Image_15,3,185.0774193548387,48.47741935483871
Image_15,3,186.1691176470588,48.23529411764706
Image_15,3,170.89617486338796,45.9431693989071
Image_15,3,155.09756097560975,42.23170731707317
Image_15,3,148.62774957698815,32.3556119571348
Image_15,3,138.93264248704662,36.854922279792746
Image_15,3,121.89622641509432,32.39622641509434
Image_15,3,88.61719670200235,23.64193168433451
Image_15,3,74.77443609022556,19.30075187969925
Image_15,3,74.82089552238806,19.22388059701493
Image_15,3,110.50243664717347,35.19298245614035
Image_15,3,61.16946778711484,15.483193277310924
Image_15,3,28.874458874458877,6.857142857142857
Image_15,3,47.02105263157895,11.036842105263158
Image_15,3,28.874458874458877,6.857142857142857
Image_15,3,29.0,6.748898678414097
Image_15,3,7.775280898876405,4.837078651685394
Image_15,3,8.517241379310345,3.710344827586207
Image_15,3,133.11879432624113,50.7854609929078
Image_15,3,147.03781512605042,54.850140056022404
Image_15,3,101.80952380952381,43.88392857142857
Image_15,3,162.33911368015413,59.529865125240846
Image_15,3,176.49163449163447,62.35263835263835
Image_15,3,190.015503875969,66.86046511627907
Image_15,3,214.69892473118276,77.0752688172043
Image_15,3,203.3553597650514,71.36563876651982
Image_15,3,247.13257575757575,88.82070707070706
Image_15,3,272.4993564993565,99.46975546975546
Image_15,3,260.41379310344826,94.18582375478927
Image_15,3,226.357034795764,89.60665658093798
Image_15,3,285.8761467889908,104.66819571865442
Image_15,3,298.5881683731513,110.14220705346985
Image_15,3,313.29499467518633,117.59957401490946
Image_15,3,328.0215419501134,125.87641723356008
Image_15,3,341.40939597315435,132.33557046979865
Image_15,3,369.71802206783815,142.00458611451663
Image_15,3,355.60663507109007,140.17061611374407
Image_15,3,355.5183486238532,140.21100917431193
Image_15,3,355.8093385214008,139.29961089494162
Image_15,3,384.9685039370079,157.82020997375326
Image_15,3,415.88,172.92
Image_15,3,415.9867256637168,173.01769911504425
Image_15,3,400.47084421235854,165.22976501305482
Image_15,3,420.6759979263867,168.52928978745464
Image_15,3,444.4973436161096,179.20205655526993
Image_15,3,446.58744394618833,186.90582959641256
Image_15,3,443.8862275449102,185.7005988023952
Image_15,3,443.8862275449102,185.7005988023952
Image_15,3,462.93582887700535,194.1016042780749
Image_15,3,478.12735849056605,202.9811320754717
Image_15,3,481.2183742183742,197.08465608465607
Image_15,3,496.0375939849624,210.18546365914784
Image_15,3,193.75242718446603,86.28155339805825
Image_15,3,193.71634615384616,86.22115384615384
Image_15,3,179.03070175438597,81.38157894736842
Image_15,3,208.2284263959391,91.88832487309644
Image_15,3,208.2284263959391,91.88832487309644
Image_15,3,179.17256637168143,81.45132743362832
Image_15,3,163.72105263157894,76.48421052631579
Image_15,3,148.80252100840335,72.23529411764706
Image_15,3,148.80252100840335,72.23529411764706
Image_15,3,155.19023136246787,74.05441302485004
Image_15,3,148.1762114537445,71.91189427312776
Image_15,3,132.43016759776538,66.93296089385476
Image_15,3,148.1762114537445,71.91189427312776
Image_15,3,148.1762114537445,71.91189427312776
Image_15,3,132.3646408839779,67.00552486187846
Image_15,3,118.95652173913044,62.64596273291925
Image_15,3,106.26478494623655,59.37768817204301
Image_15,3,80.46153846153847,52.72850678733032
Image_15,3,94.171974522293,56.14649681528663
Image_15,3,63.42675159235669,49.13057324840764
Image_15,3,63.49354838709677,48.99354838709677
Image_15,3,63.49354838709677,48.99354838709677
Image_15,3,44.42577030812325,46.26610644257703
Image_15,3,44.42577030812325,46.26610644257703
Image_15,3,44.42577030812325,46.26610644257703
Image_15,3,24.9025974025974,40.9025974025974
Image_15,3,24.92207792207792,40.90584415584416
Image_15,3,7.946938775510204,38.546938775510206
Image_15,3,7.913934426229508,38.450819672131146
Image_15,3,7.946938775510204,38.546938775510206
Image_15,3,235.4504504504505,103.01351351351352
Image_15,3,235.4504504504505,103.01351351351352
Image_15,3,250.165,108.62
Image_15,3,264.69945355191254,114.93989071038251
Image_15,3,264.69945355191254,114.93989071038251
Image_15,3,264.69945355191254,114.93989071038251
Image_15,3,250.2953367875648,108.860103626943
Image_15,3,278.7677725118484,120.69194312796208
Image_15,3,278.7677725118484,120.69194312796208
Image_15,3,278.82142857142856,120.76530612244898
Image_15,3,303.3903743315508,133.72192513368984
Image_15,3,291.1195175438596,127.0548245614035
Image_15,3,316.1139896373057,139.91709844559583
Image_15,3,341.7586206896552,154.39901477832512
Image_15,3,341.7586206896552,154.39901477832512
Image_15,3,341.7586206896552,154.39901477832512
Image_15,3,329.0204081632653,146.43367346938774
Image_15,3,358.4271186440678,163.03389830508473
Image_15,3,358.3838383838384,163.07070707070707
Image_15,3,358.3838383838384,163.07070707070707
Image_15,3,387.8032786885246,179.8155737704918
Image_15,3,387.8032786885246,179.8155737704918
Image_15,3,373.131914893617,172.14893617021278
Image_15,3,387.78225806451616,179.88709677419354
Image_15,3,373.3497942386831,172.22633744855966
Image_15,3,373.0717299578059,172.1476793248945
Image_15,3,403.4139534883721,188.4232558139535
Image_15,3,403.3888888888889,188.46296296296296
Image_15,3,418.1150442477877,195.21238938053096
Image_15,3,436.6774193548387,203.8637992831541
Image_15,3,436.43223443223445,203.87545787545787
Image_15,3,452.531561461794,212.3687707641196
Image_15,3,452.53958944281527,212.4574780058651
Image_15,3,452.531561461794,212.3687707641196
Image_15,3,469.9627329192547,220.07142857142856
Image_15,3,483.78,226.58
Image_15,3,483.78,226.58
Image_15,3,469.9394904458599,220.0095541401274
Image_15,3,499.3452380952381,233.625
Image_15,3,473.5489316239316,229.6799145299145
Image_15,3,500.21002710027096,246.24457994579944
Image_15,3,468.7340067340068,243.36700336700335
Image_15,3,496.2574626865672,257.8768656716418
Image_15,3,453.4342629482072,238.64541832669323
Image_15,3,482.7552742616034,250.9029535864979
Image_15,3,496.7463414634146,257.50243902439024
Image_15,3,453.48828125,238.71484375
Image_15,3,453.48828125,238.71484375
Image_15,3,439.2879377431906,233.01167315175095
Image_15,3,496.2574626865672,257.8768656716418
Image_15,3,482.7542372881356,250.80084745762716
Image_15,3,439.1206225680934,233.27626459143968
Image_15,3,439.2879377431906,233.01167315175095
Image_15,3,468.59722222222223,243.59375
Image_15,3,424.2857142857143,225.40952380952385
Image_15,3,409.1,220.6793103448276
Image_15,3,424.2857142857143,225.40952380952385
Image_15,3,409.90277777777777,219.44097222222223
Image_15,3,410.6973684210527,218.73026315789477
Image_15,3,409.1,220.6793103448276
Image_15,3,424.2380952380952,225.4952380952381
Image_15,3,413.2009674582234,225.62774846086188
Image_15,3,468.59722222222223,243.59375
Image_15,3,410.6973684210527,218.73026315789477
Image_15,3,394.0341296928328,211.89078498293517
Image_15,3,394.0341296928328,211.89078498293517
Image_15,3,394.1875,211.81944444444449
Image_15,3,375.9095890410959,205.34246575342465
Image_15,3,375.93424657534246,205.3945205479452
Image_15,3,375.93424657534246,205.3945205479452
Image_15,3,359.5434782608696,196.59782608695653
Image_15,3,345.3428571428572,189.45714285714288
Image_15,3,359.4075342465753,196.85616438356163
Image_15,3,345.3428571428572,189.45714285714288
Image_15,3,345.63775510204084,189.16326530612244
Image_15,3,332.8478260869565,181.67934782608697
Image_15,3,318.3382352941176,173.68382352941177
Image_15,3,318.3382352941176,173.68382352941177
Image_15,3,318.023346303502,173.49805447470817
Image_15,3,333.0327868852459,181.551912568306
Image_15,3,302.0,165.05964912280703
Image_15,3,302.0176056338028,165.0281690140845
Image_15,3,302.0,165.05964912280703
Image_15,3,284.978417266187,156.61510791366908
Image_15,3,285.0394265232975,156.59856630824373
Image_15,3,285.0394265232975,156.59856630824373
