Tile_ID,File_ID,Centroid_X,Centroid_Y
Image_10,0,291.1997105643994,251.0752532561505
Image_10,0,316.6741214057508,257.8178913738019
Image_10,0,264.92622950819674,244.2622950819672
Image_10,0,282.7826086956522,248.7427536231884
Image_10,0,264.92622950819674,244.2622950819672
Image_10,0,297.737012987013,252.4025974025974
Image_10,0,316.6741214057508,257.8178913738019
Image_10,0,297.7763157894737,252.42763157894737
Image_10,0,264.92622950819674,244.2622950819672
Image_10,0,282.7826086956522,248.7427536231884
Image_10,0,243.6411042944785,241.75766871165644
Image_10,0,243.74461538461537,241.69846153846157
Image_10,0,243.6411042944785,241.75766871165644
Image_10,0,224.903536977492,237.7427652733119
Image_10,0,225.0,237.63665594855303
Image_10,0,207.5981308411215,234.75389408099687
Image_10,0,207.68976897689768,234.87788778877888
Image_10,0,207.5981308411215,234.75389408099687
Image_10,0,188.4862842892768,230.47630922693267
Image_10,0,188.1212938005391,230.18867924528303
Image_10,0,188.1212938005391,230.18867924528303
Image_10,0,188.4862842892768,230.47630922693267
Image_10,0,168.3,224.59259259259255
Image_10,0,149.5726872246696,221.04845814977972
Image_10,0,149.55506607929516,220.98678414096915
Image_10,0,150.86478873239437,220.91830985915493
Image_10,0,129.87113402061857,216.6340206185567
Image_10,0,129.87113402061857,216.6340206185567
Image_10,0,110.7578947368421,211.9859649122807
Image_10,0,111.37638376383764,212.0
Image_10,0,111.37638376383764,212.0
Image_10,0,337.5231092436975,262.43277310924367
Image_10,0,337.53319919517105,262.45875251509057
Image_10,0,337.5231092436975,262.43277310924367
Image_10,0,337.53319919517105,262.45875251509057
Image_10,0,337.5231092436975,262.43277310924367
Image_10,0,360.40380047505937,267.4964370546318
Image_10,0,360.3294392523365,267.38317757009344
Image_10,0,360.3404255319149,267.3782505910165
Image_10,0,359.7298474945534,267.962962962963
Image_10,0,360.40380047505937,267.4964370546318
Image_10,0,382.40167364016736,272.10460251046027
Image_10,0,383.448717948718,272.1978021978022
Image_10,0,382.40167364016736,272.10460251046027
Image_10,0,383.1360201511335,272.2065491183879
Image_10,0,383.205,272.265
Image_10,0,405.41379310344826,276.2163009404389
Image_10,0,405.3216560509554,276.10828025477707
Image_10,0,405.3216560509554,276.10828025477707
Image_10,0,423.7147058823529,280.9117647058824
Image_10,0,429.3327137546468,282.58736059479554
Image_10,0,423.74160206718346,281.1111111111111
Image_10,0,429.633517495396,282.744014732965
