Tile_ID,File_ID,Centroid_X,Centroid_Y
Image_8,0,66.4169014084507,437.7732394366197
Image_8,0,50.41139240506329,433.77848101265823
Image_8,0,34.77450980392157,430.0196078431373
Image_8,0,98.3400335008375,450.0603015075377
Image_8,0,77.5972972972973,443.85945945945946
Image_8,0,77.5972972972973,443.85945945945946
Image_8,0,80.25438596491227,442.311403508772
Image_8,0,80.07441860465116,442.293023255814
Image_8,0,80.07441860465116,442.293023255814
Image_8,0,106.89010989010988,456.8901098901099
Image_8,0,65.32960893854748,436.7765363128492
Image_8,0,63.44191674733785,441.11535979348173
Image_8,0,136.08333333333331,457.77604166666663
Image_8,0,138.992700729927,468.625304136253
Image_8,0,119.25833333333333,460.475
Image_8,0,145.64313725490194,461.92156862745094
Image_8,0,172.01785714285714,468.1517857142857
Image_8,0,125.58201058201057,454.15343915343914
Image_8,0,172.01785714285714,468.1517857142857
Image_8,0,156.65416666666664,464.5
Image_8,0,186.47619047619048,466.1
Image_8,0,181.94137931034481,466.6850574712643
Image_8,0,186.73394495412845,465.802752293578
Image_8,0,154.51090342679126,453.49532710280374
Image_8,0,213.61228070175437,467.7543859649123
Image_8,0,199.9004975124378,465.19900497512435
Image_8,0,229.2034120734908,472.9409448818898
Image_8,0,244.54581673306774,480.4594953519256
Image_8,0,271.89136904761904,485.7514880952381
Image_8,0,258.8245614035088,482.3333333333333
Image_8,0,284.7885714285714,487.4171428571429
Image_8,0,261.40425531914894,474.2765957446808
Image_8,0,299.3550724637681,488.5579710144928
Image_8,0,260.2432795698925,478.21370967741933
Image_8,0,303.89456609894563,489.3211678832117
Image_8,0,323.11875,496.0875
Image_8,0,354.3354037267081,503.2173913043478
Image_8,0,354.7134831460674,503.2921348314607
Image_8,0,371.5048076923077,506.14903846153845
Image_8,0,387.20093457943926,510.3224299065421
Image_8,0,387.3116279069768,510.4046511627907
Image_8,0,371.67487684729065,506.2266009852217
Image_8,0,402.8912133891213,514.6610878661088
Image_8,0,403.0337552742616,514.8945147679325
Image_8,0,340.82311486962647,494.79492600422833
Image_8,0,402.0434782608696,515.8739130434783
Image_8,0,401.375,519.8645833333334
Image_8,0,395.7376237623762,510.8498349834984
Image_8,0,402.8912133891213,514.6610878661088
Image_8,0,396.0425925925926,512.7222222222222
Image_8,0,396.0425925925926,512.7222222222222
Image_8,0,418.98048780487807,519.5121951219512
Image_8,0,434.21958456973294,524.3194856577645
Image_8,0,451.9336099585062,527.8174273858921
Image_8,0,482.6096256684492,536.6363636363636
Image_8,0,468.0507614213198,531.3096446700507
Image_8,0,482.6096256684492,536.6363636363636
Image_8,0,513.6692607003891,545.7509727626459
Image_8,0,513.8514851485148,546.0940594059406
Image_8,0,497.9330357142857,541.7991071428571
Image_8,0,527.1301775147929,551.8402366863905
Image_8,0,527.0253164556962,551.8481012658228
Image_8,0,550.3030303030303,558.9636363636364
Image_8,0,550.3915662650602,558.9277108433735
Image_8,0,539.234693877551,554.6054421768707
Image_8,0,563.6281407035176,562.7336683417085
Image_8,0,563.6281407035176,562.7336683417085
Image_8,0,592.1216216216217,577.027027027027
Image_8,0,592.8393574297189,578.3092369477912
Image_8,0,578.0537190082645,569.7231404958678
Image_8,0,578.0537190082645,569.7231404958678
Image_8,0,592.8393574297189,578.3092369477912
Image_8,0,608.8020833333334,585.1458333333334
Image_8,0,635.4837962962962,593.5879629629629
Image_8,0,624.6077097505669,593.7868480725623
Image_8,0,233.93023255813952,460.63953488372096
Image_8,0,249.06157112526537,465.73248407643314
Image_8,0,221.37391304347827,457.1478260869565
Image_8,0,205.7121212121212,453.52272727272725
Image_8,0,221.11428571428573,457.2952380952381
Image_8,0,205.99166666666667,453.39166666666665
Image_8,0,191.34474885844747,448.6940639269406
Image_8,0,168.05940594059405,442.44554455445547
Image_8,0,145.81564245810057,438.10428305400364
Image_8,0,135.0275482093664,433.228650137741
Image_8,0,111.06015037593986,426.4887218045113
Image_8,0,123.94350282485874,430.54237288135596
Image_8,0,97.3828125,421.609375
Image_8,0,97.05932203389833,421.4915254237288
Image_8,0,63.70289855072464,414.5
Image_8,0,75.99410029498524,417.4306784660767
Image_8,0,51.523809523809526,412.2952380952381
Image_8,0,21.387096774193548,403.8709677419355
Image_8,0,36.871212121212125,407.7121212121212
Image_8,0,28.509875050382906,410.8206368399838
Image_8,0,21.387096774193548,403.8709677419355
Image_8,0,7.034602076124568,397.3598615916955
Image_8,0,7.371287128712871,399.9389438943894
Image_8,0,172.86873156342182,455.75811209439524
Image_8,0,136.9476439790576,447.5497382198953
Image_8,0,118.4245283018868,445.14937106918234
Image_8,0,201.28178694158075,475.14776632302403
Image_8,0,230.1164383561644,484.95662100456616
Image_8,0,197.3894389438944,483.21452145214516
Image_8,0,168.48958333333334,477.4479166666667
Image_8,0,210.7908496732026,486.5228758169934
Image_8,0,232.89922480620154,491.3875968992248
Image_8,0,263.72727272727275,498.4363636363637
Image_8,0,11.180451127819548,423.3157894736842
Image_8,0,11.058394160583942,423.2554744525547
Image_8,0,23.5234375,426.9739583333333
Image_8,1,285.85255474452555,61.35766423357664
Image_8,1,262.67058823529413,51.50980392156863
Image_8,1,277.744966442953,57.506711409395976
Image_8,1,293.8184615384615,64.51384615384616
Image_8,1,293.6860465116279,64.4186046511628
Image_8,1,277.744966442953,57.506711409395976
Image_8,1,311.3573667711599,71.69592476489028
Image_8,1,262.8059071729958,51.57805907172996
Image_8,1,277.72185430463577,57.5728476821192
Image_8,1,311.31024096385545,71.69578313253012
Image_8,1,262.8305084745763,51.54237288135593
Image_8,1,262.8305084745763,51.54237288135593
Image_8,1,277.73667711598745,57.4858934169279
Image_8,1,293.8184615384615,64.51384615384616
Image_8,1,293.8695652173913,64.3167701863354
Image_8,1,311.31024096385545,71.69578313253012
Image_8,1,311.37694704049846,71.76635514018692
Image_8,1,329.693661971831,77.77112676056338
Image_8,1,343.88425925925924,83.06481481481481
Image_8,1,329.7347670250896,77.81003584229391
Image_8,1,343.8479262672811,83.05069124423963
Image_8,1,329.693661971831,77.77112676056338
Image_8,1,329.6323024054983,78.14432989690722
Image_8,1,343.88425925925924,83.06481481481481
Image_8,1,372.0341296928328,94.59044368600682
Image_8,1,372.1490909090909,94.2690909090909
Image_8,1,377.56617126680817,88.53644727530077
Image_8,1,357.25221238938053,87.67256637168141
Image_8,1,372.1490909090909,94.2690909090909
Image_8,1,357.3884297520661,87.35950413223141
Image_8,1,390.5484593837535,103.15910364145658
Image_8,1,419.58908045977006,103.84770114942528
Image_8,1,447.5974025974026,117.87662337662336
Image_8,1,443.61191335740074,110.6034897713598
Image_8,1,391.1769230769231,105.6423076923077
