Tile_ID,File_ID,Centroid_X,Centroid_Y
Image_18,0,71.62535612535612,207.94729344729345
Image_18,0,72.58575581395348,208.16133720930236
Image_18,0,89.68367346938776,211.59183673469389
Image_18,0,59.0,199.16521739130434
Image_18,0,67.20038802660754,212.4927937915743
Image_18,1,596.8057971014492,482.668115942029
Image_18,1,620.6839378238342,488.0725388601036
Image_18,1,620.3180515759312,488.0945558739255
Image_18,1,620.6839378238342,488.0725388601036
Image_18,1,563.024154589372,480.15096618357484
Image_18,1,535.3755656108598,470.7239819004525
Image_18,1,535.4166666666666,470.80555555555554
Image_18,1,535.3755656108598,470.7239819004525
Image_18,1,505.5125448028674,465.5412186379928
Image_18,1,549.972804972805,472.18104118104117
Image_18,1,505.4411764705882,465.25735294117646
Image_18,1,521.0664206642066,467.30258302583024
Image_18,1,521.0664206642066,467.30258302583024
Image_18,1,505.5125448028674,465.5412186379928
Image_18,1,521.0404411764706,467.3308823529412
Image_18,1,490.953237410072,462.1007194244604
Image_18,1,490.8598484848485,461.844696969697
Image_18,1,490.953237410072,462.1007194244604
Image_18,1,474.8272058823529,458.2242647058824
Image_18,1,474.8192307692308,457.9192307692308
Image_18,1,459.9283018867925,455.5396226415094
Image_18,1,460.2256809338521,455.136186770428
Image_18,1,459.9283018867925,455.5396226415094
Image_18,1,474.61328125,458.52734375
Image_18,1,444.0382165605096,450.4745222929936
Image_18,1,444.0382165605096,450.4745222929936
Image_18,1,444.11290322580646,450.7290322580645
Image_18,1,443.5174418604651,455.8313953488372
Image_18,1,411.451724137931,445.16896551724136
Image_18,1,420.5105348460292,447.6969205834684
Image_18,1,428.6554307116105,449.374531835206
Image_18,1,411.43252595155707,445.2006920415225
Image_18,1,411.451724137931,445.16896551724136
Image_18,1,428.6554307116105,449.374531835206
Image_18,1,417.449074074074,453.0227777777778
Image_18,1,428.68045112781954,449.3533834586466
Image_18,1,393.078431372549,443.0980392156863
Image_18,1,376.697950377562,441.37432578209274
Image_18,1,364.3735408560311,437.8612191958495
Image_18,1,335.8659217877095,432.1173184357542
Image_18,1,350.49142857142857,435.0457142857143
Image_18,1,321.1220657276995,427.8920187793427
Image_18,1,290.4436090225564,421.4887218045113
Image_18,1,290.4436090225564,421.4887218045113
Image_18,1,306.2889908256881,424.9403669724771
Image_18,1,273.77777777777777,417.6547619047619
Image_18,1,273.77777777777777,417.6547619047619
Image_18,1,256.780701754386,414.1184210526316
Image_18,1,241.74869109947645,411.6282722513089
Image_18,1,212.99203187250995,406.99203187251
Image_18,1,228.74248927038627,408.7725321888412
Image_18,1,228.37688442211052,408.64824120603015
Image_18,1,212.86693548387095,406.9717741935484
Image_18,1,212.7677902621723,406.9625468164794
Image_18,1,212.86693548387095,406.9717741935484
Image_18,1,180.4377358490566,400.9283018867925
Image_18,1,180.36996336996336,400.9084249084249
Image_18,1,180.05555555555554,400.7385620915032
Image_18,1,205.7210526315789,406.4421052631579
Image_18,1,180.36996336996336,400.9084249084249
Image_18,1,197.2914798206278,404.6860986547085
Image_18,1,180.42424242424244,400.969696969697
Image_18,1,180.42424242424244,400.969696969697
Image_18,1,163.85654008438817,398.70042194092827
Image_18,1,163.53521126760563,398.63849765258215
Image_18,1,147.47590361445782,397.5240963855422
Image_18,1,163.47488584474883,398.634703196347
Image_18,1,163.47488584474883,398.634703196347
Image_18,1,205.0852878464819,410.4167258943378
Image_18,1,134.94972067039106,395.0223463687151
Image_18,1,122.82539682539682,393.14058956916097
Image_18,1,109.34358974358973,390.87384615384616
Image_18,1,81.03482587064677,386.636815920398
Image_18,1,95.90128205128205,389.1910256410256
Image_18,1,65.46625766871166,383.6503067484663
Image_18,1,36.80898876404494,380.5842696629214
Image_18,1,51.302564102564105,381.3538461538462
Image_18,1,51.53038674033149,380.8563535911602
Image_18,1,36.80898876404494,380.5842696629214
Image_18,1,42.89655172413793,381.7270114942529
Image_18,1,36.80898876404494,380.5842696629214
Image_18,1,42.89655172413793,381.7270114942529
Image_18,1,51.53038674033149,380.8563535911602
Image_18,1,22.28358208955224,377.452736318408
Image_18,1,22.322751322751323,377.8253968253968
Image_18,1,55.68705927196493,376.9127120259195
Image_18,1,305.725,433.71875
Image_18,1,273.09316770186336,435.90683229813664
Image_18,1,288.28005464480873,439.9904371584699
Image_18,1,248.65056360708533,431.317230273752
Image_18,1,268.3841201716738,435.1144492131616
Image_18,1,219.6971428571429,426.8857142857143
Image_18,1,219.6971428571429,426.8857142857143
Image_18,1,203.0531914893617,424.0691489361702
Image_18,1,186.7297297297297,421.30405405405406
Image_18,1,172.25316455696202,419.0253164556962
Image_18,1,158.5042735042735,417.2051282051282
Image_18,1,132.1139240506329,412.62025316455697
Image_18,1,145.83684210526314,414.9736842105263
Image_18,1,117.34013605442176,410.4557823129252
Image_18,1,117.34013605442176,410.4557823129252
Image_18,1,117.42281879194633,410.4228187919463
Image_18,1,104.36805555555554,408.0034722222222
Image_18,1,91.81710914454277,405.8790560471976
Image_18,1,78.86131386861314,403.8029197080292
Image_18,1,63.518084066471154,401.59042033235573
Image_18,1,48.46666666666667,400.18666666666667
Image_18,1,34.994350282485875,398.15536723163837
Image_18,1,22.42248062015504,397.56782945736427
Image_18,1,10.024875621890548,394.3532338308458
Image_18,1,10.46875,395.2321428571428
Image_18,1,319.49771689497715,445.74277016742764
Image_18,1,334.38149556400504,449.1787072243346
Image_18,1,347.5341130604288,451.23001949317734
Image_18,1,380.6,458.35333333333335
Image_18,1,369.93037974683546,457.5632911392405
Image_18,1,358.24950099800395,453.8722554890219
Image_18,1,392.47681159420284,461.3811594202898
Image_18,1,418.73333333333335,467.03333333333336
Image_18,1,418.6011904761905,466.9642857142857
Image_18,1,405.0551724137931,463.75172413793103
Image_18,1,433.04678362573094,470.5657894736842
Image_18,1,446.7784431137725,473.2994011976048
Image_18,1,462.1885714285714,476.0857142857143
Image_18,1,462.1098265895954,476.3757225433526
Image_18,1,478.89270386266094,478.9828326180257
Image_18,1,478.89270386266094,478.9828326180257
Image_18,1,496.51165146909824,483.3161094224924
Image_18,1,514.9475655430712,487.7790262172285
Image_18,1,514.9285714285714,487.7481203007519
Image_18,1,514.9475655430712,487.7790262172285
Image_18,1,534.9480519480519,493.2164502164502
Image_18,1,534.8813559322034,493.292372881356
Image_18,1,534.9480519480519,493.2164502164502
Image_18,1,553.8093023255814,497.0837209302326
Image_18,1,570.3981841763942,500.9727626459144
Image_18,1,588.0142857142857,505.0857142857143
Image_18,1,588.6389776357828,504.9904153354632
Image_18,1,588.0142857142857,505.0857142857143
Image_18,1,599.7441860465116,510.9379844961241
Image_18,1,615.3875,514.848611111111
Image_18,1,569.4,510.9
Image_18,1,630.577358490566,516.5572327044025
Image_18,1,542.6436781609195,512.8850574712644
Image_18,1,542.6603773584906,512.8377358490566
Image_18,1,542.6436781609195,512.8850574712644
Image_18,1,525.0199203187251,509.55378486055776
