Tile_ID,File_ID,Centroid_X,Centroid_Y,Aire,Diamètre_équivalent
Image_16,54,18.844507015164492,196.75846518987342,,
Image_16,54,2.3286495726495726,191.22663247863244,,
Image_16,54,42.40619260953832,200.0322403329838,,
Image_16,54,54.037233430342496,202.58363614440663,,
Image_16,54,69.98936170212765,205.9414893617021,188.0,15.471555655790098
Image_16,54,85.71115822732186,209.47826002605248,,
Image_16,54,111.59836065573772,214.9754098360656,122.0,12.463355264843006
Image_16,54,99.37631820480641,211.66612658512372,,
Image_16,54,127.17672413793105,218.81896551724137,232.0,17.186959427966244
Image_16,54,144.22290688775797,222.4100851346963,,
Image_16,54,159.28729281767957,226.23204419889504,181.0,15.180789096653193
Image_16,54,175.10761765151895,227.02486309794605,,
Image_16,54,189.5274881803855,231.8091889926052,,
Image_16,54,203.0095541401274,234.42675159235668,,
Image_16,54,214.9632690541781,237.96969696969697,,
Image_16,54,229.54444313748553,242.13685275583174,,
Image_16,54,246.26390105789199,246.0158805490654,,
Image_16,54,264.6477609548987,249.892253464712,,
Image_16,54,283.2705823693658,253.75781810929396,,
Image_16,54,299.3989614485346,257.6072481104888,,
Image_16,54,312.88777808547957,261.1847318379027,,
Image_16,54,324.7678571428571,263.63071428571425,,
Image_16,54,349.3428571428572,269.25142857142856,175.0,14.927053303604616
Image_16,54,366.125836731102,272.4506986203592,,
Image_16,54,381.88709302325583,277.6603488372093,,
