Tile_ID,File_ID,Centroid_X,Centroid_Y,Aire,Diamètre_équivalent
Image_0,23,113.72796265216887,263.75958463803227,,
Image_0,23,103.4103086419753,242.08154320987654,,
Image_0,23,117.13697626491768,281.35029423979563,,
Image_0,23,108.67647058823528,249.41176470588235,238.0,17.407785949022028
Image_0,23,96.24537552012525,225.57622667161044,,
Image_0,23,94.53903869312529,201.98788941829415,,
Image_0,23,90.11340206185568,188.7680412371134,194.0,15.716503163191918
Image_0,23,86.77729819778888,175.7783330809228,,
Image_0,23,81.17349412115558,159.58663126035066,,
Image_0,23,75.95961995249407,136.89311163895488,421.0,23.152404806704283
Image_0,23,67.28094092958656,117.65928547028892,,
Image_0,23,64.81456261540336,103.34365129204899,,
Image_0,23,57.824778312756365,88.51073067764021,,
Image_0,23,55.508002307975445,71.65555356592154,,
Image_0,23,46.95368353907883,56.82233107396018,,
Image_0,23,45.80067001675041,41.52261306532663,,
Image_0,23,77.73873148351514,170.53469019205895,576.1806197795099,27.085345669075135
Image_0,23,72.27338711596582,147.54527498155684,590.8603807930007,27.428211794481335
Image_0,23,124.56043341623767,306.2355833188733,,
Image_0,23,119.11025856044724,295.36700209643607,,
Image_0,23,126.30612388474219,319.34791821577824,,
Image_0,23,130.85414716260792,338.93560145545325,,
Image_0,23,136.57607892793078,353.9196686715205,,
