Tile_ID,File_ID,Centroid_X,Centroid_Y
Image_13,0,606.3723849372385,159.55509065550908
Image_13,0,597.4050632911392,158.41772151898735
Image_13,0,625.0170212765958,162.05531914893618
Image_13,0,624.7777777777778,161.87777777777777
Image_13,0,625.0170212765958,162.05531914893618
Image_13,0,598.4185022026431,158.863436123348
Image_13,0,604.7077151335311,159.93323442136497
Image_13,0,566.7111111111111,148.64444444444445
Image_13,1,215.24571428571429,127.14714285714284
Image_13,1,242.7142857142857,134.04658385093168
Image_13,1,243.17745803357317,131.9736211031175
Image_13,1,242.7142857142857,134.04658385093168
Image_13,1,224.4750830564784,127.91362126245848
Image_13,1,242.95192307692307,133.9903846153846
Image_13,1,189.9950738916256,126.15270935960592
Image_13,1,223.67297297297296,128.96486486486486
Image_13,1,206.46289752650176,126.53356890459364
Image_13,1,206.5578947368421,126.7157894736842
Image_13,1,236.61327667959847,124.82234127717223
Image_13,1,175.78280542986425,122.60180995475112
Image_13,1,148.1970802919708,115.64233576642336
Image_13,1,161.34620334620334,118.73745173745174
Image_13,1,148.24427480916032,115.51908396946564
Image_13,1,120.47777777777776,110.79444444444444
Image_13,1,120.31720430107526,110.81182795698923
Image_13,1,134.64634146341464,113.46341463414636
Image_13,1,105.14840989399293,107.05535924617196
Image_13,1,71.42214532871972,104.61937716262976
Image_13,1,71.62633451957295,103.0355871886121
Image_13,1,71.42214532871972,104.61937716262976
Image_13,1,89.11961722488039,104.72727272727272
Image_13,1,72.3778801843318,101.5668202764977
Image_13,1,52.47619047619048,99.21088435374148
Image_13,1,52.47619047619048,99.21088435374148
Image_13,1,52.484429065743946,99.35640138408304
Image_13,1,32.5,96.12091503267972
Image_13,1,31.78735632183908,96.1896551724138
Image_13,1,2.08983451536643,89.12293144208037
Image_13,1,13.164,92.252
Image_13,1,252.3245614035088,131.0
Image_13,1,285.713567839196,140.30653266331657
Image_13,1,285.713567839196,140.30653266331657
Image_13,1,264.1413881748072,139.5681233933162
Image_13,1,264.1413881748072,139.5681233933162
Image_13,1,304.9789473684211,145.55789473684212
Image_13,1,319.01666666666665,149.5875
Image_13,1,252.2420382165605,133.54777070063693
Image_13,1,346.83068783068785,153.6931216931217
Image_13,1,333.5147058823529,153.31372549019608
Image_13,1,346.83068783068785,153.6931216931217
