Tile_ID,File_ID,Centroid_X,Centroid_Y
Image_6,0,632.2422535211267,81.21549295774648
Image_6,0,634.1508379888268,83.07448789571694
Image_6,0,634.1508379888268,83.07448789571694
Image_6,0,634.0277264325324,83.547134935305
Image_6,1,467.57081545064375,485.92131616595134
Image_6,1,463.2142857142857,479.6203007518797
Image_6,1,466.08812949640287,483.9640287769784
Image_6,1,465.5020080321285,483.3473895582329
Image_6,2,440.3207547169811,244.50362844702468
Image_6,2,423.8102564102564,227.46666666666667
Image_6,2,423.8102564102564,227.46666666666667
Image_6,2,455.37269372693726,270.37269372693726
Image_6,2,442.8479087452472,253.638783269962
Image_6,2,442.8977635782748,253.45686900958464
Image_6,2,442.8943396226415,253.6830188679245
Image_6,2,455.2471482889734,270.36501901140684
Image_6,2,412.1967213114754,215.7814207650273
Image_6,2,411.64248704663214,215.89119170984452
Image_6,2,446.53468516542154,245.6332266097474
Image_6,3,566.855623100304,259.9756838905775
Image_6,3,545.6625766871166,234.79754601226995
Image_6,3,545.6625766871166,234.79754601226995
Image_6,3,566.457711442786,258.742951907131
Image_6,3,565.1512345679013,250.4104938271605
Image_6,3,564.5589225589225,249.53872053872053
Image_6,3,564.5589225589225,249.53872053872053
Image_6,4,77.16282642089094,555.9539170506912
Image_6,4,81.44536423841059,560.9884105960265
Image_6,4,71.23590521114106,553.6743036837377
Image_6,4,42.438650306748464,536.6533742331288
Image_6,4,42.438650306748464,536.6533742331288
Image_6,4,42.43827160493827,536.6265432098766
Image_6,4,55.86440677966102,550.4194915254237
Image_6,4,55.876068376068375,550.2820512820513
Image_6,4,30.023076923076925,522.2269230769231
Image_6,4,29.59917355371901,522.4214876033058
Image_6,4,30.023076923076925,522.2269230769231
Image_6,4,18.516949152542374,510.4957627118644
Image_6,4,18.511627906976745,510.73643410852713
Image_6,4,7.952991452991453,498.6239316239317
Image_6,4,7.952991452991453,498.6239316239317
Image_6,4,7.952991452991453,498.6239316239317
Image_6,4,2.4691358024691357,484.31481481481484
Image_6,4,79.1078431372549,576.3088235294117
Image_6,4,66.79166666666667,563.2458333333333
Image_6,4,66.79166666666667,563.2458333333333
Image_6,4,66.97083333333333,563.1291666666667
Image_6,4,90.09787234042552,589.3063829787234
Image_6,4,90.1965811965812,589.4230769230769
Image_6,5,365.5833333333333,65.84104938271605
Image_6,5,393.33333333333326,86.27272727272727
Image_6,5,410.2528735632184,96.85057471264368
Image_6,5,365.41021416803954,65.2009884678748
Image_6,6,107.928125,463.65625
Image_6,6,125.38383838383838,486.37171717171714
Image_6,6,87.54121863799283,445.78136200716847
Image_6,6,114.36697247706422,474.79357798165137
Image_6,6,87.54121863799283,445.78136200716847
Image_6,6,87.53873239436619,445.7288732394366
Image_6,6,79.70529801324503,436.7549668874172
Image_6,6,107.85271317829458,458.4573643410853
Image_6,6,72.44015444015444,428.34362934362935
Image_6,6,107.85271317829458,458.4573643410853
Image_6,6,80.93954248366013,437.6078431372549
Image_6,6,72.48809523809524,428.5634920634921
Image_6,6,53.40853658536585,412.3069105691057
Image_6,6,55.68669527896996,412.7768240343348
Image_6,6,110.0178926441352,456.2425447316104
Image_6,6,109.48111658456486,457.2446633825944
Image_6,6,110.0178926441352,456.2425447316104
Image_6,6,91.71058558558558,426.634009009009
Image_6,6,78.89039548022598,413.0112994350282
Image_6,6,66.84482758620689,402.1724137931034
Image_6,6,105.17777777777778,438.69444444444446
Image_6,6,105.21965317919076,438.7398843930636
Image_6,6,52.958333333333336,388.01666666666665
Image_6,6,52.958333333333336,388.01666666666665
Image_6,6,41.03809523809524,375.7238095238095
Image_6,6,136.02906976744185,497.0174418604651
Image_6,6,146.43356643356643,508.3706293706294
Image_6,6,154.58123249299717,517.9243697478992
Image_6,6,114.44859813084112,475.22429906542055
Image_6,6,146.38028169014083,508.1830985915493
Image_6,6,163.0026455026455,529.3359788359788
Image_6,7,104.3658969804618,377.82948490230905
Image_6,7,102.64700285442436,375.523311132255
Image_6,7,87.65425531914893,367.6223404255319
Image_6,7,105.56837606837608,377.45299145299145
Image_6,7,105.56837606837608,377.45299145299145
Image_6,8,146.7708703374778,605.2220248667851
Image_6,8,121.0681818181818,587.8068181818181
Image_6,8,150.2671568627451,605.6078431372549
Image_6,8,150.2671568627451,605.6078431372549
Image_6,8,109.976,576.44
Image_6,8,133.60666666666663,580.3666666666667
Image_6,8,133.60666666666663,580.3666666666667
Image_6,8,144.88148148148147,590.8888888888889
Image_6,8,144.31333333333333,591.3533333333334
Image_6,8,111.76209150326797,557.2143790849673
Image_6,8,121.82103825136612,568.129781420765
Image_6,8,99.38862559241706,545.9715639810427
Image_6,8,99.19138755980862,546.1961722488038
Image_6,8,88.23444976076556,532.4688995215311
Image_6,8,88.23444976076556,532.4688995215311
Image_6,8,75.19634703196347,518.7442922374429
Image_6,8,75.20183486238533,518.7018348623853
Image_6,8,61.43032786885246,504.1844262295082
Image_6,8,61.37603305785124,504.1528925619835
Image_6,8,61.43032786885246,504.1844262295082
Image_6,8,48.43781094527363,490.56716417910445
Image_6,8,36.28328008519701,478.39297124600637
Image_6,8,23.67452830188679,464.52830188679246
Image_6,8,10.545023696682463,450.4407582938389
Image_6,8,10.541871921182263,450.192118226601
Image_6,8,10.541871921182263,450.192118226601
Image_6,8,166.31428571428572,608.3428571428572
Image_6,8,189.2420749279539,630.2853025936599
Image_6,8,188.4176072234763,628.3995485327314
Image_6,8,188.99386503067484,634.0122699386503
Image_6,9,606.3642857142858,162.56607142857143
Image_6,9,607.3995943204868,163.21095334685597
Image_6,9,606.3642857142858,162.56607142857143
Image_6,10,418.4203454894434,548.0172744721689
Image_6,10,399.25,532.0
Image_6,10,418.1201629327902,548.5967413441955
Image_6,10,419.4113924050633,558.3481012658228
Image_6,10,418.87896253602304,557.4553314121038
Image_6,10,418.1201629327902,548.5967413441955
Image_6,10,386.888,511.4
Image_6,10,419.4113924050633,558.3481012658228
Image_6,10,432.46875,578.78125
Image_6,10,408.3076923076923,556.3846153846154
Image_6,11,174.03269230769232,601.6288461538461
Image_6,11,186.44618055555554,618.1355034722221
Image_6,11,156.7955182072829,585.173669467787
Image_6,11,173.7086247086247,602.6993006993007
Image_6,11,136.46258503401359,565.3384353741496
Image_6,11,173.7086247086247,602.6993006993007
Image_6,11,147.5327635327635,575.7492877492876
Image_6,11,126.22420634920634,553.9603174603175
Image_6,11,114.40666666666667,541.6
Image_6,11,100.86206896551724,527.0229885057471
Image_6,11,90.0,515.4166666666666
Image_6,11,83.07651715039577,498.44327176781
Image_6,11,66.95918367346938,471.7619047619048
Image_6,11,66.8041958041958,471.6993006993007
Image_6,11,97.33093525179856,506.7482014388489
Image_6,11,110.88085676037483,521.0870147255689
Image_6,11,86.28070175438596,493.7894736842105
Image_6,11,77.02791461412151,482.57635467980293
Image_6,11,58.62770562770562,461.487012987013
Image_6,11,50.035353535353536,454.0521885521885
Image_6,11,40.45679012345679,442.7962962962963
Image_6,11,27.968888888888888,427.0622222222222
Image_6,11,27.973684210526315,427.0877192982456
Image_6,11,14.906542056074766,413.24610591900307
Image_6,11,6.5474860335195535,401.97020484171316
Image_6,11,134.45945945945945,546.2792792792793
Image_6,11,122.6355140186916,534.6915887850467
Image_6,11,146.04273504273505,558.2820512820513
Image_6,11,146.0948275862069,558.2844827586207
Image_6,11,156.84375,570.3020833333334
Image_6,11,169.51677852348993,582.8724832214765
Image_6,11,169.51677852348993,582.8724832214765
Image_6,11,70.04166666666667,492.9270833333333
Image_6,11,70.03960396039604,493.0990099009901
Image_6,11,46.98119658119658,469.0991452991453
Image_6,11,23.422459893048128,443.4420677361853
Image_6,11,34.3739837398374,454.7967479674797
Image_6,11,14.632958801498127,433.52247191011236
Image_6,11,6.195876288659794,422.4948453608248
Image_6,11,6.136842105263158,422.4736842105263
Image_6,11,210.5061349693252,632.2300613496933
Image_6,11,200.52083333333331,616.375
Image_6,11,211.57055214723923,632.2975460122699
Image_6,11,211.57055214723923,632.2975460122699
Image_6,12,27.496153846153845,278.5038461538461
Image_6,12,11.300813008130081,258.3495934959349
Image_6,12,24.39130434782609,277.7007672634271
Image_6,12,24.37467018469657,277.5936675461741
Image_6,12,27.496153846153845,278.5038461538461
Image_6,12,24.39130434782609,277.7007672634271
Image_6,13,496.9573643410853,334.13759689922483
Image_6,13,505.0938775510204,341.0979591836735
Image_6,13,496.9573643410853,334.13759689922483
Image_6,13,491.6750788643533,332.29652996845425
Image_6,13,493.832183908046,335.0298850574713
Image_6,13,496.3122459349593,336.5858739837398
Image_6,14,350.33398058252425,309.5339805825243
Image_6,14,358.3421052631579,318.7781954887218
Image_6,14,328.51940298507463,288.63880597014924
Image_6,14,331.51630434782606,286.3695652173913
Image_6,14,358.80859375,318.41796875
Image_6,14,372.6666666666667,332.71144278606965
Image_6,14,345.90291262135923,302.2669902912621
Image_6,14,372.6055555555556,332.5
Image_6,14,331.6141304347826,286.33152173913044
Image_6,14,358.3421052631579,318.7781954887218
Image_6,14,323.26732673267327,292.9504950495049
Image_6,14,350.33398058252425,309.5339805825243
Image_6,14,308.36507936507934,275.96031746031747
Image_6,14,294.56296296296296,261.81481481481484
Image_6,14,294.7111111111111,261.77777777777777
Image_6,14,278.9558823529412,242.86764705882356
Image_6,14,264.7014925373134,223.6915422885572
Image_6,14,290.75,239.82558139534885
Image_6,14,290.4439024390244,239.98048780487804
Image_6,14,285.9747091552858,241.4658573596358
Image_6,14,304.03846153846155,254.64102564102564
Image_6,14,304.17903930131007,254.63755458515283
Image_6,14,314.9793388429752,271.90909090909093
Image_6,14,317.586387434555,271.9267015706806
Image_6,14,317.79651162790697,271.7674418604651
Image_6,14,281.25652173913045,224.97391304347826
Image_6,14,271.6875,212.4950980392157
Image_6,14,259.17277486911,201.73821989528795
Image_6,14,243.58675078864357,185.62776025236596
Image_6,14,244.6404958677686,185.53719008264463
Image_6,14,256.1419354838709,203.7290322580645
Image_6,14,226.55874840357598,168.26500638569604
Image_6,14,228.64285714285717,166.6218487394958
Image_6,14,228.97235023041475,166.83870967741936
Image_6,14,255.7787356321839,203.9655172413793
Image_6,14,228.97235023041475,166.83870967741936
Image_6,14,205.2801837270341,144.59514435695536
Image_6,14,207.78523489932888,139.54362416107384
Image_6,14,217.26470588235293,150.93382352941177
Image_6,14,195.71291866028707,126.45933014354068
Image_6,14,204.889400921659,140.889400921659
Image_6,14,190.6037234042553,127.5691489361702
Image_6,14,190.6037234042553,127.5691489361702
Image_6,14,182.95566502463052,113.33497536945812
Image_6,14,182.87864077669903,113.31553398058252
Image_6,14,225.12327416173568,143.49112426035504
Image_6,14,249.59420289855072,164.0608695652174
Image_6,14,249.46827794561932,163.94561933534743
Image_6,14,249.46827794561932,163.94561933534743
Image_6,14,238.98039215686276,149.66666666666666
Image_6,14,229.41322314049583,139.36776859504133
Image_6,14,262.5637254901961,178.15196078431373
Image_6,14,262.4174757281553,178.1893203883495
Image_6,14,229.80566801619435,138.92307692307693
Image_6,14,238.929648241206,149.78391959798995
Image_6,14,219.39545454545456,127.63636363636364
Image_6,14,219.39545454545456,127.63636363636364
Image_6,14,198.60594795539035,103.1449814126394
Image_6,14,210.3684210526316,115.41754385964911
Image_6,14,198.4867924528302,103.12830188679246
Image_6,14,210.43309859154928,115.3943661971831
Image_6,14,187.4863813229572,91.76264591439688
Image_6,14,187.5423076923077,91.75769230769232
Image_6,14,187.5423076923077,91.75769230769232
Image_6,14,174.76029962546818,79.97003745318352
Image_6,14,174.75555555555556,79.92592592592592
Image_6,14,162.6179104477612,66.26268656716418
Image_6,14,162.58383233532933,66.26946107784431
Image_6,14,162.58383233532933,66.26946107784431
Image_6,14,149.59695817490496,51.23954372623575
Image_6,14,149.66037735849056,51.260377358490565
Image_6,14,136.6875,37.828125
Image_6,14,136.70817120622567,37.76264591439688
Image_6,14,136.70817120622567,37.76264591439688
Image_6,14,125.49302325581397,24.334883720930232
Image_6,14,116.3859649122807,12.883040935672517
Image_6,14,116.36,12.891428571428571
Image_6,14,111.16329966329967,9.026374859708191
Image_6,14,284.14906832298135,204.66045548654242
Image_6,14,273.12371134020617,191.88144329896903
Image_6,14,273.0497512437811,192.06467661691545
Image_6,14,295.6358087487284,207.65378094269244
Image_6,14,294.52803738317755,218.48598130841123
Image_6,14,294.48623853211006,218.4954128440367
Image_6,14,294.52803738317755,218.48598130841123
Image_6,14,294.43693693693695,218.51351351351352
Image_6,14,316.65384615384613,245.1153846153846
Image_6,14,306.4592274678112,232.068669527897
Image_6,14,306.4155844155844,232.13419913419912
Image_6,14,316.9337016574586,244.75690607734808
Image_6,14,328.4086956521739,258.2652173913044
Image_6,14,328.47136563876654,258.3303964757709
Image_6,14,339.981220657277,271.4131455399061
Image_6,14,352.2278481012658,284.4978902953587
Image_6,14,352.2278481012658,284.4978902953587
Image_6,14,352.0815450643777,284.47639484978544
Image_6,14,365.4743083003953,299.17786561264825
Image_6,14,365.7078189300411,299.1316872427984
Image_6,14,365.4743083003953,299.17786561264825
Image_6,14,379.6640625,313.05078125
Image_6,14,379.6640625,313.05078125
Image_6,14,379.6640625,313.05078125
Image_6,14,402.20572498662386,336.2062600321027
