Centroid_X,Centroid_Y,Area,Equivalent_Diameter
294.63291139240505,39.177215189873415,79.0,10.02925341359355
309.64375,38.45625,160.0,14.27299292922217
294.63291139240505,39.177215189873415,79.0,10.02925341359355
309.64375,38.45625,160.0,14.27299292922217
309.64375,38.45625,160.0,14.27299292922217
309.64375,38.45625,160.0,14.27299292922217
294.943661971831,39.19718309859155,19.346364,4.963119552422724
309.64375,38.45625,160.0,14.27299292922217
294.943661971831,39.19718309859155,19.346364,4.963119552422724
309.64375,38.45625,160.0,14.27299292922217
309.64375,38.45625,160.0,14.27299292922217
294.63291139240505,39.177215189873415,79.0,10.02925341359355
309.64375,38.45625,160.0,14.27299292922217
294.943661971831,39.19718309859155,19.346364,4.963119552422724
294.943661971831,39.19718309859155,19.346364,4.963119552422724
294.943661971831,39.19718309859155,19.346364,4.963119552422724
293.6875,40.7109375,34.877952,6.663931851825532
327.8343195266272,37.455621301775146,46.049796,7.657181027910148
293.6875,40.7109375,34.877952,6.663931851825532
327.8343195266272,37.455621301775146,46.049796,7.657181027910148
327.8343195266272,37.455621301775146,46.049796,7.657181027910148
293.6875,40.7109375,34.877952,6.663931851825532
327.8343195266272,37.455621301775146,46.049796,7.657181027910148
327.8343195266272,37.455621301775146,46.049796,7.657181027910148
293.6875,40.7109375,34.877952,6.663931851825532
293.6875,40.7109375,34.877952,6.663931851825532
345.04571428571427,37.03428571428572,175.0,14.927053303604616
345.16759776536315,37.02793296089386,48.774636,7.880469233190577
345.16759776536315,37.02793296089386,48.774636,7.880469233190577
345.04571428571427,37.03428571428572,175.0,14.927053303604616
345.04571428571427,37.03428571428572,175.0,14.927053303604616
345.16759776536315,37.02793296089386,48.774636,7.880469233190577
345.16759776536315,37.02793296089386,48.774636,7.880469233190577
345.16759776536315,37.02793296089386,48.774636,7.880469233190577
361.9205298013245,37.735099337748345,41.145084,7.237924289480377
362.05882352941177,37.72549019607843,153.0,13.957279475043833
361.9205298013245,37.735099337748345,41.145084,7.237924289480377
361.9205298013245,37.735099337748345,41.145084,7.237924289480377
362.05882352941177,37.72549019607843,153.0,13.957279475043833
361.9205298013245,37.735099337748345,41.145084,7.237924289480377
361.9205298013245,37.735099337748345,41.145084,7.237924289480377
362.05882352941177,37.72549019607843,153.0,13.957279475043833
375.0434782608696,36.53623188405797,18.801396,4.892717126855538
375.0434782608696,36.53623188405797,18.801396,4.892717126855538
381.0,39.0,1.0,1.1283791670955126
375.0434782608696,36.53623188405797,18.801396,4.892717126855538
375.0434782608696,36.53623188405797,18.801396,4.892717126855538
375.0434782608696,36.53623188405797,18.801396,4.892717126855538
381.0,39.0,1.0,1.1283791670955126
381.0,39.0,1.0,1.1283791670955126
395.35483870967744,36.18064516129032,42.23502,7.33316423085427
395.35483870967744,36.18064516129032,42.23502,7.33316423085427
395.6066666666667,36.34666666666666,150.0,13.81976597885342
395.35483870967744,36.18064516129032,42.23502,7.33316423085427
395.67721518987344,36.16455696202532,158.0,14.183506197980657
395.6066666666667,36.34666666666666,150.0,13.81976597885342
395.67721518987344,36.16455696202532,158.0,14.183506197980657
395.35483870967744,36.18064516129032,42.23502,7.33316423085427
395.35483870967744,36.18064516129032,42.23502,7.33316423085427
395.6066666666667,36.34666666666666,150.0,13.81976597885342
395.67721518987344,36.16455696202532,158.0,14.183506197980657
383.4193548387097,36.80645161290322,62.0,8.884866446580956
383.5568181818182,36.13636363636363,23.978592,5.5254403952508815
383.5568181818182,36.13636363636363,23.978592,5.5254403952508815
409.1214953271028,35.78504672897196,29.155788,6.092807418548113
383.5568181818182,36.13636363636363,23.978592,5.5254403952508815
409.1214953271028,35.78504672897196,29.155788,6.092807418548113
383.5444444444444,36.13333333333333,90.0,10.704744696916627
409.1203703703704,35.842592592592595,108.0,11.726460285670077
409.1203703703704,35.842592592592595,108.0,11.726460285670077
383.5444444444444,36.13333333333333,90.0,10.704744696916627
383.4193548387097,36.80645161290322,62.0,8.884866446580956
383.4193548387097,36.80645161290322,62.0,8.884866446580956
383.4193548387097,36.80645161290322,62.0,8.884866446580956
383.4193548387097,36.80645161290322,62.0,8.884866446580956
383.5568181818182,36.13636363636363,23.978592,5.5254403952508815
409.1214953271028,35.78504672897196,29.155788,6.092807418548113
383.5568181818182,36.13636363636363,23.978592,5.5254403952508815
409.1214953271028,35.78504672897196,29.155788,6.092807418548113
409.1214953271028,35.78504672897196,29.155788,6.092807418548113
383.4193548387097,36.80645161290322,62.0,8.884866446580956
383.5444444444444,36.13333333333333,90.0,10.704744696916627
383.4193548387097,36.80645161290322,62.0,8.884866446580956
409.1203703703704,35.842592592592595,108.0,11.726460285670077
383.4193548387097,36.80645161290322,62.0,8.884866446580956
421.0217391304348,33.23913043478261,46.0,7.653039857325812
421.0217391304348,33.23913043478261,46.0,7.653039857325812
422.0,35.63194444444444,144.0,13.540550005146152
421.86713286713285,35.74125874125874,38.965212,7.043582099144518
421.86713286713285,35.74125874125874,38.965212,7.043582099144518
421.0217391304348,33.23913043478261,46.0,7.653039857325812
422.0,35.63194444444444,144.0,13.540550005146152
421.0217391304348,33.23913043478261,46.0,7.653039857325812
421.0217391304348,33.23913043478261,46.0,7.653039857325812
421.0217391304348,33.23913043478261,46.0,7.653039857325812
422.0,35.63194444444444,144.0,13.540550005146152
421.0217391304348,33.23913043478261,46.0,7.653039857325812
421.86713286713285,35.74125874125874,38.965212,7.043582099144518
421.0217391304348,33.23913043478261,46.0,7.653039857325812
421.86713286713285,35.74125874125874,38.965212,7.043582099144518
421.86713286713285,35.74125874125874,38.965212,7.043582099144518
439.020618556701,35.53092783505155,194.0,15.716503163191918
439.020618556701,35.53092783505155,194.0,15.716503163191918
439.0855614973262,35.38502673796791,50.954508,8.054644285635723
439.0855614973262,35.38502673796791,50.954508,8.054644285635723
439.020618556701,35.53092783505155,194.0,15.716503163191918
439.0855614973262,35.38502673796791,50.954508,8.054644285635723
439.0855614973262,35.38502673796791,50.954508,8.054644285635723
439.0855614973262,35.38502673796791,50.954508,8.054644285635723
457.34375,36.41666666666666,52.316928,8.161616358826375
457.34375,36.41666666666666,52.316928,8.161616358826375
457.4397905759162,36.50785340314136,191.0,15.594510349620345
457.4397905759162,36.50785340314136,191.0,15.594510349620345
457.34375,36.41666666666666,52.316928,8.161616358826375
457.34375,36.41666666666666,52.316928,8.161616358826375
457.4397905759162,36.50785340314136,191.0,15.594510349620345
457.34375,36.41666666666666,52.316928,8.161616358826375
475.9468085106383,35.40425531914894,51.226992,8.076152052322431
476.12698412698415,35.402116402116405,189.0,15.512648837479231
475.9468085106383,35.40425531914894,51.226992,8.076152052322431
476.12698412698415,35.402116402116405,189.0,15.512648837479231
475.9468085106383,35.40425531914894,51.226992,8.076152052322431
475.9468085106383,35.40425531914894,51.226992,8.076152052322431
476.12698412698415,35.402116402116405,189.0,15.512648837479231
475.9468085106383,35.40425531914894,51.226992,8.076152052322431
493.3207547169811,35.106918238993714,159.0,14.228319915326999
493.2111801242236,35.149068322981364,43.869924,7.473748862607453
493.2111801242236,35.149068322981364,43.869924,7.473748862607453
493.3207547169811,35.106918238993714,159.0,14.228319915326999
493.3207547169811,35.106918238993714,159.0,14.228319915326999
493.2111801242236,35.149068322981364,43.869924,7.473748862607453
493.2111801242236,35.149068322981364,43.869924,7.473748862607453
493.2111801242236,35.149068322981364,43.869924,7.473748862607453
510.353591160221,34.38121546961326,49.319604,7.924371908452967
510.353591160221,34.38121546961326,49.319604,7.924371908452967
503.2086956521739,34.53913043478261,345.0,20.958712816717327
501.1923076923077,34.0,26.0,5.753627391751592
501.1923076923077,34.0,26.0,5.753627391751592
510.353591160221,34.38121546961326,49.319604,7.924371908452967
510.353591160221,34.38121546961326,49.319604,7.924371908452967
501.1923076923077,34.0,26.0,5.753627391751592
501.1923076923077,34.0,26.0,5.753627391751592
510.61139896373055,34.58549222797927,193.0,15.67594437773643
510.353591160221,34.38121546961326,49.319604,7.924371908452967
501.1923076923077,34.0,26.0,5.753627391751592
503.2086956521739,34.53913043478261,345.0,20.958712816717327
510.61139896373055,34.58549222797927,193.0,15.67594437773643
503.2086956521739,34.53913043478261,345.0,20.958712816717327
501.1923076923077,34.0,26.0,5.753627391751592
501.1923076923077,34.0,26.0,5.753627391751592
501.1923076923077,34.0,26.0,5.753627391751592
510.61139896373055,34.58549222797927,193.0,15.67594437773643
526.1355932203389,33.220338983050844,32.153112,6.398328975966983
526.1355932203389,33.220338983050844,32.153112,6.398328975966983
526.1355932203389,33.220338983050844,32.153112,6.398328975966983
526.1355932203389,33.220338983050844,32.153112,6.398328975966983
526.1355932203389,33.220338983050844,32.153112,6.398328975966983
539.9411764705883,33.1437908496732,153.0,13.957279475043833
539.775641025641,33.12179487179487,42.507504,7.356781568103549
539.9411764705883,33.1437908496732,153.0,13.957279475043833
539.775641025641,33.12179487179487,42.507504,7.356781568103549
539.775641025641,33.12179487179487,42.507504,7.356781568103549
539.9411764705883,33.1437908496732,153.0,13.957279475043833
539.9411764705883,33.1437908496732,153.0,13.957279475043833
539.9411764705883,33.1437908496732,153.0,13.957279475043833
539.9411764705883,33.1437908496732,153.0,13.957279475043833
533.4955752212389,33.34513274336283,339.0,20.775663783985824
539.775641025641,33.12179487179487,42.507504,7.356781568103549
539.9411764705883,33.1437908496732,153.0,13.957279475043833
539.775641025641,33.12179487179487,42.507504,7.356781568103549
539.9411764705883,33.1437908496732,153.0,13.957279475043833
533.4955752212389,33.34513274336283,339.0,20.775663783985824
533.4955752212389,33.34513274336283,339.0,20.775663783985824
523.0,31.0,0.272484,0.5890139252238575
523.0,31.0,0.272484,0.5890139252238575
523.0,31.0,0.272484,0.5890139252238575
523.0,31.0,0.272484,0.5890139252238575
523.0,31.0,0.272484,0.5890139252238575
558.4421052631579,33.66842105263158,51.77196,8.118996660945678
558.4421052631579,33.66842105263158,51.77196,8.118996660945678
558.44,33.555,200.0,15.957691216057308
558.44,33.555,200.0,15.957691216057308
558.44,33.555,200.0,15.957691216057308
558.4421052631579,33.66842105263158,51.77196,8.118996660945678
558.4421052631579,33.66842105263158,51.77196,8.118996660945678
558.4421052631579,33.66842105263158,51.77196,8.118996660945678
573.5873015873016,34.26984126984127,17.166492,4.675153094688966
573.5873015873016,34.26984126984127,17.166492,4.675153094688966
573.5873015873016,34.26984126984127,17.166492,4.675153094688966
573.5873015873016,34.26984126984127,17.166492,4.675153094688966
573.5873015873016,34.26984126984127,17.166492,4.675153094688966
584.5903614457832,33.09638554216868,22.616172,5.366172242943021
584.5903614457832,33.09638554216868,22.616172,5.366172242943021
584.5903614457832,33.09638554216868,22.616172,5.366172242943021
584.5903614457832,33.09638554216868,22.616172,5.366172242943021
584.5903614457832,33.09638554216868,22.616172,5.366172242943021
598.0454545454545,33.39772727272727,23.978592,5.5254403952508815
598.0454545454545,33.39772727272727,23.978592,5.5254403952508815
598.0454545454545,33.39772727272727,23.978592,5.5254403952508815
598.0454545454545,33.39772727272727,23.978592,5.5254403952508815
598.0454545454545,33.39772727272727,23.978592,5.5254403952508815
611.7835051546392,33.618556701030926,97.0,11.11324596323283
611.7835051546392,33.618556701030926,97.0,11.11324596323283
611.7835051546392,33.618556701030926,97.0,11.11324596323283
611.7835051546392,33.618556701030926,97.0,11.11324596323283
611.7835051546392,33.618556701030926,97.0,11.11324596323283
611.7835051546392,33.618556701030926,97.0,11.11324596323283
611.7835051546392,33.618556701030926,97.0,11.11324596323283
611.7835051546392,33.618556701030926,97.0,11.11324596323283
626.0852713178294,33.27131782945737,129.0,12.815923738491737
626.109375,33.2890625,34.877952,6.663931851825532
626.109375,33.2890625,34.877952,6.663931851825532
626.109375,33.2890625,34.877952,6.663931851825532
626.0852713178294,33.27131782945737,129.0,12.815923738491737
626.0852713178294,33.27131782945737,129.0,12.815923738491737
626.109375,33.2890625,34.877952,6.663931851825532
626.109375,33.2890625,34.877952,6.663931851825532
637.0833333333334,32.5,13.079232,4.080808179413188
637.0833333333334,32.5,13.079232,4.080808179413188
637.0833333333334,32.5,13.079232,4.080808179413188
637.0833333333334,32.5,13.079232,4.080808179413188
637.0833333333334,32.5,13.079232,4.080808179413188
