Tile_ID,Mask_ID,Centroid_X,Centroid_Y,Area,Equivalent_Diameter,2P_thickness
Image_0,45,421.80392156862746,423.11764705882354,13.896684,4.206400790401268,NA
Image_0,7,315.5,393.0,1.089936,1.178027850447715,NA
Image_0,40,262.875,384.125,2.179872,1.665982962956383,NA
Image_0,4,226.28571428571428,375.0,1.907388,1.558384364896322,NA
Image_0,54,124.58333333333331,346.5833333333333,3.2698080000000003,2.040404089706594,NA
Image_0,21,37.90862944162436,329.6751269035533,53.679348,8.267204401077814,0
Image_1,128,472.1666666666667,172.58333333333334,3.2698080000000003,2.040404089706594,NA
Image_1,114,357.3333333333333,149.16666666666666,1.634904,1.4427835681922971,NA
Image_1,24,313.0,140.0,1.36242,1.3170751764945237,15.282615874442461
Image_1,94,298.0,137.0,1.36242,1.3170751764945237,NA
Image_1,98,271.80172413793105,124.19827586206895,31.608144,6.343874122055345,NA
Image_1,96,249.0,127.0,1.36242,1.3170751764945237,NA
Image_1,85,190.0,115.0,1.36242,1.3170751764945237,NA
Image_1,82,125.0,102.0,1.36242,1.3170751764945237,NA
Image_1,71,51.0,87.0,1.36242,1.3170751764945237,NA
Image_1,8,22.0,81.0,1.36242,1.3170751764945237,0
Image_2,78,623.4081632653061,579.734693877551,13.351716,4.123097476567003,11.273857894755478
Image_2,14,611.78125,584.75,8.719488,3.331965925912766,NA
Image_2,165,532.0,577.2727272727273,11.989296,3.907076372523976,NA
Image_2,68,509.0416666666667,579.6666666666666,6.5396160000000005,2.8855671363845943,NA
Image_2,150,466.2142857142857,582.4107142857143,15.259104,4.407776608453122,NA
Image_2,157,443.1830985915493,571.0281690140845,19.346364,4.963119552422724,NA
Image_2,143,372.85333333333335,591.1733333333333,20.4363,5.101010224266484,NA
Image_2,130,323.6666666666667,591.5238095238095,5.722164,2.6992008977213864,NA
Image_2,129,286.6666666666667,592.0833333333334,6.5396160000000005,2.8855671363845943,NA
Image_2,128,263.77777777777777,590.2222222222222,4.904712,2.498974444434574,NA
Image_2,123,220.66666666666663,591.4722222222222,9.809424,3.5340835513431457,NA
Image_2,107,161.40625,593.6875,8.719488,3.331965925912766,NA
Image_2,101,141.4748201438849,587.1007194244604,37.875276,6.9443717621508885,NA
Image_2,100,121.60759493670886,596.2215189873418,43.052472,7.403790235345903,NA
Image_2,391,91.11428571428571,593.9428571428572,19.07388,4.928044063067327,NA
Image_2,84,62.395973154362416,587.6308724832214,40.600116,7.18983123668663,9.424508648441499
Image_2,96,50.33522727272727,583.4090909090909,47.957184,7.814152745047951,NA
Image_2,97,16.205882352941178,585.4117647058823,9.264456,3.434511863374321,0
Image_3,2,635.5,628.5,2.179872,1.665982962956383,NA
Image_3,101,604.279805352798,612.8004866180048,111.990924,11.941158783310364,16.94765457358951
Image_3,107,588.0357142857143,624.4642857142857,7.629552,3.116768729792644,11.567507768882765
Image_3,18,577.95,617.05,5.44968,2.6341503529890478,7.307008947200385
Image_3,510,567.2295081967213,615.0225409836065,132.972192,13.0117428964961,NA
Image_3,102,546.6410256410256,615.1025641025641,10.626876,3.6783907840517744,13.890835402915883
Image_3,17,531.4833333333333,612.5833333333334,16.34904,4.5624822461525225,NA
Image_3,15,500.0,615.0,3.542292,2.1237199093569306,NA
Image_3,197,480.76666666666665,601.0888888888888,24.52356,5.587876731790479,NA
Image_3,609,455.9460227272728,603.3551136363636,95.914368,11.050880790501765,NA
Image_3,904,429.6447811447811,605.2289562289562,161.85549600000002,14.35551524815198,NA
Image_3,174,380.36830357142856,584.8705357142857,122.072832,12.467074919170576,NA
Image_3,605,345.72202797202794,592.9755244755245,155.860848,14.087164198289038,10.720128773492204
Image_3,184,334.46753246753246,582.9350649350649,20.981268,5.168576217517397,NA
Image_3,590,284.8481012658228,588.3037974683544,21.526236,5.235270281895833,NA
Image_3,600,264.1509433962264,565.9433962264151,115.533216,12.12853904399162,NA
Image_3,893,243.5631067961165,563.0776699029126,56.131704,8.45394022016769,NA
Image_3,877,196.52587646076796,568.9415692821369,163.217916,14.415807471677129,11.424485804634473
Image_3,157,185.77464788732397,557.3802816901408,19.346364,4.963119552422724,NA
Image_3,540,162.48245614035088,560.9122807017544,62.126352,8.893915231018143,12.950859319125108
Image_3,947,145.44295302013424,558.7953020134228,81.200232,10.167956846095954,NA
Image_3,563,123.38013698630137,553.5342465753424,79.56532800000001,10.06507436631364,NA
Image_3,121,100.0,547.1212121212121,8.991972,3.383627393131716,19.04305663291063
Image_3,41,80.875,542.5,4.359744,2.35605570089543,NA
Image_3,873,4.395348837209302,549.6046511627907,46.867248,7.724845209226523,0
Image_4,504,634.925925925926,319.0833333333333,88.284816,10.602250654029437,NA
Image_4,12,618.1509433962265,304.9811320754717,14.441652,4.288086101946141,NA
Image_4,511,598.0510638297873,299.4468085106383,128.06748,12.769517607591116,NA
Image_4,506,556.469387755102,289.1428571428572,106.813728,11.66188074069468,NA
Image_4,372,533.4067796610169,288.7457627118644,16.076556,4.524301807168633,NA
Image_4,514,510.36179775280897,281.5730337078652,121.25538,12.42526236454946,NA
Image_4,373,485.7142857142857,286.5,3.814776,2.203888304226561,NA
Image_4,505,457.8976190476191,273.0261904761905,114.44328,12.071193384466952,NA
Image_4,338,437.92333333333335,267.91333333333336,81.7452,10.202020448532968,14.492638134958566
Image_4,341,419.7694704049844,262.0716510903427,87.467364,10.553052009657906,7.247847723148514
Image_4,346,408.9880952380952,260.2738095238095,22.888656,5.398401795442773,NA
Image_4,637,377.0662393162393,250.982905982906,127.522512,12.742319456141583,13.666632200961573
Image_4,638,358.1635802469136,251.93827160493828,88.284816,10.602250654029437,NA
Image_4,267,320.05102040816325,239.3469387755102,26.703432,5.83094037034734,7.937124342128726
Image_4,266,308.663082437276,241.08602150537635,76.023036,9.838472226216066,11.00453035220238
Image_4,270,294.9347826086956,243.82608695652172,12.534264,3.994886805524074,NA
Image_4,274,274.9102564102564,233.28205128205127,21.253752,5.202030134514222,18.351816536138415
Image_4,272,258.85185185185185,221.42592592592592,14.714136,4.328350704576891,NA
Image_4,231,234.7924528301887,230.26415094339623,14.441652,4.288086101946141,NA
Image_4,229,203.37846153846155,217.35384615384612,88.5573,10.618599546784653,NA
Image_4,203,173.33333333333334,208.16666666666663,14.714136,4.328350704576891,NA
Image_4,541,129.57251908396947,194.9198473282443,71.390808,9.534023278563748,NA
Image_4,168,101.53333333333332,201.06666666666663,12.26178,3.951225529483571,18.75935825240967
Image_4,169,86.31818181818181,188.63636363636363,5.994648,2.7627201976254407,NA
Image_4,555,36.513422818791945,190.4010067114094,162.400464,14.37966247337326,0
Image_5,174,634.3882352941176,55.25882352941176,46.32228,7.679801996034451,NA
Image_5,172,615.88,40.46,27.2484,5.890139252238575,NA
Image_5,735,598.2964285714286,51.42857142857143,76.29552,9.856088126134654,NA
Image_5,1033,532.2247191011236,74.14606741573034,24.251076,5.556746257080472,NA
Image_5,745,473.5833333333333,65.65,16.34904,4.5624822461525225,7.660440719091728
Image_5,924,463.35632183908046,69.29501915708812,71.118324,9.515811183083017,NA
Image_5,730,439.7723577235772,79.34146341463415,33.515532,6.532480440478699,NA
Image_5,49,414.7857142857143,81.28571428571429,7.629552,3.116768729792644,NA
Image_5,923,393.1538461538461,92.78733031674209,120.437928,12.383308629585484,NA
Image_5,468,364.1421487603306,92.45454545454544,164.85282,14.487826941439762,6.23414860489565
Image_5,470,352.64179104477614,90.40796019900498,54.769284,8.350713635709875,NA
Image_5,867,319.52162162162165,100.94864864864864,100.81908,11.329909069353468,NA
Image_5,884,284.6660194174757,109.71456310679612,140.32926,13.366853149317617,NA
Image_5,871,237.97278911564624,121.2312925170068,40.055148,7.141414313973078,9.38272564115664
Image_5,881,225.90804597701148,119.82758620689656,23.706108,5.493956148110631,12.813769850215724
Image_5,791,210.82741116751268,115.41116751269035,53.679348,8.267204401077814,NA
Image_5,379,195.7792207792208,132.7056277056277,62.943804,8.9522366115323,NA
Image_5,374,176.0871794871795,128.9128205128205,53.13438,8.225131840948517,12.73294389181099
Image_5,330,160.40540540540542,124.63243243243244,50.40954,8.011455533166803,10.540821677642306
Image_5,321,146.48314606741573,122.64044943820224,48.502152,7.858425919429137,NA
Image_5,318,125.72222222222224,138.13333333333333,73.57068,9.67848640589304,14.104055973640362
Image_5,314,107.72318339100346,134.159169550173,78.747876,10.01323672880558,NA
Image_5,19,77.76756756756757,149.73513513513512,50.40954,8.011455533166803,8.814804709814085
Image_5,233,65.72164948453609,146.40721649484536,52.861896,8.204014651186181,10.692852579060766
Image_5,237,53.04477611940298,151.044776119403,18.256428,4.821286765502575,14.432583212869197
Image_5,235,38.51231527093596,141.98029556650246,55.314252,8.392156637828327,NA
Image_5,234,12.757575757575758,158.90151515151516,35.967888,6.7672547862634325,0
Image_6,116,632.8965517241379,635.2155172413793,31.608144,6.343874122055345,14.853090050539848
Image_6,119,615.1907514450867,633.9653179190751,47.139732,7.747268609685454,NA
Image_6,120,594.6991525423729,632.3686440677966,64.306224,9.048603614337264,NA
Image_6,1054,571.4720930232559,628.3651162790698,117.16812,12.214052716697882,14.059340785823538
Image_6,123,552.2567164179104,628.4328358208955,91.28214,10.780724946683844,16.59207795999673
Image_6,291,533.5,623.5,8.17452,3.2261621352976797,NA
Image_6,296,513.76,616.92,68.121,9.313127886317464,NA
Image_6,1438,490.6923076923077,617.9962476547843,145.233972,13.598442425122055,NA
Image_6,266,467.0208333333333,611.3125,91.554624,10.796803590885546,13.806947985857736
Image_6,279,455.98837209302326,598.0,23.433624,5.462290431060489,NA
Image_6,249,372.53877551020406,578.8530612244898,66.75858,9.219526235461664,NA
Image_6,257,353.1125319693095,573.5268542199489,106.541244,11.646996394181544,NA
Image_6,241,330.63157894736844,570.5263157894736,82.835136,10.269808705556072,7.002194075151567
Image_6,231,320.5,569.1190476190476,11.444328,3.8172465171272174,13.116536883783446
Image_6,229,307.0,567.0,0.272484,0.5890139252238575,17.309105090012082
Image_6,233,288.65365853658534,562.7365853658537,55.85922,8.433395985133231,12.97375240820611
Image_6,222,271.8523206751055,562.5611814345991,64.578708,9.06775411959902,12.376593788866929
Image_6,221,255.83854166666663,560.375,52.316928,8.161616358826375,13.517709159132194
Image_6,193,238.56382978723408,557.8297872340426,76.84048800000001,9.891225806660554,NA
Image_6,189,217.8141891891892,553.3277027027027,80.655264,10.133778743186292,NA
Image_6,199,196.8007662835249,549.9003831417624,71.118324,9.515811183083017,14.252535803772087
Image_6,203,178.73706896551724,547.1379310344828,63.216288,8.97159282139838,14.959409387235363
Image_6,1065,159.4591549295775,545.512676056338,96.73182,11.09787269967554,NA
Image_6,622,140.81437125748502,523.9700598802395,45.504828,7.611737415726576,13.811696550472398
Image_6,627,124.20149253731344,521.2313432835821,36.512856,6.818329131863654,15.744116553116333
Image_6,625,105.69565217391305,518.888198757764,43.869924,7.473748862607453,16.023523448778146
Image_6,520,87.0754716981132,513.5849056603773,57.766608,8.576172203892282,15.990934884766894
Image_6,530,67.5906976744186,511.28372093023256,58.58406,8.636639501747046,NA
Image_6,528,46.62190812720848,508.40636042402826,77.112972,9.908747921026922,NA
Image_6,38,24.025316455696203,502.993670886076,43.052472,7.403790235345903,15.148933742498635
Image_6,37,6.302013422818792,499.0402684563758,40.600116,7.18983123668663,0
Image_7,412,635.8870967741935,522.25,33.788016,6.558981484144043,15.65350306334897
Image_7,398,624.5321100917431,537.243119266055,59.401512,8.696686385943805,11.135929327025213
Image_7,401,609.8471337579617,537.0828025477707,42.779988,7.38032332929227,11.297666130899774
Image_7,402,594.3007334963326,535.3325183374083,111.445956,11.912069437340223,10.436437889217961
Image_7,395,580.2837837837837,530.6891891891892,40.327632,7.165663668351117,11.149344090120053
Image_7,405,565.7942386831276,527.843621399177,66.213612,9.181818403679673,10.933671429715533
Image_7,1011,551.239852398524,523.4870848708487,73.843164,9.6963929640441,NA
Image_7,978,516.4705882352941,540.1960784313726,27.793368,5.948749046562381,12.077956980718291
Image_7,971,501.7197802197802,537.2472527472528,49.592088,7.946232286284244,15.81673823990577
Image_7,983,483.8607594936709,532.632911392405,21.526236,5.235270281895833,18.213117013905325
