Tile_ID,Mask_ID,Centroid_X,Centroid_Y,Area,Equivalent_Diameter,2P_thickness
Image_0,1238,625.0,241.0,7,2.985410660720923,0.0
Image_0,349,620.1231884057971,242.78985507246375,138,13.255453865237978,0.0
Image_0,354,609.952380952381,233.15873015873012,63,8.95623198216277,0.0
Image_0,346,617.4476987447699,223.29707112970712,239,17.44431859350499,0.0
Image_0,340,597.1263537906137,229.2057761732852,277,18.77997214831907,0.0
Image_0,352,603.3308823529412,244.85294117647055,136,13.159049284959082,0.0
Image_0,342,587.8652482269504,248.3758865248227,141,13.398760233979036,0.0
Image_0,362,583.3333333333334,265.0686274509804,408,22.792141940852037,0.0
Image_0,1242,592.59375,278.328125,64,9.0270333367641,0.0
Image_0,361,598.685606060606,289.9318181818182,264,18.333991376950163,0.0
Image_0,367,610.2363636363636,295.96363636363634,55,8.368283871884005,0.0
Image_0,1250,620.5373134328358,301.56716417910445,67,9.23618154310838,0.0
Image_0,359,620.0627802690583,315.0269058295964,223,16.85029431422316,0.0
Image_0,365,601.3780487804878,314.9329268292683,164,14.450303987687134,0.0
Image_0,358,581.48,316.948,250,17.841241161527712,0.0
Image_0,374,579.54,338.432,250,17.841241161527712,0.0
Image_0,137,569.1052631578947,346.2631578947368,19,4.918490759365935,0.0
Image_0,376,559.4221105527638,341.6030150753769,199,15.91774699517169,0.0
Image_0,128,542.0495867768595,343.8842975206612,121,12.412170838050638,0.0
Image_0,1433,539.5483870967741,343.4387096774193,155,14.048207338801282,0.0
Image_0,1104,526.5851063829788,347.25531914893617,188,15.471555655790098,0.0
Image_0,1103,508.0815450643777,348.4077253218884,233,17.22396045987371,0.0
Image_0,1102,515.8867924528302,328.90880503144655,318,20.12188299403865,0.0
Image_0,1229,539.116935483871,324.6209677419355,248,17.769732893161912,0.0
Image_0,1096,537.1465517241379,309.5603448275862,116,12.153015559492998,0.0
Image_0,1399,536.4433656957929,295.10355987055016,309,19.83509564693766,0.0
Image_0,1239,539.2611683848797,292.25429553264604,291,19.248706645328987,0.0
Image_0,368,546.8846153846154,284.9230769230769,26,5.753627391751592,0.0
Image_0,360,554.5987261146497,290.79617834394907,314,19.99492978349364,0.0
Image_0,357,555.5634674922601,269.250773993808,323,20.279456919490165,0.0
Image_0,366,551.3012048192771,255.27710843373492,166,14.538148590038452,0.0
Image_0,364,570.3376623376623,250.2142857142857,154,14.002817212590296,0.0
Image_0,337,576.8802816901408,232.75704225352112,284,19.015783725757565,0.0
Image_0,336,554.9735849056603,235.5509433962264,265,18.36868202552426,0.0
Image_0,341,558.5106382978723,213.91489361702128,141,13.398760233979036,0.0
Image_0,345,551.6794258373205,201.54545454545453,209,16.312788383647018,0.0
Image_0,350,549.2932862190813,185.5512367491166,283,18.982275710779543,0.0
Image_0,347,548.010582010582,182.66137566137567,189,15.512648837479231,0.0
Image_0,338,563.3279569892474,180.96774193548387,186,15.389040103942165,0.0
Image_0,1222,578.2288557213931,176.02985074626866,201,15.99753570059363,0.0
Image_0,1235,594.797619047619,175.49285714285713,420,23.12489154112443,0.0
Image_0,344,587.7764705882353,193.16470588235293,170,14.712264360219256,0.0
Image_0,348,572.3563829787234,196.4627659574468,188,15.471555655790098,0.0
Image_0,339,577.7175141242938,209.51977401129943,177,15.012108426804138,0.0
Image_0,1225,601.694214876033,205.50413223140492,121,12.412170838050638,0.0
Image_0,353,602.5954198473282,204.57251908396947,131,12.914889870235298,0.0
Image_0,351,603.6524822695036,192.39716312056737,141,13.398760233979036,0.0
Image_0,343,618.7586206896551,196.5141065830721,319,20.153496341094687,0.0
Image_0,1220,617.8333333333334,173.80555555555554,324,20.310825007719227,0.0
Image_0,327,620.9328063241106,147.77470355731225,253,17.94796937867892,0.0
Image_0,323,602.9390581717452,150.68421052631578,361,21.43920417481474,0.0
Image_0,334,590.7073170731708,144.90243902439025,41,7.225151993843567,0.0
Image_0,136,580.0,151.82448979591837,245,17.66192765414112,0.0
Image_0,324,557.3825136612022,156.14207650273224,366,21.587164551489145,0.0
