Image_ID,Mask_ID,Centroid_X,Centroid_Y,Area,Equivalent_Diameter
Image_3,449,271.18028846153845,365.03365384615387,416,23.014509567006368
Image_3,352,270.8526912181303,9.841359773371105,353,21.200319792199185
Image_3,366,270.4577319587629,337.7134020618557,485,24.849973424463737
Image_3,364,268.36043956043954,310.0615384615385,455,24.069150231250354
Image_3,376,265.76975169300226,286.3002257336343,443,23.74963406702674
Image_3,378,265.08097165991904,266.8744939271255,247,17.733870630789692
Image_3,107,263.32394366197184,623.2570422535211,284,19.015783725757565
Image_3,367,261.94685990338166,223.17391304347825,414,22.959119571977435
Image_3,377,260.19701492537314,245.5044776119403,335,20.65272978291924
Image_3,108,259.7510548523207,599.4556962025316,237,17.371176474327626
Image_3,351,259.50390625,202.17578125,256,18.0540666735282
Image_3,350,258.25,181.11666666666667,300,19.544100476116796
Image_3,120,257.72727272727275,577.0371900826447,242,17.55346033766304
Image_3,121,256.0634441087613,556.02416918429,331,20.529059630371258
Image_3,357,255.85205479452054,158.43835616438355,365,21.557653718072718
Image_3,118,254.30616740088107,531.8810572687224,454,24.04268606686374
Image_3,349,254.18776371308016,133.10337552742615,474,24.566553364370574
Image_3,112,252.76021798365122,507.6158038147139,367,21.616635097022034
Image_3,354,252.1691176470588,102.1654411764706,544,26.318098569918163
Image_3,117,250.96567505720824,481.6361556064073,437,23.58825303088947
Image_3,113,247.80409356725147,453.65204678362574,342,20.867389014906145
Image_3,391,247.0516304347826,427.0842391304348,368,21.646065519224038
Image_3,339,245.91071428571428,40.377232142857146,448,23.883285285767386
Image_3,392,245.10687022900763,398.5648854961832,393,22.36924542940416
Image_3,123,243.62295081967213,532.7049180327868,61,8.812923024107548
Image_3,348,241.43373493975903,11.306024096385542,415,22.98683125324351
Image_3,389,241.0808625336927,367.19407008086256,371,21.73411767467788
Image_3,93,238.83620689655172,633.948275862069,232,17.186959427966244
Image_3,122,237.27134146341464,612.2713414634146,328,20.435815879801165
Image_3,381,236.797583081571,337.2235649546828,331,20.529059630371258
Image_3,379,234.48511904761904,309.51190476190476,336,20.683531783305643
Image_3,454,233.42379182156134,281.7546468401487,269,18.5067943613625
Image_3,452,231.96124031007753,229.5503875968992,258,18.12445316531431
Image_3,456,231.4641638225256,202.24914675767917,293,19.314740138231286
Image_3,462,230.26047904191617,569.6197604790419,334,20.62188177498708
Image_3,492,227.7024128686327,545.5817694369973,373,21.792621462004423
Image_3,361,223.83977900552486,125.12707182320442,362,21.468877828012552
Image_3,384,223.54044117647058,472.2867647058824,272,18.609705966725112
Image_3,97,219.59079283887468,445.39897698209717,391,22.312253628700276
Image_3,359,219.45771144278606,78.20398009950249,201,15.99753570059363
Image_3,340,216.92105263157896,55.40350877192982,228,17.03815178355966
Image_3,362,216.54545454545453,105.33333333333333,66,9.166995688475081
Image_3,345,215.30357142857142,31.75595238095238,168,14.625465582862905
Image_3,383,214.82298136645963,419.95341614906835,322,20.248040236149336
Image_3,386,214.215625,394.88125,320,20.185060176161283
Image_3,355,213.91666666666666,13.425925925925926,108,11.726460285670077
Image_3,90,213.08398950131235,621.4645669291339,381,22.025082668269306
Image_3,321,210.2698795180723,367.1301204819277,415,22.98683125324351
Image_3,57,210.18435754189943,593.6843575418994,358,21.349935761383176
Image_3,292,205.9539295392954,340.2764227642276,369,21.675455981530703
Image_3,285,204.49614395886888,251.7017994858612,389,22.255115881567058
Image_3,55,204.37673130193906,562.8919667590028,361,21.43920417481474
Image_3,76,204.23026315789474,534.8388157894736,304,19.67396303746374
Image_3,293,202.89256198347107,279.95454545454544,484,24.824341676101277
Image_3,284,202.03092783505156,222.28608247422682,388,22.22649192646566
Image_3,294,201.67617107942974,309.82892057026476,491,25.003212122944625
Image_3,62,199.7835051546392,503.680412371134,388,22.22649192646566
Image_3,244,199.59707724425888,196.64926931106473,479,24.695783889727878
Image_3,51,198.97946611909651,471.16427104722794,487,24.901157769991823
Image_3,91,195.4648829431438,438.25083612040135,299,19.511499785403828
Image_3,98,191.7983870967742,627.1854838709677,248,17.769732893161912
Image_3,388,191.53177257525084,412.95317725752506,299,19.511499785403828
Image_3,470,191.006006006006,412.9009009009009,333,20.590987552733093
Image_3,259,189.662100456621,92.21461187214612,438,23.615226456547084
Image_3,78,188.7361963190184,600.3926380368098,326,20.37341629633241
Image_3,264,186.57357357357358,67.46246246246247,333,20.590987552733093
Image_3,250,186.096,44.477333333333334,375,21.850968611841584
Image_3,251,185.4812030075188,18.646616541353385,399,22.539356209735228
Image_3,85,185.2107843137255,575.9705882352941,204,16.11647812414279
Image_3,316,184.88135593220338,383.0357815442561,531,26.001734523957655
Image_3,77,183.2425068119891,525.5803814713896,367,21.616635097022034
Image_3,74,183.0255319148936,552.2468085106383,235,17.297725082009
Image_3,306,180.45247148288973,299.5551330798479,263,18.29923496393627
Image_3,83,179.65267175572518,496.67557251908397,262,18.26441241104166
Image_3,323,179.53333333333333,350.6404761904762,420,23.12489154112443
Image_3,73,176.80981595092024,466.9631901840491,326,20.37341629633241
Image_3,84,176.63063063063063,438.5315315315315,222,16.812470934731934
Image_3,304,176.11661807580174,321.6793002915452,343,20.897874625046462
Image_3,255,172.7770562770563,205.82251082251082,462,24.253590861306396
Image_3,470,172.35416666666666,413.8541666666667,48,7.817640190446719
Image_3,374,171.01060070671377,283.9010600706714,283,18.982275710779543
Image_3,335,169.4536082474227,181.05841924398626,291,19.248706645328987
Image_3,338,166.74321503131523,121.258872651357,479,24.695783889727878
Image_3,296,163.72373540856032,264.6342412451362,257,18.089294154193436
Image_3,263,162.23291925465838,89.36024844720497,322,20.248040236149336
Image_3,269,162.04526748971193,40.06172839506173,243,17.58969042850512
Image_3,262,158.86879432624113,63.4468085106383,282,18.948708441878455
Image_3,81,158.75872093023256,631.2238372093024,344,20.928315827817965
Image_3,75,156.19414893617022,608.6835106382979,376,21.880083839428522
Image_3,295,154.86206896551724,222.4022988505747,174,14.884343478431232
Image_3,307,154.76623376623377,243.33766233766235,77,9.901487006738307
Image_3,71,154.47432024169186,585.4954682779456,331,20.529059630371258
Image_3,459,153.89430894308944,242.15447154471545,123,12.514330345744634
Image_3,88,152.0,572.1333333333333,15,4.370193722368317
Image_3,88,151.7258426966292,547.0831460674158,445,23.803184606416586
Image_3,290,151.28,198.24571428571429,175,14.927053303604616
Image_3,491,151.2609819121447,546.204134366925,387,22.197831060995757
Image_3,314,150.15172413793104,175.1689655172414,290,19.21560480373171
Image_3,87,149.71100917431193,523.4174311926605,436,23.56124872549269
Image_3,63,147.04,467.86545454545455,550,26.462837142006137
Image_3,70,146.45343137254903,438.94607843137254,408,22.792141940852034
Image_3,460,145.46846846846847,412.31081081081084,444,23.77642441290137
Image_3,455,144.73103448275862,107.13793103448276,145,13.58748446131949
Image_3,318,143.24516129032259,355.77204301075267,465,24.33220886606579
Image_3,317,141.11796246648794,326.10991957104557,373,21.792621462004423
Image_3,298,137.7674418604651,300.59496124031006,516,25.631847476983474
Image_3,274,136.4857142857143,33.48571428571429,105,11.562445770562215
Image_3,280,132.56060606060606,16.757575757575758,66,9.166995688475081
Image_3,69,126.70714285714286,588.2619047619048,420,23.12489154112443
Image_3,257,124.95698924731182,201.22043010752688,372,21.76338922689847
Image_3,86,123.54742547425474,561.6368563685637,369,21.675455981530703
Image_3,451,118.6086956521739,145.3167701863354,483,24.798683434954437
Image_3,268,117.13211845102505,115.35307517084283,439,23.642169108157916
Image_3,330,116.71621621621621,379.0743243243243,296,19.413369239820483
Image_3,331,115.7925925925926,423.662962962963,270,18.5411616971131
Image_3,464,115.4012539184953,494.41065830721004,319,20.153496341094687
Image_3,329,115.14885496183206,401.00763358778624,262,18.26441241104166
Image_3,327,114.99581589958159,355.8284518828452,239,17.44431859350499
Image_3,328,114.78682170542636,446.72868217054264,258,18.12445316531431
Image_3,324,114.68235294117648,470.48823529411766,340,20.806283791440396
Image_3,245,113.98122065727699,85.47887323943662,426,23.28948359361322
Image_3,249,112.69109947643979,58.74083769633508,382,22.05396803500069
Image_3,308,112.05947136563877,325.8259911894273,454,24.04268606686374
Image_3,252,111.16161616161617,34.525252525252526,297,19.44613444328572
Image_3,305,110.56490384615384,292.02163461538464,416,23.014509567006368
Image_3,256,108.62133333333334,10.44,375,21.850968611841584
Image_3,471,105.73304157549234,263.5689277899344,457,24.121991458915023
Image_3,300,104.56227758007117,262.0996441281139,281,18.91508160359296
Image_3,289,101.2753164556962,236.58544303797467,316,20.0585068271871
Image_3,65,100.17277486910994,630.4816753926701,382,22.05396803500069
Image_3,277,99.51315789473684,209.98684210526315,380,21.996159369293583
Image_3,61,99.36446469248291,603.8473804100228,439,23.642169108157916
Image_3,278,98.68373493975903,182.68373493975903,332,20.56004690782767
Image_3,50,98.11521739130434,576.2021739130435,460,24.201036973199617
Image_3,493,96.0,551.6443148688047,343,20.897874625046462
Image_3,495,95.2753164556962,156.12025316455697,316,20.0585068271871
Image_3,67,93.84859154929578,530.0633802816901,284,19.015783725757565
Image_3,273,92.93655589123867,128.96374622356495,331,20.529059630371258
Image_3,49,92.26934984520123,508.3003095975232,323,20.279456919490165
Image_3,332,90.50785340314137,299.35602094240835,191,15.594510349620345
Image_3,48,89.40307692307692,485.18461538461537,325,20.342144725641095
Image_3,258,88.96978021978022,100.81318681318682,364,21.528102431092233
Image_3,267,87.58387096774193,42.99677419354839,310,19.867165345562018
Image_3,66,87.29355608591885,459.32219570405726,419,23.09734550211416
Image_3,312,86.89506172839506,270.962962962963,162,14.361922094451577
Image_3,275,86.84,71.28235294117647,425,23.26213245840639
Image_3,272,85.53271028037383,18.490654205607477,214,16.50676414605009
Image_3,68,85.11328125,432.640625,512,25.532305945691693
Image_3,309,83.475,244.1125,160,14.27299292922217
Image_3,319,82.9493670886076,404.4746835443038,316,20.0585068271871
Image_3,310,81.74850299401197,217.08982035928145,167,14.581872443920643
Image_3,282,81.21296296296296,189.00462962962962,216,16.583719174624104
Image_3,322,81.04069767441861,378.52906976744185,344,20.928315827817965
Image_3,303,71.19130434782609,314.1760869565217,460,24.201036973199617
Image_3,301,69.40243902439025,284.4044715447154,492,25.028660691489268
Image_3,450,68.36405529953917,109.46082949308756,217,16.622063085174787
Image_3,457,68.21212121212122,109.44242424242424,165,14.494292838262302
Image_3,279,65.49367088607595,21.22151898734177,316,20.0585068271871
Image_3,299,63.79281767955801,251.6767955801105,362,21.468877828012552
Image_3,453,61.9974358974359,224.46923076923076,390,22.283703068536735
Image_3,52,61.84237726098191,632.046511627907,387,22.197831060995757
Image_3,64,60.46341463414634,582.4317073170731,410,22.847936741452536
Image_3,313,58.96774193548387,218.67741935483872,31,6.282549314314218
Image_3,47,58.846666666666664,607.1688888888889,450,23.936536824085962
Image_3,271,58.82034632034632,193.7099567099567,462,24.253590861306396
Image_3,54,58.4390243902439,557.6178861788618,369,21.675455981530703
Image_3,58,56.80379746835443,536.8132911392405,316,20.0585068271871
Image_3,265,54.60206718346253,162.89664082687338,387,22.197831060995757
Image_3,60,53.854679802955665,512.884236453202,406,22.736210219877808
Image_3,266,52.226890756302524,133.10364145658264,357,21.320096563347295
Image_3,56,51.579896907216494,488.79896907216494,388,22.22649192646566
Image_3,53,50.24634146341464,464.5073170731707,410,22.847936741452536
Image_3,59,49.17972350230415,439.9216589861751,434,23.507147049675353
Image_3,320,46.1122244488978,376.15230460921845,499,25.206081266687335
Image_3,276,45.40599455040872,56.346049046321525,367,21.616635097022034
Image_3,283,36.7380410022779,313.4009111617312,439,23.642169108157916
Image_3,288,34.41481481481482,285.1086419753086,405,22.708192698181442
Image_3,80,32.456591639871384,570.9646302250804,311,19.899183360445615
Image_3,286,32.154525386313466,258.96026490066225,453,24.016192740836935
Image_3,297,29.209302325581394,233.21447028423773,387,22.197831060995757
Image_3,79,28.46188340807175,594.993273542601,446,23.829914749152643
Image_3,82,28.375,547.5,488,24.926710529686012
Image_3,466,27.62674094707521,521.4958217270195,359,21.37973331358283
Image_3,254,26.98060344827586,206.29956896551724,464,24.306031118985995
Image_3,461,25.864734299516908,619.9541062801933,414,22.959119571977435
Image_3,325,23.893203883495147,401.3941747572816,515,25.60699837034026
Image_3,270,23.132275132275133,179.1957671957672,378,21.938198374294355
Image_3,465,22.83148558758315,495.41241685144126,451,23.96311821686732
Image_3,72,21.768060836501903,433.6311787072243,526,25.879026267050612
Image_3,281,21.3003663003663,156.7948717948718,273,18.643883600599406
Image_3,315,17.99795918367347,371.03877551020406,490,24.977737626138797
Image_3,247,17.975247524752476,111.33168316831683,404,22.680140565547774
Image_3,260,17.81286549707602,134.68421052631578,342,20.867389014906145
Image_3,248,17.337719298245613,84.80043859649123,456,24.095585330081406
Image_3,253,17.144295302013422,61.077181208053695,298,19.47884453275087
Image_3,326,13.346978557504872,341.4541910331384,513,25.557227675339483
Image_3,246,13.302949061662199,38.47721179624665,373,21.792621462004423
Image_3,311,12.3983286908078,342.8523676880223,359,21.37973331358283
Image_3,261,10.587737843551798,11.389006342494715,473,24.54062559633988
Image_3,287,10.561068702290076,310.1793893129771,524,25.829779740470595
Image_3,89,8.721991701244812,546.2572614107884,241,17.517155313611116
Image_3,291,8.297297297297296,281.4135135135135,370,21.70480664627101
Image_3,302,7.088050314465409,255.9496855345912,318,20.12188299403865
Image_4,214,633.6837209302325,223.0046511627907,215,16.545286401814263
Image_4,176,633.1148936170213,198.93191489361703,235,17.297725082009
Image_4,221,632.0882352941177,322.02941176470586,204,16.11647812414279
Image_4,25,631.4967741935484,528.1354838709677,155,14.048207338801282
Image_4,166,629.7513812154696,172.55248618784532,362,21.468877828012552
Image_4,216,629.5,290.7094594594595,148,13.727325035155395
Image_4,16,627.7377777777778,505.6177777777778,225,16.925687506432688
Image_4,215,627.222972972973,266.5945945945946,148,13.727325035155395
Image_4,21,623.7372549019608,480.6078431372549,255,18.01877032173579
Image_4,26,620.9270833333334,454.9375,192,15.635280380893438
Image_4,184,620.3897435897436,66.41794871794872,390,22.283703068536735
Image_4,473,619.2787878787879,95.56969696969696,495,25.104851615652017
Image_4,482,618.4875,68.8525,400,22.56758334191025
Image_4,488,617.2051282051282,403.95726495726495,234,17.26088217525478
Image_4,487,616.9068965517241,614.696551724138,290,19.21560480373171
Image_4,474,616.5589225589225,23.464646464646464,297,19.44613444328572
Image_4,485,614.7697160883281,374.7665615141956,317,20.090219901261573
Image_4,44,611.9950617283951,560.2444444444444,405,22.708192698181442
Image_4,497,611.3857142857142,346.23333333333335,210,16.351767622932517
Image_4,30,608.4984326018808,530.8401253918495,319,20.153496341094687
Image_4,200,606.1857585139319,318.76160990712077,323,20.279456919490165
Image_4,23,605.7809523809524,502.5968253968254,315,20.026743534373637
Image_4,187,605.5277777777778,203.56944444444446,216,16.583719174624104
Image_4,202,604.4372759856631,288.03225806451616,279,18.847647942942654
Image_4,207,601.7272727272727,262.7590909090909,220,16.73656774376801
Image_4,10,601.3032407407408,472.4375,432,23.452920571340155
Image_4,4,600.8519637462235,443.214501510574,331,20.529059630371258
Image_4,198,599.6651785714286,238.60714285714286,224,16.88803298257901
Image_4,234,598.2831858407079,410.97566371681415,452,23.98967015655475
Image_4,218,597.6174242424242,214.5151515151515,264,18.333991376950163
Image_4,205,596.32,188.67555555555555,225,16.925687506432688
Image_4,182,595.4262295081967,163.50819672131146,305,19.706294962377495
Image_4,233,589.375,378.9596153846154,520,25.731003930322746
Image_4,156,587.660606060606,109.6969696969697,330,20.49802550887777
Image_4,14,586.5273159144893,560.7648456057007,421,23.152404806704283
Image_4,151,585.406162464986,81.47899159663865,357,21.320096563347295
Image_4,33,585.392523364486,534.5560747663551,214,16.50676414605009
Image_4,167,584.560606060606,57.07070707070707,198,15.877702285203682
Image_4,24,584.5435684647302,511.7759336099585,241,17.517155313611116
Image_4,194,584.4808126410835,305.60496613995485,443,23.74963406702674
Image_4,222,582.7065217391304,275.92028985507244,276,18.746042631630413
Image_4,168,580.7011494252873,37.26819923371647,261,18.229523339239496
Image_4,489,579.9963768115942,487.89130434782606,276,18.746042631630413
Image_4,203,579.5384615384615,251.60164835164835,364,21.528102431092233
Image_4,34,579.0181818181818,463.8242424242424,165,14.494292838262302
Image_4,239,578.5388127853881,421.23744292237444,219,16.698486766680407
Image_4,38,577.930735930736,442.72294372294374,231,17.14987856615383
Image_4,157,577.0786516853933,12.24438202247191,356,21.290215544369623
Image_4,199,576.5121107266436,226.13840830449826,289,19.182445840623714
Image_4,37,574.9651162790698,622.0930232558139,172,14.798554040663838
Image_4,175,573.0872483221476,198.248322147651,298,19.47884453275087
Image_4,36,571.7149532710281,603.5233644859813,214,16.50676414605009
Image_4,180,571.5324675324675,171.74545454545455,385,22.140398025397776
Image_4,243,569.5747126436781,401.23754789272033,261,18.229523339239496
Image_4,481,568.9667673716012,142.01208459214502,331,20.529059630371258
Image_4,237,563.7077464788732,329.19718309859155,284,19.015783725757565
Image_4,228,560.79,302.44666666666666,300,19.544100476116796
Image_4,153,560.5448113207547,62.6438679245283,424,23.23474912642073
Image_4,213,559.2418300653595,275.2712418300654,306,19.738573927438622
Image_4,238,558.6244897959184,448.49387755102043,245,17.66192765414112
Image_4,231,556.5897435897435,469.9871794871795,234,17.26088217525478
Image_4,161,555.58,33.63666666666666,300,19.544100476116796
Image_4,196,555.4343065693431,248.08029197080293,274,18.677998695187732
Image_4,29,554.3855932203389,633.2161016949152,236,17.334489682638438
Image_4,191,553.9849137931035,214.57327586206895,464,24.306031118985995
Image_4,186,553.488188976378,207.00787401574803,127,12.716187407449045
Image_4,158,552.6174242424242,9.132575757575758,264,18.333991376950163
Image_4,227,552.3172043010753,422.55645161290323,372,21.76338922689847
Image_4,35,550.7463768115942,611.0869565217391,276,18.746042631630413
Image_4,172,550.0255102040817,182.94897959183675,196,15.797308339337176
Image_4,173,549.0841584158416,157.40594059405942,202,16.03728119216293
Image_4,236,547.814371257485,391.83233532934133,334,20.62188177498708
Image_4,500,545.620320855615,342.0748663101604,187,15.430353037616328
Image_4,220,545.0,293.5,2,1.5957691216057308
Image_4,220,543.0,292.0,1,1.1283791670955126
Image_4,220,543.0,294.0,1,1.1283791670955126
Image_4,494,540.9330708661417,287.68503937007875,254,17.983404693292407
Image_4,475,540.8181818181819,102.1969696969697,330,20.49802550887777
Image_4,220,540.0,292.0,3,1.9544100476116797
Image_4,498,539.953560371517,545.6377708978329,323,20.279456919490165
Image_4,220,539.0,295.0,3,1.9544100476116797
Image_4,477,538.7682539682539,72.6920634920635,315,20.026743534373637
Image_4,17,536.8412698412699,503.6137566137566,189,15.512648837479231
Image_4,208,536.4658385093168,238.1055900621118,161,14.317526556719258
Image_4,1,534.7283236994219,480.5751445086705,346,20.98906578384008
Image_4,201,534.2270531400966,194.58937198067633,207,16.23454913941803
Image_4,162,533.9463087248322,43.84228187919463,298,19.47884453275087
Image_4,13,533.2388392857143,453.24776785714283,448,23.883285285767386
Image_4,210,533.0352112676056,217.31690140845072,142,13.446189622059965
Image_4,185,532.2372093023256,171.73023255813953,215,16.545286401814263
Image_4,155,529.4330218068536,12.504672897196262,321,20.216574731145414
Image_4,7,528.925925925926,621.8456790123457,324,20.310825007719227
Image_4,479,528.3295019157088,145.32183908045977,261,18.229523339239496
Image_4,235,527.8080808080808,425.3703703703704,297,19.44613444328572
Image_4,232,526.6776556776557,375.3113553113553,273,18.643883600599406
Image_4,240,526.263959390863,399.5406091370558,394,22.397686948112614
Image_4,226,525.5456919060052,350.2924281984334,383,22.082815618339236
Image_4,20,525.3004115226338,597.9588477366256,243,17.58969042850512
Image_4,219,523.7768052516411,322.16192560175057,457,24.121991458915023
Image_4,27,522.4020979020979,575.2307692307693,286,19.08262324195121
Image_4,220,517.1662921348315,291.99775280898876,445,23.803184606416586
Image_4,195,517.1403887688984,291.8941684665227,463,24.279825147895533
Image_4,217,515.471615720524,258.98908296943233,458,24.148368712786887
Image_4,32,512.5346260387812,493.29639889196676,361,21.43920417481474
Image_4,164,511.45454545454544,199.22459893048128,374,21.821814538001895
Image_4,171,510.28915662650604,174.4578313253012,332,20.56004690782767
Image_4,177,510.14084507042253,11.654929577464788,142,13.446189622059965
Image_4,22,508.235632183908,464.5258620689655,348,21.049640414216977
Image_4,174,506.80906148867314,148.33656957928804,309,19.83509564693766
Image_4,11,506.53846153846155,437.3692307692308,260,18.19456736586892
Image_4,241,505.3185840707965,412.93510324483776,339,20.775663783985824
Image_4,178,503.04,119.37894736842105,475,24.592453796829673
Image_4,150,501.7142857142857,87.24330357142857,448,23.883285285767386
Image_4,484,501.01246882793015,361.81047381546136,401,22.595775212167435
Image_4,486,498.31891891891894,331.7477477477477,555,26.582850624566497
Image_4,212,498.09200968523004,333.27602905569006,413,22.93137440223813
Image_4,169,497.66212534059946,59.18528610354223,367,21.616635097022034
Image_4,472,494.68215158924204,30.097799511002446,409,22.820056393372074
Image_4,242,493.1624203821656,305.359872611465,314,19.994929783493642
Image_4,480,492.52595155709344,282.56747404844293,289,19.182445840623714
Image_4,211,490.2625,261.1791666666667,240,17.480774889473267
Image_4,204,489.296875,238.30859375,256,18.0540666735282
Image_4,31,488.44412607449857,569.974212034384,349,21.079862454783044
Image_4,193,487.890756302521,213.38375350140055,357,21.320096563347295
Image_4,179,486.3717472118959,188.90334572490707,269,18.5067943613625
Image_4,2,485.53846153846155,546.1153846153846,338,20.7449985808745
Image_4,209,484.84255319148934,168.02978723404254,235,17.297725082009
Image_4,5,483.2023460410557,522.3519061583578,341,20.83685880248485
Image_4,478,481.67905405405406,145.19932432432432,296,19.413369239820483
Image_4,188,481.6216216216216,156.40540540540542,37,6.863662517577698
Image_4,6,479.07563025210084,494.12394957983196,476,24.61832697999475
Image_4,181,477.4336917562724,100.14695340501792,279,18.847647942942654
Image_4,3,475.82875264270615,463.41649048625794,473,24.54062559633988
Image_4,183,475.68503937007875,79.6732283464567,254,17.983404693292407
Image_4,15,474.19191919191917,435.75,396,22.45446191105733
Image_4,439,472.07077625570776,409.88584474885846,438,23.615226456547084
Image_4,403,472.0325203252033,57.983739837398375,246,17.697935698969246
Image_4,409,470.0869565217391,35.90909090909091,253,17.94796937867892
Image_4,434,469.4711779448622,382.32581453634083,399,22.539356209735228
Image_4,165,467.83977900552486,9.91988950276243,362,21.468877828012552
Image_4,224,465.93333333333334,351.4921568627451,510,25.482389366284572
Image_4,190,462.7154150197629,318.1166007905138,506,25.38226171238474
Image_4,0,461.3262599469496,622.4933687002653,377,21.909160375631842
Image_4,206,460.34267912772583,290.46105919003116,321,20.216574731145414
Image_4,12,459.75,598.8576923076923,260,18.19456736586892
Image_4,197,458.5623100303951,265.45288753799394,329,20.466944330257718
Image_4,19,456.9040590405904,578.6752767527676,271,18.575465448360347
Image_4,189,455.4760820045558,240.41230068337129,439,23.642169108157916
Image_4,9,454.6886075949367,554.587341772152,395,22.42609239636699
Image_4,192,453.590799031477,212.5641646489104,413,22.93137440223813
Image_4,8,452.11583011583014,530.8108108108108,259,18.159544104586082
Image_4,18,450.4915824915825,508.7171717171717,297,19.44613444328572
Image_4,163,448.71460674157305,152.0,445,23.803184606416586
Image_4,127,446.09053497942386,488.5061728395062,243,17.58969042850512
Image_4,136,445.70222222222225,450.7866666666667,225,16.925687506432688
Image_4,170,445.6536458333333,126.36197916666667,384,22.111625566165472
Image_4,436,445.55956678700363,469.7581227436823,277,18.77997214831907
Image_4,160,443.98369565217394,100.73641304347827,368,21.646065519224038
Image_4,229,442.9381443298969,428.192439862543,291,19.248706645328987
Image_4,45,442.26582278481015,428.90717299578057,237,17.371176474327626
Image_4,41,441.1758241758242,628.4065934065934,182,15.222667215103916
Image_4,152,440.919689119171,75.74611398963731,386,22.16913314200113
Image_4,42,440.35751295336786,604.3056994818653,193,15.67594437773643
Image_4,223,439.4931506849315,403.72328767123287,365,21.557653718072718
Image_4,159,438.62863534675614,49.6420581655481,447,23.85661494212072
Image_4,40,437.47222222222223,581.9444444444445,144,13.540550005146152
Image_4,28,434.95862068965516,560.2758620689655,145,13.58748446131949
Image_4,154,434.7090909090909,20.151515151515152,495,25.104851615652017
Image_4,230,434.096,377.72,375,21.850968611841584
Image_4,39,434.01875,537.875,160,14.27299292922217
Image_4,225,431.94933333333336,349.1306666666667,375,21.850968611841584
Image_4,43,431.3192771084337,513.8674698795181,166,14.538148590038452
Image_4,46,429.58045977011494,465.0919540229885,174,14.884343478431232
Image_4,420,428.4243119266055,322.4288990825688,436,23.56124872549269
Image_4,444,427.81159420289856,465.1497584541063,207,16.23454913941803
Image_4,415,426.4746543778802,292.8824884792627,434,23.507147049675353
Image_4,135,425.5664739884393,440.3063583815029,173,14.841510746523857
Image_4,418,424.2063492063492,265.9867724867725,378,21.938198374294355
Image_4,416,422.3034055727554,240.68421052631578,323,20.279456919490165
Image_4,417,421.8891966759003,213.33518005540165,361,21.43920417481474
Image_4,144,421.2257053291536,618.294670846395,319,20.153496341094687
Image_4,401,420.55882352941177,188.95378151260505,238,17.407785949022028
Image_4,132,419.0949554896142,594.3353115727003,337,20.71428798138497
Image_4,140,418.7449392712551,570.9271255060729,247,17.733870630789692
Image_4,133,417.7704918032787,550.5464480874317,183,15.26443044094783
Image_4,395,417.3227665706052,165.4178674351585,347,21.019374919894773
Image_4,130,414.96629213483146,529.2546816479401,267,18.437867513470433
Image_4,131,414.21926910299004,505.0830564784053,301,19.576646877473273
Image_4,147,412.3348416289593,480.26018099547514,442,23.722813466638858
Image_4,433,411.989010989011,403.96263736263734,455,24.069150231250354
Image_4,483,410.94685990338166,372.57004830917873,414,22.959119571977435
Image_4,490,410.3554987212276,89.62404092071611,391,22.312253628700276
Image_4,408,407.9451612903226,63.77741935483871,310,19.867165345562018
Image_4,142,407.7266435986159,455.5951557093426,289,19.182445840623714
Image_4,421,406.39340101522845,342.6015228426396,394,22.397686948112614
Image_4,126,406.0323450134771,431.3342318059299,371,21.73411767467788
Image_4,394,405.40168539325845,37.581460674157306,356,21.290215544369623
Image_4,402,402.92116182572613,12.825726141078839,241,17.517155313611116
Image_4,414,401.7435897435897,309.9980276134122,507,25.40733061895184
Image_4,476,400.80573248407643,278.29617834394907,314,19.994929783493642
Image_4,137,399.43809523809523,621.9142857142857,210,16.351767622932517
Image_4,145,397.2649253731343,565.0746268656717,268,18.47236308621676
Image_4,423,397.21188630490957,250.80361757105942,387,22.197831060995757
Image_4,141,396.96370967741933,586.5,248,17.769732893161912
Image_4,419,396.6985294117647,191.70955882352942,272,18.609705966725112
Image_4,422,395.67333333333335,221.06,450,23.936536824085962
Image_4,143,394.7225806451613,603.4516129032259,155,14.048207338801282
Image_4,138,393.898916967509,523.2202166064982,277,18.77997214831907
Image_4,412,393.0843023255814,167.09011627906978,344,20.928315827817965
Image_4,411,389.16184971098266,139.8612716763006,346,20.98906578384008
Image_4,406,388.8355091383812,110.43603133159269,383,22.082815618339236
Image_4,441,385.75454545454545,373.54318181818184,440,23.66908109081279
Image_4,442,384.57575757575756,400.0681818181818,396,22.45446191105733
Image_4,400,384.2067901234568,55.82098765432099,324,20.310825007719227
Image_4,440,382.32026143790847,450.2875816993464,306,19.738573927438622
Image_4,438,381.67870036101084,348.6895306859206,277,18.77997214831907
Image_4,435,379.9943342776204,424.1614730878187,353,21.200319792199185
Image_4,393,379.9310344827586,31.82758620689655,290,19.21560480373171
Image_4,146,379.85915492957747,553.830985915493,71,9.507891862878783
Image_4,429,378.19607843137254,324.20168067226894,357,21.320096563347295
Image_4,397,378.1617647058824,8.838235294117647,272,18.609705966725112
Image_4,430,376.76623376623377,299.7142857142857,385,22.140398025397776
Image_4,428,376.60723514211884,273.67700258397934,387,22.197831060995757
Image_4,427,372.96,244.00666666666666,300,19.544100476116796
Image_4,424,372.4339622641509,210.9769392033543,477,24.64417299969047
Image_4,134,371.4,619.0095238095238,315,20.026743534373637
