Tile_ID,Mask_ID,Centroid_X,Centroid_Y,Area,Equivalent_Diameter,Corrected_CX,Corrected_CY,File_ID,Order,2p_Thickness
Image_0,105,5.50990099009901,601.6386138613861,202,16.03728119216293,5.9071428571428575,601.6753968253968,7,0,0.14911979888522242
Image_0,105,5.50990099009901,601.6386138613861,202,16.03728119216293,5.990625,601.7989583333333,7,1,2.227745933254159
Image_0,947,26.075388026607538,598.9113082039911,451,23.96311821686732,26.01467076083248,598.935516888434,7,2,0.04803612861888317
Image_0,947,26.075388026607538,598.9113082039911,451,23.96311821686732,26.020858403529882,598.9831528279182,7,3,3.8321557549027787
Image_0,102,51.66179540709812,596.3716075156576,479,24.69578388972788,51.71439568899153,596.310623556582,7,4,0.0485632212240968
Image_0,102,51.66179540709812,596.3716075156576,479,24.69578388972788,51.75603392041748,596.3356164383562,7,5,3.3505100664810925
Image_0,109,77.85680751173709,593.6338028169014,426,23.28948359361322,77.97763109644296,593.7323065639897,7,6,0.027867510005584035
Image_0,109,77.85680751173709,593.6338028169014,426,23.28948359361322,78.00349497597203,593.7426823940585,7,7,4.738062582688556
Image_0,944,102.74744897959184,593.9413265306123,392,22.34076770248023,102.74091441969519,593.9210629152012,7,8,0.04404826988281539
Image_0,944,102.74744897959184,593.9413265306123,392,22.34076770248023,102.75384615384615,593.9631701631702,7,9,3.382075905268234
Image_0,131,128.11004784688996,591.9138755980862,418,23.06976657227589,128.04804469273742,591.852886405959,7,10,0.0979076339256527
Image_0,131,128.11004784688996,591.9138755980862,418,23.06976657227589,128.11155378486055,591.9274015050908,7,11,3.80928644434929
Image_0,132,154.7425925925926,588.175925925926,540,26.221162334209897,154.66565860215053,588.2372311827957,7,12,0.027380656889601392
Image_0,132,154.7425925925926,588.175925925926,540,26.221162334209897,154.67156862745097,588.210495963091,7,13,1.682578367991482
Image_0,1162,183.87003610108303,586.5036101083033,554,26.558891313141824,183.31939281288723,586.7989467162329,7,14,0.07955368513309842
Image_0,1162,183.87003610108303,586.5036101083033,554,26.558891313141824,183.3571047008547,586.7288995726495,7,15,4.542300051646638
Image_0,146,210.69085173501577,584.4416403785489,317,20.090219901261573,210.84731543624162,585.0357941834452,7,16,0.03913421046543775
