Tile_ID,Mask_ID,Centroid_X,Centroid_Y,Area,Equivalent_Diameter,Corrected_CX,Corrected_CY,File_ID,Order,2p_Thickness
Image_0,38,5.617021276595745,256.0744680851064,94,10.94004191971426,5.102857142857143,256.1542857142857,0,0,0.07510259742516034
Image_0,38,5.617021276595745,256.0744680851064,94,10.94004191971426,5.150442477876106,256.21238938053096,0,1,56.347283572244365
Image_0,37,4.956363636363636,329.6,275,18.712051592547777,5.43010752688172,329.55913978494624,0,2,0.163651578806174
Image_0,37,4.956363636363636,329.6,275,18.712051592547777,5.5488372093023255,329.446511627907,0,3,
Image_1,118,12.48936170212766,100.72340425531917,94,10.94004191971426,12.466666666666667,100.55333333333333,45,0,0.011958072864924826
Image_1,118,12.48936170212766,100.72340425531917,94,10.94004191971426,12.476635514018692,100.54672897196262,45,1,2.087775171853064
Image_1,389,22.35593220338983,101.67796610169492,59,8.667244841319219,22.44736842105263,102.07894736842105,45,2,0.03258488940157969
Image_1,389,22.35593220338983,101.67796610169492,59,8.667244841319219,22.453125,102.046875,45,3,4.550376935186847
Image_1,114,32.85263157894737,100.14736842105263,95,10.998079684646791,32.87441860465116,100.4015503875969,45,4,0.09296236496265765
Image_1,114,32.85263157894737,100.14736842105263,95,10.998079684646791,32.95973154362416,100.43847874720358,45,5,2.5073946528995616
Image_1,379,46.46896551724138,100.24137931034484,145,13.58748446131949,46.46638655462185,100.5798319327731,45,6,0.020200065648644103
Image_1,379,46.46896551724138,100.24137931034484,145,13.58748446131949,46.4685534591195,100.55974842767296,45,7,16.135568694020684
Image_1,120,72.63846153846154,100.05384615384617,130,12.865501965161371,72.60023724792407,100.1091340450771,45,8,1.424790192000164
Image_1,380,84.10426540284361,99.09004739336493,211,16.39065416446578,84.08936170212766,98.9872340425532,45,10,2.6772492991977135
Image_1,378,96.18320610687024,101.6946564885496,131,12.914889870235298,96.35820895522389,102.17910447761194,45,11,0.08254994997903643
Image_1,378,96.18320610687024,101.6946564885496,131,12.914889870235298,96.3695652173913,102.26086956521739,45,12,2.529135670957354
Image_1,388,124.10569105691056,102.97560975609755,123,12.514330345744634,123.85061728395061,102.81975308641975,45,15,0.044598758139417195
Image_1,388,124.10569105691056,102.97560975609755,123,12.514330345744634,123.89518900343641,102.8213058419244,45,16,
Image_10,513,14.552941176470588,323.54117647058825,85,10.403141895720198,14.619047619047619,323.3641456582633,68,0,0.016890575905062846
Image_10,513,14.552941176470588,323.54117647058825,85,10.403141895720198,14.633517495395948,323.35543278084714,68,1,3.273066150451374
Image_10,532,26.678571428571427,326.48809523809524,84,10.34176589165282,26.51310861423221,326.438202247191,68,2,0.06824840079877051
Image_10,532,26.678571428571427,326.48809523809524,84,10.34176589165282,26.581333333333333,326.44,68,3,3.4794671947685103
Image_10,535,40.09090909090909,326.4848484848485,99,11.227230955528665,40.060796645702304,326.4297693920335,68,4,0.03255543728665479
Image_10,535,40.09090909090909,326.4848484848485,99,11.227230955528665,40.08296296296296,326.4059259259259,68,5,3.840867845583002
Image_10,526,52.92,327.68666666666667,150,13.81976597885342,52.85867446393762,327.6978557504873,68,6,0.04746473045519844
Image_10,526,52.92,327.68666666666667,150,13.81976597885342,52.90419947506562,327.7112860892388,68,7,3.807574339933998
Image_10,524,68.85128205128206,328.32307692307694,195,15.7569575497098,68.6999226604795,328.32327919566893,68,8,0.011053811926117102
Image_10,524,68.85128205128206,328.32307692307694,195,15.7569575497098,68.7047047047047,328.3133133133133,68,9,3.721429273130525
Image_10,523,86.325,328.05,200,15.957691216057308,86.42479213907784,328.0952380952381,68,10,0.04299771165435005
Image_10,523,86.325,328.05,200,15.957691216057308,86.45052833813641,328.12968299711815,68,11,3.9205517200975706
Image_10,633,105.44202898550724,328.8369565217391,276,18.746042631630413,105.35514541387025,328.90604026845637,68,12,0.09122541578286664
Image_10,633,105.44202898550724,328.8369565217391,276,18.746042631630413,105.39600550964187,328.9876033057851,68,13,3.7730071528833413
Image_10,634,124.13157894736842,330.81052631578945,190,15.553633450087505,124.08313725490196,330.7811764705882,68,14,0.08992678643311569
Image_10,634,124.13157894736842,330.81052631578945,190,15.553633450087505,124.10976837865054,330.86706948640483,68,15,3.57959048230331
Image_10,636,140.86666666666667,330.87179487179486,195,15.7569575497098,140.68930041152262,330.8230452674897,68,16,0.034544391838490146
