Tile_ID,Mask_ID,Centroid_X,Centroid_Y,Area,Equivalent_Diameter,Centroid_Y_inverted
Image_2,644,157.0761421319797,268.5279187817259,197,15.837556323903858,367.0937028398958
Image_2,637,138.03964757709252,281.16299559471366,227,17.000746355818674,354.458626026908
Image_2,212,104.44827586206895,261.17241379310343,29,6.076507779746499,374.44920782851824
Image_2,646,67.02173913043478,271.7173913043478,46,7.653039857325812,363.90423031727386
Image_2,206,55.888888888888886,276.26666666666665,45,7.569397566060481,359.354954954955
Image_2,652,43.766666666666666,265.90416666666664,240,17.480774889473267,369.71745495495503
Image_2,205,24.206540447504302,258.50946643717725,581,27.19838553096727,377.1121551844444
Image_2,201,3.3380281690140845,281.35915492957747,142,13.446189622059965,354.2624666920442
Image_3,179,629.4782608695652,302.94565217391306,184,15.306079714651624,333.55434782608694
Image_3,175,615.675925925926,299.90277777777777,216,16.583719174624104,336.59722222222223
Image_3,174,600.7551020408164,296.1173469387755,196,15.797308339337176,340.3826530612245
Image_3,171,587.2057613168724,292.2921810699589,243,17.58969042850512,344.2078189300411
Image_3,176,573.0,303.0,3,1.95441004761168,333.5
Image_3,971,558.5384615384615,282.38461538461536,13,4.068428945128219,354.11538461538464
Image_3,69,537.2227272727273,304.2181818181818,220,16.73656774376801,332.2818181818182
Image_3,802,520.6174242424242,301.7234848484849,264,18.333991376950163,334.7765151515151
Image_3,811,505.13084112149534,298.2289719626168,214,16.50676414605009,338.2710280373832
Image_3,806,480.1116751269036,294.4111675126904,197,15.837556323903858,342.0888324873096
Image_3,962,466.390243902439,290.7609756097561,205,16.15593100600236,345.7390243902439
Image_3,975,452.2983193277311,287.5882352941176,238,17.407785949022028,348.9117647058824
Image_3,722,436.1115537848606,284.9561752988048,251,17.876888032555495,351.5438247011952
Image_3,731,419.2298850574713,280.91570881226056,261,18.229523339239496,355.58429118773944
Image_3,1176,396.5679012345679,302.8312757201646,243,17.58969042850512,333.6687242798354
Image_3,639,381.747191011236,299.3876404494382,178,15.054455784347004,337.1123595505618
Image_3,637,358.95631067961165,308.54368932038835,206,16.195287778099022,327.95631067961165
Image_3,1139,297.4113475177305,288.27659574468083,141,13.398760233979036,348.22340425531917
Image_3,544,282.6666666666667,282.97222222222223,180,15.13879513212096,353.52777777777777
Image_3,38,269.3052631578948,303.5263157894737,95,10.998079684646791,332.9736842105263
Image_3,462,248.78378378378375,291.6216216216216,37,6.863662517577698,344.8783783783784
Image_3,457,235.2828282828283,297.4646464646465,99,11.227230955528665,339.0353535353535
Image_3,454,222.26966292134836,306.4719101123595,89,10.645107772184812,330.0280898876405
Image_3,1055,209.84666666666664,291.18,150,13.81976597885342,345.32
Image_3,1101,198.5337078651685,304.6741573033708,178,15.054455784347004,331.8258426966292
Image_3,456,186.24271844660197,289.3980582524272,103,11.451797811161432,347.1019417475728
Image_3,365,174.20143884892087,287.1726618705036,139,13.303394180365686,349.3273381294964
Image_3,355,160.68695652173912,296.7913043478261,115,12.100518486599809,339.7086956521739
Image_3,354,148.46666666666667,281.2333333333333,120,12.360774464742066,355.2666666666667
Image_3,352,134.95726495726495,290.55555555555554,117,12.205286835384658,345.94444444444446
Image_3,1043,123.47967479674796,288.1544715447154,123,12.514330345744634,348.3455284552846
Image_3,1050,109.75,305.375,8,3.1915382432114616,331.125
Image_3,1050,88.40072202166066,305.76895306859205,277,18.77997214831907,330.73104693140795
Image_3,257,74.5,293.0,2,1.5957691216057308,343.5
Image_3,244,55.54434250764526,299.7155963302752,327,20.4046399411604,336.7844036697248
Image_3,245,38.19871794871795,296.5064102564103,312,19.93114994066752,339.9935897435897
Image_3,247,21.18936877076412,293.57142857142856,301,19.576646877473276,342.92857142857144
Image_3,259,7.282051282051282,275.5897435897436,39,7.046725639945928,360.9102564102564
Image_4,280,635.8137254901961,330.8333333333333,102,11.396070970426017,304.61301859799715
Image_4,279,612.1145038167939,324.59541984732823,131,12.914889870235298,310.85093208400224
Image_4,259,598.390625,322.234375,128,12.766152972845846,313.21197693133047
Image_4,260,583.8918918918919,319.9662162162162,148,13.727325035155395,315.4801357151143
Image_4,284,570.9166666666666,339.30555555555554,36,6.770275002573076,296.1407963757749
Image_4,261,556.1909090909091,314.2818181818182,110,11.834540545406394,321.16453374951226
Image_4,974,544.2490842490843,334.35531135531136,273,18.64388360059941,301.0910405760191
Image_4,805,525.9288888888889,331.5911111111111,225,16.925687506432688,303.85524082021936
Image_4,985,513.3809523809524,324.42857142857144,21,5.170882945826411,311.017780502759
Image_4,985,486.9180327868853,323.52131147540985,305,19.70629496237749,311.9250404559206
Image_4,718,471.2264150943397,339.2169811320755,106,11.617374563210364,296.229370799255
Image_4,1234,426.469696969697,325.74242424242425,132,12.964089628857147,309.7039276889062
Image_4,715,413.09615384615387,348.27564102564105,156,14.093451279891855,287.1707109056894
Image_4,1353,390.3449367088608,323.5443037974684,316,20.0585068271871,311.9020481338621
Image_4,646,346.6219512195122,335.7642276422764,246,17.697935698969246,299.68212428905406
Image_4,647,328.55555555555554,331.4897119341564,243,17.58969042850512,303.9566399971741
Image_4,36,311.0452488687783,347.8325791855204,221,16.774562271083887,287.6137727458101
Image_4,559,294.672131147541,344.7008196721312,244,17.625846048215095,290.74553225919925
Image_4,566,278.255230125523,340.77405857740587,239,17.44431859350499,294.6722933539246
Image_4,1171,266.95054945054943,355.7582417582417,182,15.222667215103916,279.6881101730888
Image_4,496,223.11864406779665,354.31073446327684,177,15.012108426804138,281.1356174680536
Image_4,1178,197.26666666666668,352.3066666666667,75,9.772050238058398,283.1396852646638
Image_4,1070,161.35260115606937,345.7630057803468,173,14.841510746523856,289.68334615098365
Image_4,447,146.6651376146789,360.3532110091743,218,16.66031874701878,275.0931409221562
Image_4,363,82.76086956521739,335.5108695652174,92,10.82303275961202,299.9354823661131
Image_4,1071,69.5925925925926,346.0740740740741,162,14.361922094451575,289.3722778572564
Image_4,367,54.869565217391305,344.64251207729467,207,16.23454913941803,290.8038398540358
Image_4,369,40.439655172413794,337.2844827586207,116,12.153015559492998,298.16186917270977
Image_4,1109,12.571428571428571,354.6047619047619,210,16.351767622932517,280.84159002656855
Image_5,150,633.1102362204724,331.8031496062992,254,17.983404693292407,305.1968503937008
Image_5,147,618.2364532019704,328.76354679802955,203,16.07692842495848,308.23645320197045
Image_5,682,592.7236180904523,342.2462311557789,199,15.91774699517169,294.7537688442211
Image_5,706,577.7835497835498,339.56277056277054,231,17.14987856615383,297.43722943722946
Image_5,146,557.8814432989691,334.71907216494844,388,22.22649192646566,302.28092783505156
Image_5,689,536.34375,330.4330357142857,224,16.88803298257901,306.5669642857143
Image_5,683,517.6455696202531,344.0379746835443,158,14.183506197980655,292.9620253164557
Image_5,31,501.9875776397516,341.88198757763973,161,14.317526556719258,295.11801242236027
Image_5,489,486.9652173913044,338.16521739130434,115,12.100518486599809,298.83478260869566
Image_5,895,474.83653846153845,325.33413461538464,416,23.014509567006368,311.66586538461536
Image_5,690,435.265625,344.18359375,256,18.0540666735282,292.81640625
Image_5,897,423.2021276595744,330.23936170212767,188,15.471555655790098,306.76063829787233
Image_5,891,401.1267605633803,346.9323943661972,355,21.260292528114064,290.0676056338028
Image_5,375,385.5282051282051,337.93333333333334,195,15.7569575497098,299.06666666666666
Image_5,889,368.3296703296703,351.1978021978022,182,15.222667215103916,285.8021978021978
Image_5,374,352.7403314917127,348.0110497237569,181,15.180789096653193,288.9889502762431
Image_5,381,338.1456310679612,338.56310679611653,103,11.451797811161432,298.43689320388347
Image_5,330,294.6162790697674,333.36046511627904,86,10.464157913908982,303.63953488372096
Image_5,829,272.9980732177264,333.8188824662813,519,25.70625067405882,303.1811175337187
Image_5,816,252.36516853932585,353.1685393258427,178,15.054455784347004,283.8314606741573
Image_5,281,237.4,352.1137254901961,255,18.01877032173579,284.8862745098039
Image_5,287,224.6865671641791,335.17164179104475,134,13.061933202803932,301.82835820895525
Image_5,751,200.9355608591885,342.2243436754177,419,23.09734550211416,294.7756563245823
Image_5,289,187.15,336.675,40,7.136496464611085,300.325
Image_5,229,176.2258064516129,333.741935483871,31,6.282549314314218,303.258064516129
Image_5,920,162.31666666666666,332.75,60,8.740387444736633,304.25
Image_5,233,146.6326530612245,334.2448979591837,49,7.898654169668588,302.7551020408163
Image_5,227,134.21487603305786,353.1487603305785,121,12.412170838050638,283.8512396694215
Image_5,903,116.10328638497651,350.4507042253521,213,16.46815177937675,286.5492957746479
Image_5,201,88.54938271604938,348.74691358024694,162,14.361922094451575,288.25308641975306
Image_5,199,49.42131979695432,353.01522842639594,197,15.837556323903858,283.98477157360406
Image_5,196,32.55,350.0681818181818,220,16.73656774376801,286.9318181818182
Image_5,765,4.04424778761062,366.3805309734513,113,11.994835078277376,270.6194690265487
Image_6,584,624.7622950819672,308.5983606557377,366,21.587164551489145,328.1628333741131
Image_6,144,599.9677419354839,308.2258064516129,31,6.282549314314218,328.5353875782379
Image_6,146,568.6659959758551,328.7424547283702,497,25.15551736167189,308.0187393014806
Image_6,586,533.359649122807,326.35087719298247,114,12.047792665040705,310.41031683686833
Image_6,895,521.2727272727273,324.6280991735537,121,12.412170838050638,312.1330948562971
Image_6,598,500.5016181229773,336.0194174757282,309,19.83509564693766,300.7417765541226
Image_6,403,482.8255033557047,334.248322147651,149,13.773623058786647,302.5128718821998
Image_6,808,402.8247663551402,348.52803738317755,428,23.34408972623798,288.23315664667325
Image_6,354,387.0,336.9166666666667,24,5.527906391541368,299.8445273631841
Image_6,741,277.9971428571429,345.4457142857143,350,21.11004122822376,291.3154797441365
Image_6,247,170.5099715099715,341.81481481481484,351,21.14017691983778,294.94637921503596
Image_6,249,156.84313725490196,353.46078431372547,102,11.396070970426017,283.30040971612533
Image_6,253,146.2806324110672,363.6324110671937,253,17.94796937867892,273.1287829626571
Image_6,254,131.7596153846154,348.0,104,11.507254783503184,288.7611940298508
Image_6,16,108.44444444444444,342.72222222222223,36,6.770275002573076,294.03897180762857
Image_6,714,98.12446351931332,352.6351931330472,233,17.22396045987371,284.1260008968036
Image_6,199,86.26627218934911,366.207100591716,169,14.668929172241665,270.55409343813477
Image_6,205,73.1867469879518,364.0421686746988,166,14.538148590038452,272.719025355152
Image_6,694,36.61507936507937,370.7142857142857,252,17.91246396432554,266.0469083155651
Image_6,198,10.67142857142857,349.6809523809524,210,16.351767622932517,287.0802416488984
Image_7,486,626.6813996316758,326.69429097605894,543,26.29389801439097,309.0492987675308
Image_7,114,599.0777202072538,324.07253886010363,193,15.67594437773643,311.6710508834861
Image_7,104,577.2473498233215,319.3144876325088,283,18.982275710779543,316.4291021110809
Image_7,477,526.3146551724138,324.6551724137931,232,17.186959427966244,311.08841732979664
Image_7,302,513.624203821656,338.7070063694268,157,14.13855043925722,297.03658337416294
Image_7,299,503.5177865612648,320.5889328063241,253,17.94796937867892,315.1546569372656
Image_7,489,467.82142857142856,346.7916666666667,168,14.625465582862905,288.95192307692304
Image_7,265,445.0173697270472,343.454094292804,403,22.65205369339104,292.28949545078575
Image_7,266,423.2166666666666,341.8933333333333,300,19.5441004761168,293.8502564102564
Image_7,267,404.8888888888889,334.25,144,13.540550005146152,301.4935897435897
Image_7,619,392.6,324.4,10,3.5682482323055424,311.34358974358975
Image_7,619,380.0,345.0,1,1.1283791670955126,290.7435897435897
Image_7,637,307.8557692307692,316.91346153846155,208,16.273715780512877,318.8301282051282
Image_7,213,291.62406015037595,346.62406015037595,266,18.403307281560924,289.11952959321377
Image_7,16,226.83333333333331,344.6666666666667,6,2.763953195770684,291.07692307692304
Image_7,183,164.88709677419354,333.7903225806452,62,8.884866446580956,301.95326716294454
Image_7,555,105.4319248826291,344.7464788732394,213,16.46815177937675,290.9971108703503
Image_7,150,84.2776617954071,335.9394572025052,479,24.69578388972788,299.8041325410845
Image_8,69,635.2592592592592,236.14814814814812,27,5.863230142835039,399.67597245486695
Image_8,338,624.4953560371517,252.0185758513932,323,20.279456919490165,383.80554475162194
Image_8,549,608.4322033898305,245.36864406779665,236,17.334489682638438,390.45547653521845
Image_8,342,591.5071090047394,240.59241706161137,211,16.39065416446578,395.2317035414037
Image_8,341,568.6899441340782,236.01117318435757,358,21.349935761383176,399.81294741865753
Image_8,346,558.4651162790698,251.69435215946845,301,19.576646877473276,384.12976844354665
Image_8,543,538.3627906976744,245.56744186046512,215,16.545286401814263,390.25667874255
Image_8,243,513.6,266.5828571428572,175,14.927053303604616,369.2412634601579
Image_8,336,491.4275862068965,259.34137931034485,580,27.17496892263898,376.48274129267026
Image_8,20,462.2307692307692,266.61538461538464,13,4.068428945128219,369.20873598763046
Image_8,358,442.1743421052632,253.62828947368425,304,19.67396303746374,382.1958311293308
Image_8,231,410.3061224489796,263.0408163265306,49,7.898654169668588,372.7833042764845
Image_8,494,394.6244057052298,264.8621236133122,631,28.34456125481373,370.9619969897029
Image_8,468,329.62105263157895,274.13157894736844,190,15.553633450087505,361.69254165564666
Image_8,191,311.10869565217394,277.6304347826087,46,7.653039857325812,358.1936858204064
Image_8,519,259.007299270073,289.68856447688563,411,22.875783109789968,346.1355561261295
Image_8,161,236.22608695652173,310.6347826086957,115,12.100518486599809,325.18933799431943
Image_8,522,161.35584415584415,306.0077922077922,385,22.140398025397776,329.8163283952229
Image_8,412,139.42857142857142,327.57142857142856,14,4.222008245644752,308.25269203158655
Image_8,131,127.31674208144796,314.5565610859729,221,16.774562271083887,321.26755951704223
Image_8,129,115.67647058823528,324.7352941176471,34,6.579524642479541,311.08882648536803
Image_8,400,89.1921921921922,326.5975975975976,333,20.590987552733093,309.2265230054175
Image_8,90,28.323943661971832,322.5,142,13.446189622059965,313.3241206030151
Image_9,100,635.0434782608696,312.42391304347825,92,10.82303275961202,325.70108695652175
Image_9,442,596.1647727272727,335.68465909090907,352,21.17026971360491,302.44034090909093
Image_9,105,575.0743801652893,329.41735537190084,242,17.55346033766304,308.70764462809916
Image_9,106,551.6166666666667,329.7944444444444,180,15.13879513212096,308.3305555555556
Image_9,450,530.9929577464789,322.7323943661972,284,19.015783725757565,315.3926056338028
Image_9,716,449.0990990990991,328.5825825825826,333,20.590987552733093,309.5424174174174
Image_9,695,434.5663082437276,327.8817204301075,279,18.84764794294265,310.2432795698925
Image_9,631,416.6560975609756,324.4682926829268,410,22.847936741452536,313.6567073170732
Image_9,233,352.7916666666667,336.0,24,5.527906391541368,302.125
Image_9,584,342.05623471882643,312.6332518337408,409,22.820056393372077,325.4917481662592
Image_9,581,321.0125944584383,332.96221662468514,397,22.48279562821002,305.16278337531486
Image_9,633,297.8405063291139,328.1316455696203,395,22.42609239636699,309.9933544303797
Image_9,206,276.2,335.7,10,3.5682482323055424,302.425
Image_9,602,237.7524752475248,319.1848184818482,303,19.64157789116634,318.9401815181518
Image_9,602,226.0,313.0,1,1.1283791670955126,325.125
Image_9,686,215.2412645590682,325.01331114808653,601,27.66255531193445,313.11168885191347
Image_9,519,164.23287671232876,325.4082191780822,365,21.55765371807272,312.7167808219178
Image_9,548,142.49065420560748,318.0934579439252,214,16.50676414605009,320.0315420560748
Image_9,522,116.76671850699844,322.24416796267496,643,28.61281229213077,315.88083203732504
Image_9,132,102.16981132075472,323.3018867924528,53,8.214724333230155,314.8231132075472
Image_9,681,91.97631133671744,317.3299492385787,591,27.431452220735256,320.7950507614213
Image_9,517,69.09401709401709,311.1431623931624,468,24.41057367076932,326.9818376068376
Image_10,159,625.156462585034,322.5442176870748,147,13.680870333281758,315.7414965986395
Image_10,165,598.5191256830601,333.6120218579235,183,15.26443044094783,304.67369242779085
Image_10,915,465.5619834710744,327.5702479338843,121,12.412170838050638,310.71546635183006
Image_10,918,455.26849315068495,325.013698630137,365,21.55765371807272,313.2720156555773
Image_10,689,431.5331125827815,330.46026490066225,302,19.60913925979463,307.8254493850521
Image_10,1005,415.3507109004739,333.1184834123223,211,16.39065416446578,305.16723087339204
Image_10,990,402.15,340.05,20,5.046265044040321,298.2357142857143
Image_10,921,388.33584905660376,352.0867924528302,265,18.36868202552426,286.19892183288414
Image_10,929,355.951367781155,347.3191489361702,329,20.46694433025772,290.9665653495441
Image_10,398,338.15,338.8875,160,14.27299292922217,299.39821428571435
Image_10,344,313.9537037037037,336.27777777777777,216,16.583719174624104,302.00793650793656
Image_10,864,303.7511737089202,351.2300469483568,213,16.46815177937675,287.05566733735753
Image_10,1000,287.0,329.0,1,1.1283791670955126,309.28571428571433
Image_10,345,254.6342412451362,339.7315175097276,257,18.08929415419344,298.5541967759867
Image_10,872,233.76233183856505,337.04484304932737,223,16.85029431422316,301.24087123638697
Image_10,294,215.3532608695652,332.7554347826087,184,15.306079714651624,305.53027950310565
Image_10,770,181.15853658536585,346.75,164,14.450303987687134,291.53571428571433
Image_10,866,164.3360655737705,351.1448087431694,366,21.587164551489145,287.14090554254494
Image_10,19,148.92156862745097,342.6470588235294,51,8.058239062071396,295.63865546218494
Image_10,804,125.62765957446808,350.1223404255319,188,15.471555655790098,288.16337386018245
Image_10,15,112.23728813559322,346.4237288135593,59,8.667244841319219,291.861985472155
Image_10,215,67.6952380952381,341.2190476190476,105,11.562445770562215,297.0666666666667
Image_10,214,57.61971830985915,366.774647887324,355,21.260292528114064,271.5110663983903
Image_10,963,42.640586797066014,354.47432762836183,409,22.820056393372077,283.8113866573525
Image_10,10,22.3,343.6,30,6.180387232371033,294.6857142857143
Image_11,1316,629.2315789473685,378.9052631578948,95,10.998079684646791,257.98835386338175
Image_11,242,615.4459459459459,376.5,74,9.70668461991024,260.39361702127655
Image_11,990,579.2385321100918,375.3073394495413,218,16.66031874701878,261.58627757173525
Image_11,241,552.728813559322,368.2372881355933,59,8.667244841319219,268.65632888568325
Image_11,1006,529.1162790697674,366.55426356589146,258,18.12445316531431,270.3393534553851
Image_11,777,516.6410256410256,363.28205128205127,39,7.046725639945928,273.6115657392253
Image_11,987,497.6142857142857,342.3619047619048,210,16.351767622932517,294.5317122593718
Image_11,977,464.5192307692308,342.27884615384613,104,11.507254783503184,294.6147708674304
Image_11,732,443.96,348.7085714285714,175,14.927053303604616,288.18504559270514
Image_11,49,427.7048192771084,345.9457831325301,166,14.538148590038452,290.94783388874646
Image_11,740,410.48582995951415,342.9676113360324,247,17.733870630789692,293.92600568524415
Image_11,1222,389.57615894039736,340.13907284768214,151,13.86575534383214,296.7545441735944
Image_11,1318,377.429718875502,334.0481927710844,249,17.805522925178455,302.84542425019214
Image_11,685,363.4301675977654,331.55307262569835,179,15.09668435477122,305.3405443955782
Image_11,680,352.1642857142857,354.02142857142854,140,13.351162356249093,282.872188449848
Image_11,673,338.9121621621622,350.7162162162162,148,13.727325035155395,286.17740080506036
Image_11,1251,325.36241610738256,350.2013422818792,149,13.773623058786647,286.69227473939736
Image_11,608,310.320987654321,346.67283950617286,162,14.361922094451575,290.2207775151037
Image_11,610,298.2690058479532,342.5438596491228,171,14.755472278097804,294.34975737215376
Image_11,1148,285.4122807017544,339.17543859649123,228,17.03815178355966,297.7181784247853
Image_11,1150,270.0826086956522,336.3434782608696,230,17.112717355495807,300.550138760407
Image_11,612,252.92887029288704,334.0502092050209,239,17.44431859350499,302.84340781625565
Image_11,542,234.55938697318007,330.6858237547893,261,18.229523339239496,306.2077932664873
Image_11,548,213.32258064516128,330.0783410138249,217,16.622063085174787,306.81527600745164
Image_11,1053,191.96495956873315,321.7358490566038,371,21.73411767467788,315.15776796467276
Image_11,1095,180.42168674698797,337.2931726907631,249,17.805522925178455,299.6004443305135
Image_11,450,165.7292576419214,334.4323144104804,229,17.075475271404667,302.46130261079617
Image_11,1078,149.11044776119402,330.8089552238806,335,20.65272978291924,306.08466179739594
Image_11,1264,133.90243902439025,328.9593495934959,615,27.982893345973448,307.93426742778064
Image_11,438,123.63793103448276,306.3793103448276,174,14.884343478431232,330.51430667644894
Image_11,439,109.68571428571428,303.77142857142854,175,14.927053303604616,333.122188449848
Image_11,313,86.17241379310344,316.3793103448276,290,19.21560480373171,320.51430667644894
Image_11,319,68.51123595505618,314.5365168539326,356,21.290215544369623,322.35710016734396
Image_11,324,52.11464968152866,308.828025477707,157,14.13855043925722,328.06559154356955
Image_11,315,38.026315789473685,306.2368421052632,190,15.553633450087505,330.6567749160134
Image_11,21,21.035398230088497,302.82300884955754,113,11.994835078277376,334.070608171719
Image_11,312,6.8,298.48387096774195,155,14.048207338801282,338.4097460535346
Image_12,310,634.9645390070922,298.7517730496454,141,13.398760233979036,339.44822695035464
Image_12,1100,624.604743083004,321.32806324110675,253,17.94796937867892,316.8719367588933
Image_12,1096,600.6755218216318,313.3244781783681,527,25.903614421069328,324.87552182163193
Image_12,324,587.8854166666666,325.0833333333333,96,11.055812783082736,313.11666666666673
Image_12,87,575.6538461538462,310.04395604395603,182,15.222667215103916,328.156043956044
Image_12,1125,559.439024390244,306.69268292682926,205,16.15593100600236,331.5073170731708
Image_12,899,533.6187050359712,328.1654676258993,139,13.303394180365686,310.03453237410076
Image_12,1097,521.6756756756756,321.3378378378378,148,13.727325035155395,316.86216216216224
Image_12,1098,500.2759740259741,321.1136363636364,308,19.80297401347661,317.08636363636367
Image_12,885,479.3040293040293,315.56043956043953,273,18.64388360059941,322.6395604395605
Image_12,802,461.4397394136808,335.74918566775244,307,19.77080019204319,302.4508143322476
Image_12,1342,448.2,324.6,5,2.5231325220201604,313.6
Image_12,814,427.4736842105263,323.6842105263158,114,12.047792665040705,314.51578947368426
