Image_Name,Mask_ID,Centroid_X,Centroid_Y,Area,Equivalent_Diameter
X200_TGV4B_B-P_1.tif,775,583.3264248704663,326.9222797927461,193,15.67594437773643
X200_TGV4E_B-P.tif,433,582.983498349835,329.6072607260726,303,19.64157789116634
X200_TGV4E_B-P.tif,180,582.7281105990784,324.82488479262673,217,16.622063085174787
X200_TGV4C_B-P_2.tif,746,581.5533980582525,327.40776699029124,103,11.451797811161432
X200_TGV4F_B_P_2.tif,66,579.9636363636364,325.3636363636364,110,11.834540545406394
X200_TGV4B_B-P_1.tif,712,579.776923076923,322.0423076923077,260,18.19456736586892
X200_TGV4D_B-P_1.tif,205,579.1852731591449,323.4940617577197,421,23.152404806704283
X200_TGV4B_B-P_2.tif,917,578.5,327.93333333333334,60,8.740387444736633
X200_TGV4F_B_P_2.tif,132,576.8712871287129,329.71287128712873,202,16.03728119216293
X200_TGV4B_B-P_2.tif,647,576.5313531353136,323.54785478547853,303,19.64157789116634
X200_TGV4A_B_P.tif,234,576.3372781065088,324.4082840236686,169,14.668929172241665
X200_TGV4C_B-P_2.tif,205,575.4831460674158,321.6292134831461,89,10.645107772184812
X200_TGV4A_B_P.tif,740,574.9120879120879,327.1978021978022,91,10.764051215546116
X200_TGV4A_B_P.tif,445,574.7727272727273,327.0,22,5.292567428401227
X200_TGV4E_B-P.tif,791,574.248322147651,323.2281879194631,149,13.773623058786647
X200_TGV4A_B_P.tif,1170,574.0708661417323,325.7913385826772,254,17.983404693292407
X200_TGV4E_B-P.tif,705,573.9453781512605,321.74789915966386,238,17.407785949022028
X200_TGV4A_B_P.tif,271,573.6691176470588,327.0514705882353,136,13.159049284959082
X200_TGV4A_B_P.tif,1059,573.4924623115578,328.1708542713568,199,15.91774699517169
X200_TGV4A_B_P.tif,273,573.2424242424242,329.1313131313131,99,11.227230955528665
X200_TGV4A_B_P.tif,1050,572.9799331103679,328.3076923076923,299,19.511499785403828
X200_TGV4F_B_P_2.tif,102,572.9117647058823,321.7352941176471,34,6.579524642479541
X200_TGV4E_B-P.tif,303,572.4016393442623,328.4508196721312,122,12.463355264843006
X200_TGV4C_B-P_2.tif,198,571.8135135135135,328.5486486486486,370,21.70480664627101
X200_TGV4C_B-P_2.tif,208,571.7245283018868,328.4075471698113,265,18.36868202552426
X200_TGV4B_B-P_1.tif,697,571.5508021390374,327.475935828877,187,15.430353037616328
X200_TGV4E_B-P.tif,105,571.3790322580645,320.5483870967742,124,12.565098628628435
X200_TGV4C_B-P_2.tif,180,571.3125,322.5,48,7.817640190446719
X200_TGV4E_B-P.tif,169,571.2704918032787,323.55737704918033,122,12.463355264843006
X200_TGV4E_B-P.tif,187,571.2151898734177,322.8101265822785,79,10.02925341359355
X200_TGV4E_B-P.tif,703,571.078947368421,327.7631578947368,190,15.553633450087505
X200_TGV4B_B-P_1.tif,729,570.8929577464788,325.6281690140845,355,21.260292528114064
X200_TGV4C_B-P_1.tif,26,570.4827586206897,320.0344827586207,29,6.076507779746499
X200_TGV4F_B_P_2.tif,77,570.2857142857143,324.45238095238096,42,7.312732791431452
X200_TGV4B_B-P_1.tif,213,570.1219512195122,323.9390243902439,164,14.450303987687134
X200_TGV4B_B-P_1.tif,915,569.0440528634361,323.7621145374449,227,17.000746355818674
X200_TGV4E_B-P.tif,112,569.0430463576159,329.1920529801325,302,19.60913925979463
X200_TGV4E_B-P.tif,1018,568.6891891891892,323.47972972972974,296,19.413369239820483
X200_TGV4B_B-P_1.tif,194,568.4051446945338,329.5755627009646,311,19.899183360445612
X200_TGV4F_B_P_2.tif,670,568.2122905027933,327.9329608938547,179,15.09668435477122
X200_TGV4E_B-P.tif,130,568.0322580645161,325.0967741935484,155,14.048207338801282
X200_TGV4E_B-P.tif,140,568.0,324.0,1,1.1283791670955126
X200_TGV4B_B-P_1.tif,695,567.9936102236421,323.80511182108626,313,19.963065333312567
X200_TGV4E_B-P.tif,141,567.7331081081081,328.55743243243245,296,19.413369239820483
X200_TGV4F_B_P_2.tif,40,567.56,329.716,250,17.841241161527712
X200_TGV4E_B-P.tif,161,567.368,320.0,375,21.850968611841584
X200_TGV4E_B-P.tif,115,567.0738916256157,323.7783251231527,203,16.07692842495848
X200_TGV4B_B-P_2.tif,178,566.9597855227883,328.3941018766756,373,21.792621462004423
X200_TGV4B_B-P_1.tif,839,566.6855345911949,326.314465408805,159,14.228319915327
X200_TGV4B_B-P_1.tif,169,566.6756756756756,324.8828828828829,222,16.812470934731934
X200_TGV4F_B_P_2.tif,50,566.3048433048433,320.4957264957265,351,21.14017691983778
X200_TGV4E_B-P.tif,140,565.5,324.0,2,1.5957691216057308
X200_TGV4E_B-P.tif,441,565.1268656716418,322.179104477612,134,13.061933202803932
X200_TGV4A_B_P.tif,90,564.4563106796116,327.05825242718447,103,11.451797811161432
X200_TGV4E_B-P.tif,131,563.9005847953216,326.9269005847953,342,20.867389014906145
X200_TGV4E_B-P.tif,682,563.7007874015748,327.40944881889766,254,17.983404693292407
X200_TGV4F_B_P_2.tif,595,563.2931034482758,322.7241379310345,116,12.153015559492998
X200_TGV4E_B-P.tif,821,561.7605633802817,325.21830985915494,142,13.446189622059965
X200_TGV4B_B-P_1.tif,185,561.3675675675676,325.43243243243245,185,15.347615963921076
X200_TGV4E_B-P.tif,571,561.1038575667656,323.55786350148367,337,20.71428798138497
X200_TGV4E_B-P.tif,139,560.8812785388128,323.73059360730593,219,16.698486766680407
X200_TGV4F_B_P_2.tif,26,559.4702549575071,324.1756373937677,353,21.200319792199185
X200_TGV4F_B_P_2.tif,125,559.4558823529412,323.1470588235294,68,9.304852983362556
X200_TGV4F_B_P_2.tif,286,559.2477876106195,329.5619469026549,226,16.96325844612841
X200_TGV4E_B-P.tif,132,559.1666666666666,328.30833333333334,120,12.360774464742066
X200_TGV4F_B_P_2.tif,266,559.1399176954733,323.63786008230454,243,17.58969042850512
X200_TGV4E_B-P.tif,137,558.3333333333334,324.6190476190476,42,7.312732791431452
X200_TGV4F_B_P_2.tif,291,557.7777777777778,327.05555555555554,18,4.787307364817192
X200_TGV4F_B_P_2.tif,524,557.633064516129,322.5766129032258,248,17.769732893161912
X200_TGV4E_B-P.tif,706,557.3801169590644,320.7953216374269,342,20.867389014906145
X200_TGV4F_B_P_2.tif,96,557.3571428571429,326.7142857142857,14,4.222008245644752
X200_TGV4E_B-P.tif,181,556.2035398230089,325.06637168141594,226,16.96325844612841
X200_TGV4A_B_P.tif,220,555.84375,320.3928571428572,224,16.88803298257901
X200_TGV4F_B_P_2.tif,106,555.7,326.2,10,3.5682482323055424
X200_TGV4F_B_P_2.tif,369,555.7,326.65,20,5.046265044040321
X200_TGV4A_B_P.tif,1110,555.5508021390374,329.5882352941176,374,21.82181453800189
X200_TGV4D_B-P_1.tif,38,555.4827586206897,319.8965517241379,29,6.076507779746499
X200_TGV4A_B_P.tif,153,555.4525547445255,329.13868613138686,137,13.207339536360733
X200_TGV4E_B-P.tif,160,555.4173228346457,321.3070866141732,127,12.716187407449045
X200_TGV4A_B_P.tif,701,555.3552631578947,328.2149122807017,228,17.03815178355966
X200_TGV4A_B_P.tif,709,555.0621468926554,321.5084745762712,177,15.012108426804138
X200_TGV4A_B_P.tif,1097,554.85,324.7236842105263,380,21.996159369293583
X200_TGV4A_B_P.tif,708,554.0793650793651,328.1269841269841,63,8.95623198216277
X200_TGV4F_B_P_2.tif,529,553.9882121807466,325.6483300589391,509,25.45739437315213
X200_TGV4F_B_P_2.tif,103,553.8260869565217,324.1304347826087,23,5.4115163798060095
X200_TGV4D_B-P_2.tif,9,553.4055118110236,323.1771653543307,508,25.43237481489809
X200_TGV4A_B_P.tif,212,552.3482142857143,329.47767857142856,224,16.88803298257901
