Image_Name,Mask_ID,Centroid_X,Centroid_Y,Area,Equivalent_Diameter
X200_15492_PB2.tif,784,581.0855263157895,327.24780701754383,456,24.09558533008141
X200_15492_PB1.tif,940,577.950495049505,331.8811881188119,101,11.340070282773889
X200_15492_PB1.tif,826,577.8472222222222,328.7453703703704,216,16.583719174624104
X200_15492_PB2.tif,747,576.4675324675325,329.8831168831169,77,9.901487006738307
X200_15492_PB2.tif,298,576.3504672897196,325.93457943925233,214,16.50676414605009
X200_15492_PB1.tif,543,575.4,333.0,50,7.978845608028654
X200_15492_PB1.tif,351,575.0971428571429,330.10857142857145,175,14.927053303604616
X200_15492_PB1.tif,306,575.056338028169,324.5211267605634,71,9.507891862878784
X200_15492_PB1.tif,1645,574.1836734693877,330.90816326530614,98,11.170383851240114
X200_15492_PB1.tif,1001,572.404958677686,330.3801652892562,121,12.412170838050638
X200_15492_PB2.tif,696,572.1570247933885,326.55371900826447,121,12.412170838050638
X200_15492_PB1.tif,240,570.7590909090909,324.55454545454546,220,16.73656774376801
X200_15492_PB2.tif,303,570.0956937799043,331.45454545454544,209,16.312788383647018
X200_15492_PB1.tif,1049,569.9512195121952,327.5487804878049,82,10.217907939900584
X200_15492_PB2.tif,1110,566.1153846153846,328.02564102564105,78,9.965574970333758
X200_15492_PB1.tif,1483,566.0,333.0,1,1.1283791670955126
X200_15492_PB1.tif,340,565.924882629108,333.3286384976526,213,16.46815177937675
X200_15492_PB1.tif,1483,564.7948717948718,327.4871794871795,39,7.046725639945928
X200_15492_PB2.tif,852,562.8283582089553,331.8694029850746,268,18.47236308621676
X200_15492_PB2.tif,1081,562.2564102564103,328.2606837606838,234,17.26088217525478
X200_15492_PB1.tif,1228,561.4852071005918,325.29585798816566,169,14.668929172241665
X200_15492_PB1.tif,225,558.0,325.08304498269894,289,19.182445840623718
X200_15492_PB1.tif,233,557.8474576271186,330.5084745762712,118,12.257335203001883
X200_15492_PB1.tif,309,556.6162790697674,324.9767441860465,86,10.464157913908982
X200_15492_PB2.tif,195,556.1898734177215,324.1645569620253,79,10.02925341359355
X200_15492_PB2.tif,184,556.0,325.6981132075472,53,8.214724333230155
X200_15492_PB1.tif,336,555.0481927710844,328.7871485943775,249,17.805522925178455
X200_15492_PB1.tif,979,553.531746031746,326.94444444444446,126,12.666024736934256
X200_15492_PB2.tif,680,552.8433179723502,324.04608294930875,217,16.622063085174787
X200_15492_PB2.tif,304,552.242718446602,326.9482200647249,309,19.83509564693766
X200_15492_PB2.tif,334,551.7316017316017,326.43722943722946,231,17.14987856615383
X200_15492_PB2.tif,1490,551.2964285714286,326.87857142857143,280,18.881394877652596
X200_15492_PB1.tif,342,550.3897637795276,329.8346456692913,254,17.983404693292407
X200_15492_PB2.tif,1332,548.1623931623932,323.9743589743589,234,17.26088217525478
X200_15492_PB1.tif,345,545.9342105263158,330.12280701754383,228,17.03815178355966
X200_15492_PB2.tif,1039,545.5791245791246,331.9124579124579,297,19.44613444328572
X200_15492_PB1.tif,525,545.2142857142857,329.4357142857143,140,13.351162356249093
X200_15492_PB2.tif,853,544.692082111437,328.19941348973606,341,20.83685880248485
X200_15492_PB2.tif,1123,544.3505882352941,328.6517647058824,425,23.26213245840639
X200_15492_PB1.tif,1190,543.1934306569343,332.16058394160586,274,18.67799869518773
X200_15492_PB1.tif,1010,540.7647058823529,330.7832817337461,323,20.279456919490165
X200_15492_PB2.tif,1093,540.6272189349113,332.9408284023669,169,14.668929172241665
X200_15492_PB1.tif,966,539.0714285714286,332.5079365079365,126,12.666024736934256
X200_15492_PB1.tif,812,535.9629629629629,324.6296296296296,108,11.726460285670075
