Tile_ID,Mask_ID,Centroid_X,Centroid_Y,Area,Equivalent_Diameter,Centroid_Y_inverted
Image_0,287,632.9657534246576,253.1095890410959,146,13.63425735166143,383.58271865121185
Image_0,288,599.609375,278.765625,64,9.0270333367641,357.92668269230774
Image_0,1026,546.7068965517242,276.8103448275862,58,8.593479713983122,359.8819628647215
Image_0,1021,529.6530612244898,274.5646258503401,147,13.680870333281758,362.1276818419676
Image_0,1019,516.909604519774,276.57062146892656,177,15.012108426804138,360.1216862233812
Image_0,1024,505.0344827586207,290.7931034482759,145,13.58748446131949,345.89920424403186
Image_0,1449,493.12,272.32,25,5.641895835477563,364.37230769230774
Image_0,1449,478.4334975369458,279.8645320197044,406,22.736210219877808,356.8277756726033
Image_0,926,456.4325481798715,285.13704496788006,467,24.384480051691096,351.5552627244277
Image_0,922,434.7973333333333,288.16,375,21.850968611841584,348.5323076923077
Image_0,1462,420.0625,285.1875,16,4.51351666838205,351.50480769230774
Image_0,1480,408.9818181818182,289.0,55,8.368283871884005,347.69230769230774
Image_0,1462,396.06944444444446,290.24444444444447,360,21.40948939383325,346.44786324786327
Image_0,816,380.530303030303,279.45454545454544,66,9.16699568847508,357.2377622377623
Image_0,817,359.35526315789474,278.5131578947368,76,9.83698151873187,358.1791497975709
Image_0,1435,341.5655737704918,280.8114754098361,366,21.587164551489145,355.88083228247166
Image_0,691,308.3924349881797,299.3451536643026,423,23.207333483685147,337.34715402800515
Image_0,703,293.0,293.0,1,1.1283791670955126,343.69230769230774
Image_0,705,277.0,291.0,1,1.1283791670955126,345.69230769230774
Image_0,703,259.4891891891892,302.6054054054054,370,21.70480664627101,334.08690228690233
Image_0,1338,247.0,307.5,2,1.5957691216057308,329.19230769230774
Image_0,55,223.09420289855072,307.70652173913044,276,18.746042631630413,328.9857859531773
Image_0,606,204.6918429003021,309.9335347432024,331,20.529059630371258,326.7587729491053
Image_0,1270,193.0,315.0,9,3.385137501286538,321.69230769230774
