Tile_ID,Mask_ID,Centroid_X,Centroid_Y,Area,Equivalent_Diameter,2P_thickness
Image_0,1062,610.4782608695652,321.2028985507246,207,16.23454913941803,0.0
Image_0,1065,593.7296703296703,325.3010989010989,455,24.069150231250354,0.0
Image_0,1061,572.3056478405316,326.63787375415285,301,19.576646877473276,0.0
Image_0,243,555.8144329896908,326.2113402061856,194,15.716503163191918,0.0
Image_0,1057,544.0536193029491,311.2680965147453,373,21.792621462004423,0.0
Image_0,902,527.438596491228,311.5029239766082,171,14.755472278097804,0.0
Image_0,908,517.119170984456,331.3238341968912,386,22.16913314200113,0.0
Image_0,904,496.9821882951654,331.8651399491094,393,22.36924542940416,0.0
Image_0,888,478.3045267489712,312.3333333333333,243,17.58969042850512,0.0
Image_0,799,462.1605504587156,313.0963302752294,218,16.66031874701878,0.0
Image_0,813,451.37923250564336,333.0744920993228,443,23.74963406702674,0.0
Image_0,1058,433.00757575757575,313.9431818181818,264,18.333991376950163,0.0
Image_0,815,422.68461538461537,334.1307692307692,390,22.28370306853673,0.0
Image_0,816,404.5736040609137,335.1675126903553,197,15.837556323903858,0.0
Image_0,1233,380.9934640522876,316.640522875817,153,13.957279475043832,0.0
Image_0,723,365.65822784810126,317.246835443038,158,14.183506197980655,0.0
Image_0,724,349.48809523809524,317.6468253968254,252,17.91246396432554,0.0
Image_0,725,333.84313725490193,309.6862745098039,51,8.058239062071396,0.0
Image_0,735,320.42857142857144,337.6428571428572,42,7.312732791431452,0.0
Image_0,1184,295.5037313432836,322.5858208955224,268,18.47236308621676,0.0
Image_0,1184,275.2154963680387,324.67554479418885,413,22.93137440223813,0.0
Image_0,1185,251.0548245614035,323.3333333333333,456,24.09558533008141,-5.790786533544155
Image_0,556,238.5192307692308,327.78846153846155,156,14.093451279891855,-3.4459301132838114
Image_0,1238,226.0434782608696,326.2134387351779,253,17.94796937867892,-4.586152913786904
Image_0,1117,212.9704641350211,326.3164556962025,237,17.371176474327626,-4.203095290065249
Image_0,559,200.5,327.6421568627451,204,16.11647812414279,-3.2124177022074782
Image_0,557,187.1286307053942,330.149377593361,241,17.517155313611116,-3.919653460623138
Image_0,449,173.265625,329.86328125,256,18.0540666735282,0.0
Image_0,445,158.23758865248226,331.4290780141844,282,18.948708441878452,0.0
Image_0,451,142.78709677419354,330.46451612903223,310,19.867165345562015,-4.227484904853647
Image_0,450,128.33744855967078,331.6831275720165,243,17.58969042850512,-4.3361066658545155
Image_0,448,115.72522522522524,334.22072072072075,222,16.812470934731934,0.0
Image_0,437,103.6083650190114,312.3422053231939,263,18.29923496393627,0.0
Image_0,354,90.22772277227725,335.65346534653463,101,11.340070282773889,-0.02202686346162075
Image_0,353,76.72164948453609,335.5824742268041,194,15.716503163191918,0.0
Image_0,342,59.0,333.9192825112108,223,16.85029431422316,0.0
Image_0,1131,47.08263069139967,315.4215851602024,593,27.47782833536798,0.0
Image_0,333,22.655813953488373,318.9953488372093,215,16.545286401814263,0.0
Image_0,338,4.748344370860927,322.4370860927152,151,13.86575534383214,0.0
